entloss,EpisodesSoFar,ev_tdlam_before,EpThisIter,TimestepsSoFar,EpLenMean,entropy,TimeElapsed,meankl,EpRewMean,surrgain,optimgain,EpTrueRewMean
0.0,678,0.9703112747520208,2,694146,609.375,1.6712123,5689.1540513038635,0.011733249,191.93413,0.052066356,0.052066356,2152.8330815726367
0.0,681,0.9476245567202568,3,697536,574.175,1.6299714,5714.58935546875,0.010132851,180.2659,0.05497619,0.05497619,2026.8567059390978
0.0,682,0.9763533491641283,1,698799,559.7,1.6219217,5740.008122682571,0.010939534,175.56613,0.044651885,0.044651885,1976.3219042451533
0.0,683,0.9705877732485533,1,701358,570.625,1.6346389,5765.564680337906,0.010075739,178.99825,0.045462005,0.045462005,2017.1361107628804
0.0,685,0.9478475674986839,2,703416,537.775,1.6643629,5790.783347606659,0.010151987,168.20955,0.049810037,0.049810037,1899.9907878147162
0.0,687,0.9701366201043129,2,707502,538.2,1.6765282,5815.6352570056915,0.011219863,168.22556,0.050233558,0.050233558,1902.874897212422
0.0,689,0.966262087225914,2,711042,550.625,1.7110435,5841.062350273132,0.011812517,171.94783,0.043672644,0.043672644,1949.3785732172923
0.0,692,0.9795794822275639,3,715359,528.775,1.707651,5865.735410928726,0.010801182,164.59598,0.051469035,0.051469035,1870.8928218509195
0.0,694,0.9707547947764397,2,717453,512.65,1.7134951,5891.264602184296,0.01036132,158.89793,0.045527197,0.045527197,1811.1702274863892
0.0,697,0.978011392056942,3,720957,502.875,1.7220385,5916.145177125931,0.009668869,155.51204,0.04348161,0.04348161,1777.9982013673703
0.0,698,0.9821736440062523,1,722754,509.75,1.6827077,5941.62180685997,0.011465608,157.86125,0.044767212,0.044767212,1803.9030323724498
0.0,700,0.9639704935252666,2,726171,509.375,1.6479071,5966.399532794952,0.01089635,158.24149,0.046507053,0.046507053,1803.6908058342146
0.0,701,0.9680296257138252,1,729141,524.725,1.607558,5991.935216426849,0.010796824,163.37538,0.04393073,0.04393073,1859.961226611614
0.0,704,0.9378096237778664,3,731934,503.85,1.5875976,6016.761063814163,0.009977903,156.36684,0.0525196,0.0525196,1783.1932380212936
0.0,705,-0.09816575050354004,1,734934,503.85,1.5954579,6042.530571937561,0.012092248,155.37883,0.042322267,0.042322267,1779.7904379046565
0.0,707,0.7623018771409988,2,739014,514.975,1.6047441,6067.077198028564,0.010945966,158.80759,0.03568604,0.03568604,1817.671382831943
0.0,709,0.9579992070794106,2,742212,525.6,1.6158763,6093.124767541885,0.010058812,162.03107,0.050004307,0.050004307,1857.8818905452886
0.0,710,-0.052271246910095215,1,745212,543.675,1.641387,6117.557762145996,0.011518028,167.58867,0.050737064,0.050737064,1919.8786777864802
0.0,712,0.9687315039336681,2,748302,533.925,1.6287688,6144.068266153336,0.009774806,164.33786,0.044284694,0.044284694,1888.7343635957568
0.0,713,0.7627781480550766,1,751302,551.675,1.6448348,6168.142045259476,0.011094796,170.19339,0.04356279,0.04356279,1952.3490494220248
0.0,714,0.9449053406715393,1,753507,562.75,1.64942,6194.217082738876,0.009773227,173.57475,0.046090543,0.046090543,1994.2474982968008
0.0,716,0.9509941413998604,2,754950,541.15,1.6613961,6218.669804811478,0.010681814,166.25496,0.048004393,0.048004393,1917.5098368161532
0.0,719,0.8189289569854736,3,759873,537.1,1.6744593,6245.03022146225,0.01069005,164.0906,0.045876402,0.045876402,1898.5457083727865
0.0,722,0.9479051120579243,3,764871,550.6,1.722951,6269.562296390533,0.010679964,168.08365,0.04377707,0.04377707,1946.9364596040105
0.0,725,0.8173274248838425,3,769347,549.425,1.7273309,6295.338376522064,0.010730285,167.8386,0.040901557,0.040901557,1942.0090023242453
0.0,726,0.03397774696350098,1,772347,549.425,1.7057658,6320.28759431839,0.010219091,168.30676,0.030585453,0.030585453,1941.7311565231025
0.0,728,0.7869879901409149,2,776808,568.625,1.7040427,6346.094641685486,0.011126464,174.01619,0.04753153,0.04753153,2007.5419178795642
0.0,729,0.9676770865917206,1,778821,564.825,1.6975687,6370.773062705994,0.010627244,173.09125,0.045002516,0.045002516,1996.824272951954
0.0,730,0.319560706615448,1,781821,574.35,1.67443,6396.284275054932,0.011490862,176.04778,0.039863624,0.039863624,2029.2405087930813
0.0,731,-0.08466017246246338,1,784821,590.8,1.6657726,6421.077720165253,0.010184739,181.27475,0.033999283,0.033999283,2087.1970427713154
0.0,733,0.9562265835702419,2,787017,590.1,1.6645365,6446.825470685959,0.010352341,181.03377,0.048568286,0.048568286,2083.9855152821756
0.0,735,0.7747647613286972,2,791049,601.7,1.6459647,6471.5176384449005,0.011577674,185.0435,0.0438386,0.0438386,2125.8446438382643
0.0,736,0.6978202760219574,1,794049,618.25,1.6979741,6496.964523553848,0.010237802,190.5564,0.038634658,0.038634658,2185.0366149292217
0.0,738,0.7814375460147858,2,798234,629.0,1.6844932,6521.93112206459,0.010048649,193.81686,0.039594,0.039594,2222.493329935993
0.0,739,0.699498862028122,1,801234,633.175,1.6892207,6547.695467948914,0.011320077,194.77266,0.05167754,0.05167754,2235.6653761513335
0.0,740,-0.021056294441223145,1,804234,650.525,1.6778203,6572.02729511261,0.00961441,199.96082,0.028711583,0.028711583,2296.4879319546912
0.0,742,0.7509372383356094,2,808353,652.7,1.6919134,6597.970888376236,0.009929728,200.02898,0.03572721,0.03572721,2301.2170953142145
0.0,743,0.9911384368315339,1,809634,651.7,1.6809577,6622.486864566803,0.00999245,199.80128,0.04574021,0.04574021,2299.1303693962795
0.0,744,0.9561755359172821,1,811710,664.8,1.6644183,6648.324832677841,0.010363363,204.13168,0.043156005,0.043156005,2347.2134880907943
0.0,745,-0.08361220359802246,1,814710,664.8,1.7160376,6673.048944950104,0.00945491,204.1657,0.033763647,0.033763647,2348.8603381983803
0.0,746,-0.1871931552886963,1,817710,664.8,1.7029479,6698.377133369446,0.010816963,204.01187,0.03249357,0.03249357,2348.7458483429737
0.0,747,-0.0047463178634643555,1,820710,680.8,1.6771724,6723.000264406204,0.011729231,208.51608,0.028418684,0.028418684,2404.189152584746
0.0,748,-0.06578624248504639,1,823710,686.4,1.6724012,6749.5303275585175,0.01028657,209.96875,0.033970766,0.033970766,2423.0878547516904
0.0,749,0.01131671667098999,1,826710,704.15,1.6733344,6773.8210599422455,0.009210421,215.37175,0.029939257,0.029939257,2486.366441792248
0.0,750,-0.10461854934692383,1,829710,704.15,1.6617529,6800.21612238884,0.009975291,215.19333,0.027852003,0.027852003,2486.4326318565136
0.0,753,0.919290341436863,3,833004,680.85,1.6499356,6824.858950376511,0.010773396,209.14243,0.053042985,0.053042985,2404.25131317571
0.0,754,0.03823590278625488,1,836004,687.475,1.617851,6851.025922775269,0.009845719,210.91997,0.03849007,0.03849007,2424.6446656039275
0.0,756,0.9540164321660995,2,840117,709.725,1.6067102,6875.230315923691,0.010787966,217.8741,0.045721307,0.045721307,2506.9346373037706
0.0,758,0.7641862034797668,2,845967,724.7,1.5718174,6901.198661327362,0.009514783,221.78687,0.03799274,0.03799274,2557.3454005987987
0.0,759,-0.05146312713623047,1,848967,742.45,1.5662462,6925.66030216217,0.011427031,226.85703,0.035792127,0.035792127,2618.4938328877834
0.0,760,0.019456863403320312,1,851967,742.45,1.596569,6951.8672416210175,0.010411968,226.59116,0.03295777,0.03295777,2615.147151954957
0.0,761,-0.021367311477661133,1,854967,758.525,1.5826322,6976.103943824768,0.009628797,231.5225,0.03580655,0.03580655,2670.334919584637
0.0,762,0.02205836772918701,1,857967,775.8,1.5360982,7001.172866821289,0.010514233,236.76114,0.03712044,0.03712044,2728.6783909611054
0.0,763,0.9590175934135914,1,860718,773.725,1.531673,7026.716238737106,0.0098010525,235.51694,0.042830616,0.042830616,2720.238979130851
0.0,764,0.9877400081604719,1,863310,788.75,1.568584,7051.562734365463,0.009779936,240.35733,0.047806654,0.047806654,2775.813642127173
0.0,766,0.9792504105716944,2,865374,775.225,1.566593,7076.726669788361,0.010905873,236.16301,0.04824762,0.04824762,2731.10940131386
0.0,767,0.04726189374923706,1,868374,775.225,1.5741826,7101.366903066635,0.010739773,235.37314,0.034247186,0.034247186,2728.4034799459505
0.0,768,0.9637908525764942,1,870576,781.4,1.5842545,7127.258547544479,0.010521896,237.73091,0.04581489,0.04581489,2751.9541893001483
0.0,769,0.962480217218399,1,872853,783.6,1.5758497,7151.9743893146515,0.010004796,237.98686,0.048331182,0.048331182,2758.0299398129723
0.0,770,0.9445340558886528,1,874848,775.225,1.541873,7177.404847145081,0.010484776,235.53899,0.042165793,0.042165793,2727.794696374841
0.0,771,0.045176923274993896,1,877848,775.225,1.4940137,7201.828382730484,0.012584945,235.15842,0.038443062,0.038443062,2725.0695070590127
0.0,772,0.7249015867710114,1,880848,788.725,1.5063123,7227.569557666779,0.0105599975,239.2813,0.047026712,0.047026712,2770.979643423266
0.0,773,0.03981131315231323,1,883848,806.925,1.4897671,7252.574329853058,0.010689541,244.61848,0.039804608,0.039804608,2833.2058125155577
0.0,774,0.026788413524627686,1,886848,806.925,1.4368049,7278.197333097458,0.011132575,244.12753,0.04230817,0.04230817,2830.184215398737
0.0,775,0.010391712188720703,1,889848,823.325,1.4470855,7302.465551614761,0.011613659,249.08028,0.036349684,0.036349684,2885.624279012357
0.0,776,0.9764550924301147,1,892485,820.3,1.4508773,7328.1499581336975,0.01100689,247.78491,0.05894036,0.05894036,2875.5661982526317
0.0,777,0.05724787712097168,1,895485,820.3,1.4488202,7353.21083855629,0.009640916,247.35718,0.03242357,0.03242357,2872.560698249233
0.0,778,-0.05536913871765137,1,898485,835.425,1.475232,7378.937597751617,0.010512941,251.81754,0.028885614,0.028885614,2923.0273225083597
0.0,779,-0.034436702728271484,1,901485,835.425,1.4767442,7403.281414747238,0.010882196,251.09184,0.03724696,0.03724696,2919.9179341605177
0.0,780,0.9676764383912086,1,904263,833.575,1.4927741,7429.497456789017,0.010153261,250.77908,0.046826597,0.046826597,2915.1569060610527
0.0,782,0.6778173744678497,2,908385,833.6,1.5167632,7453.821316480637,0.011102089,250.85715,0.03964482,0.03964482,2912.5364139603726
0.0,784,0.7408667504787445,2,912342,838.6,1.5480157,7479.773369073868,0.009759582,252.02295,0.03721142,0.03721142,2925.424469396045
0.0,786,0.71652951836586,2,916575,823.875,1.5634488,7504.435228586197,0.010397308,247.8706,0.044046193,0.044046193,2873.180229186465
0.0,787,0.38342368602752686,1,919575,823.875,1.5695968,7530.555917263031,0.010102913,247.81816,0.044530757,0.044530757,2871.1206413221335
0.0,789,0.7052617073059082,2,924495,814.875,1.6001691,7555.143980741501,0.010034824,244.91064,0.03763605,0.03763605,2835.9430054494705
0.0,790,0.013391256332397461,1,927495,814.875,1.60295,7580.974721431732,0.010719202,244.54541,0.033904478,0.033904478,2834.016843676625
0.0,791,-0.036173105239868164,1,930495,824.5,1.5624238,7606.025881052017,0.009794504,246.68124,0.034296803,0.034296803,2865.0740350814535
0.0,792,-0.007854819297790527,1,933495,844.4,1.58873,7631.811004638672,0.0104533285,251.66142,0.037071757,0.037071757,2933.218878844451
0.0,793,0.9797302074730396,1,934569,846.375,1.584037,7656.306224107742,0.0104588065,252.03922,0.050566155,0.050566155,2939.151703637033
0.0,794,-0.06704533100128174,1,937569,846.375,1.5963105,7682.151964664459,0.011577225,251.87192,0.040636767,0.040636767,2939.578942626436
0.0,795,0.037689268589019775,1,940569,854.775,1.5581053,7706.745776891708,0.010391351,254.11234,0.03039053,0.03039053,2967.698032593367
0.0,796,0.9743923805654049,1,942426,852.575,1.5325072,7732.937016487122,0.010449772,253.94962,0.046853952,0.046853952,2959.284703770312
0.0,797,0.03416788578033447,1,945426,852.575,1.5375632,7757.686187505722,0.009156447,253.77022,0.031354673,0.031354673,2960.3079158446153
0.0,799,0.7254256010055542,2,951174,851.725,1.5770323,7783.120135068893,0.010006962,253.78496,0.036680795,0.036680795,2960.0117476293412
0.0,801,0.7042337656021118,2,955590,838.525,1.5586013,7807.613143920898,0.00957867,249.64253,0.04169935,0.04169935,2917.711206595085
0.0,803,0.7056439518928528,2,960489,831.425,1.5580081,7833.400906562805,0.010803778,246.90767,0.037012894,0.037012894,2894.835389112022
0.0,804,0.1435644030570984,1,963489,834.825,1.5509975,7858.267413139343,0.0112056965,247.10257,0.037296712,0.037296712,2904.6808954051035
0.0,805,-0.02127361297607422,1,966489,852.3,1.500698,7883.588210821152,0.010904065,251.37569,0.02829744,0.02829744,2962.9526086070773
0.0,806,-0.002630472183227539,1,969489,867.625,1.5090083,7908.133632898331,0.010726726,255.24182,0.03571623,0.03571623,3013.711742243787
0.0,807,-0.03832077980041504,1,972489,867.625,1.5142415,7933.678273200989,0.010093261,255.38936,0.03286766,0.03286766,3015.478790085362
0.0,808,0.9674703739583492,1,973146,854.75,1.4959192,7959.355701208115,0.010149966,251.86333,0.04531807,0.04531807,2969.1973485178487
0.0,809,0.07954162359237671,1,976146,860.775,1.4764256,7984.834973812103,0.009867268,253.33159,0.040053003,0.040053003,2989.5799740559405
0.0,811,-0.024306774139404297,2,982146,869.15,1.4429063,8009.6947684288025,0.01051788,254.86072,0.033862073,0.033862073,3021.85657203601
0.0,812,0.9684516675770283,1,984000,859.6,1.4539318,8035.535207033157,0.010927832,252.19449,0.043165553,0.043165553,2990.520158796537
0.0,813,0.04785436391830444,1,987000,859.6,1.4028319,8060.081158161163,0.0109813325,251.94052,0.034296043,0.034296043,2993.4849348198804
0.0,814,0.027287662029266357,1,990000,859.6,1.3567641,8083.490476608276,0.010679807,251.354,0.03612293,0.03612293,2994.6249663580593
0.0,815,0.968751760199666,1,992052,851.7,1.3637666,8106.510103940964,0.010611958,249.176,0.051688317,0.051688317,2969.911009546616
0.0,816,0.9767419006675482,1,995031,854.55,1.3676289,8129.613662242889,0.009886701,249.90872,0.056230675,0.056230675,2979.8751418964375
0.0,817,0.9836011473089457,1,996399,840.95,1.3677427,8154.682999134064,0.00993726,246.40776,0.048094966,0.048094966,2934.8702370945516
0.0,818,0.9399312883615494,1,999399,840.95,1.3791769,8177.503616571426,0.0120078325,246.41138,0.047567442,0.047567442,2940.068590677461
0.0,819,0.14115583896636963,1,1002399,840.95,1.3781387,8201.763117551804,0.010107861,246.27605,0.034794074,0.034794074,2941.994505349167
