ev_tdlam_before,surrgain,TimeElapsed,EpisodesSoFar,EpTrueRewMean,TimestepsSoFar,entropy,entloss,EpLenMean,EpThisIter,meankl,optimgain,EpRewMean
0.31806397438049316,0.11592911,6.190877676010132,48,99.48333843290416,3093,24.113771,0.0,21.15,48,0.007149063,0.11592911,99.48333843290416
0.19913560152053833,0.12787868,11.568677186965942,90,113.05896175090511,6174,24.1262,0.0,24.275,42,0.006729581,0.12787868,113.05896175090511
0.35005760192871094,0.14292254,16.88395047187805,130,119.15656511835968,9189,24.088703,0.0,25.125,40,0.007266747,0.14292254,119.15656511835968
0.3367588520050049,0.18161643,22.32848072052002,167,133.68859825088205,12243,24.10114,0.0,28.425,37,0.0063729323,0.18161643,133.68859825088205
0.540963888168335,0.1334916,27.723462343215942,203,131.35929403461608,15288,24.130188,0.0,28.05,36,0.0069715623,0.1334916,131.35929403461608
0.5229234397411346,0.15903541,33.17747187614441,238,136.49053334767586,18414,24.130621,0.0,28.925,35,0.007424223,0.15903541,136.49053334767586
0.550635814666748,0.17509067,38.64950346946716,269,147.87716868178592,21534,24.076965,0.0,31.45,31,0.006940085,0.17509067,147.87716868178592
0.5843532681465149,0.19620085,44.11055374145508,297,164.9120416513687,24579,24.096754,0.0,35.2,28,0.006880548,0.19620085,164.9120416513687
0.6413987576961517,0.21624523,49.663798570632935,323,186.557021798407,27681,24.061462,0.0,39.65,26,0.007238906,0.21624523,186.557021798407
0.6708311438560486,0.18485683,55.25515532493591,348,191.19925729198013,30768,24.076841,0.0,40.25,25,0.0075032907,0.18485683,191.19925729198013
0.5887563228607178,0.21077964,60.68623661994934,375,182.0483086814993,33855,24.07977,0.0,38.375,27,0.007074908,0.21077964,182.0483086814993
0.7128210663795471,0.22863036,66.21954107284546,398,204.45397209843483,36921,24.064045,0.0,42.8,23,0.007652027,0.22863036,204.45397209843483
0.6289291977882385,0.24030766,71.68487668037415,421,217.43988752097601,40128,24.041687,0.0,45.275,23,0.0073621757,0.24030766,217.43988752097601
0.6816371977329254,0.21412718,77.23006129264832,441,236.94557242288676,43317,24.006836,0.0,49.3,20,0.00885676,0.21412718,236.94557242288676
0.7620051950216293,0.17987087,82.78143620491028,460,259.75340123481,46461,23.997784,0.0,53.925,19,0.008113598,0.17987087,259.75340123481
0.6765629053115845,0.21547914,88.41135215759277,478,269.17076209759307,49602,23.977846,0.0,56.225,18,0.0074205343,0.21547914,269.17076209759307
0.7665481120347977,0.17526555,94.01606774330139,496,267.9454528831723,52557,23.97656,0.0,55.775,18,0.0076569235,0.17526555,267.9454528831723
0.7678138911724091,0.34205195,99.6242413520813,513,273.6261830451091,55641,23.962975,0.0,56.5,17,0.007891929,0.34205195,273.6261830451091
0.7843969762325287,0.2318808,105.2022979259491,529,286.84575375832003,58587,23.938393,0.0,59.475,16,0.0079634655,0.2318808,286.84575375832003
0.8369940966367722,0.1815821,110.84869742393494,546,283.6029883363992,61671,23.916828,0.0,59.4,17,0.008290879,0.1815821,283.6029883363992
0.7334694862365723,0.31208643,116.44612455368042,563,293.66182292622887,64779,23.918032,0.0,60.9,17,0.008267588,0.31208643,293.66182292622887
