entloss,EpisodesSoFar,entropy,EpTrueRewMean,EpThisIter,surrgain,EpRewMean,TimeElapsed,ev_tdlam_before,TimestepsSoFar,meankl,optimgain,EpLenMean
0.0,214,7.9339905,401.6289927670822,2,0.077904455,49.812683,623.4296276569366,0.9634571634232998,73044,0.0061929836,0.077904455,244.4
0.0,217,7.9212637,407.8343458976083,3,0.0695307,50.217777,648.6044731140137,0.9037130400538445,76203,0.005768665,0.0695307,256.95
0.0,220,7.942441,416.7573172708097,3,0.06940606,50.327827,675.1266987323761,0.930611751973629,79032,0.005317637,0.06940606,266.525
0.0,224,7.9599185,431.21759705442946,4,0.07927738,50.60274,700.8900513648987,0.966907624155283,82323,0.006271917,0.07927738,274.125
0.0,227,7.9780316,434.65951957549004,3,0.0689552,50.695427,726.633239030838,0.8971213102340698,84102,0.007497767,0.0689552,273.7
0.0,229,7.9490004,451.63587800014386,2,0.09970461,52.098076,752.2951655387878,0.8321109861135483,86415,0.006196626,0.09970461,285.55
0.0,232,7.9432836,455.52566513176333,3,0.08996118,52.032917,778.3511643409729,0.7175112068653107,88830,0.006082255,0.08996118,283.5
0.0,233,7.914208,457.8106881882819,1,0.08596466,52.051308,804.9343690872192,0.7752699553966522,90246,0.0073951245,0.08596466,288.45
0.0,234,7.8926554,474.8976296680157,1,0.07185977,53.763416,830.3749375343323,0.1256691813468933,93246,0.0062039187,0.07185977,309.15
0.0,238,7.8938227,494.2651447756497,4,0.08833474,54.74697,856.6775209903717,0.9298663660883904,97797,0.0065397755,0.08833474,326.0
0.0,241,7.883568,514.8607462730979,3,0.07860536,56.190468,882.3735711574554,0.8549432307481766,102054,0.0064588636,0.07860536,344.6
0.0,242,7.859679,532.6262013717503,1,0.10432511,57.80791,908.6265070438385,0.7748628407716751,104610,0.0069105057,0.10432511,361.55
0.0,245,7.859532,533.8803225653411,3,0.06824573,57.560925,934.0122225284576,0.9124962761998177,107595,0.0067545306,0.06824573,367.15
0.0,248,7.8542666,523.4415629486489,3,0.07886304,56.170143,959.5850210189819,0.7674411237239838,109929,0.005856435,0.07886304,364.225
0.0,252,7.846835,523.8872063384804,4,0.097491175,54.655396,985.7563099861145,0.8282857835292816,113679,0.0069131395,0.097491175,362.35
0.0,255,7.8342524,523.9794194241388,3,0.08957025,53.746338,1011.9304811954498,0.8687980771064758,116883,0.007632478,0.08957025,353.825
0.0,258,7.8125,547.0259324431528,3,0.10536523,55.716602,1037.0492420196533,0.8666861206293106,119739,0.0073903943,0.10536523,356.275
0.0,261,7.736214,539.4835494376438,3,0.08830244,54.474743,1063.4630546569824,0.8223021924495697,122553,0.0067593325,0.08830244,354.8
0.0,265,7.738709,551.9964876649487,4,0.086841196,55.483513,1088.997884273529,0.8519699424505234,125529,0.007458254,0.086841196,356.725
0.0,269,7.737893,558.1105186465932,4,0.10228134,55.564934,1115.3583204746246,0.7932197600603104,128808,0.007635972,0.10228134,353.275
