TimeElapsed,optimgain,TimestepsSoFar,surrgain,ev_tdlam_before,EpLenMean,EpRewMean,EpTrueRewMean,EpThisIter,entropy,EpisodesSoFar,meankl,entloss
5.95055890083313,0.06286515,3126,0.06286515,0.5011466145515442,21.525,21.663754,-1.4605862637005724,48,8.515873,48,0.007984616,0.0
10.849854707717896,0.060881644,6249,0.060881644,0.5145694017410278,33.825,33.16321,3.825120786693364,27,8.432319,75,0.007072673,0.0
15.818936586380005,0.059998706,9168,0.059998706,0.6104766726493835,46.6,44.314564,3.567593291410391,16,8.371701,91,0.0066059055,0.0
20.702791452407837,0.061975233,12330,0.061975233,0.6730470359325409,61.825,57.832275,1.205107471555353,13,8.360719,104,0.0065695816,0.0
25.38130235671997,0.06318404,15519,0.06318404,0.7296081483364105,77.25,70.78636,-1.1663564514151665,11,8.292051,115,0.006145996,0.0
29.851874828338623,0.06285404,18732,0.06285404,0.7856618016958237,87.275,77.96326,-0.6911591331559915,12,8.284168,127,0.0067216894,0.0
34.34083533287048,0.06305775,21828,0.06305775,0.784418448805809,101.175,89.498634,10.789977489379723,7,8.26434,134,0.0064326017,0.0
38.71499538421631,0.055343613,25062,0.055343613,0.9327315166592598,110.6,94.90828,11.687587344428191,8,8.178454,142,0.0064131836,0.0
43.06384348869324,0.06319887,28164,0.06319887,0.8872104808688164,119.5,101.16111,21.885026136857988,6,8.185014,148,0.0065842774,0.0
47.56370186805725,0.06315933,30231,0.06315933,0.886893019080162,128.775,108.06189,28.718540851839247,4,8.178951,152,0.0066469964,0.0
52.05388331413269,0.059056386,33117,0.059056386,0.9062694311141968,143.825,121.676,49.924043241577614,4,8.10643,156,0.00660026,0.0
56.54457640647888,0.06875575,36078,0.06875575,0.9203432872891426,155.3,137.40692,87.04775519585009,6,8.060795,162,0.006711048,0.0
61.109097957611084,0.057985984,39081,0.057985984,0.9408588446676731,166.125,147.44899,112.03388573428256,6,8.066296,168,0.0066288053,0.0
65.56596827507019,0.07122943,42651,0.07122943,0.9100738540291786,173.525,151.98738,134.7866732908039,6,8.063976,174,0.0067799864,0.0
70.08286619186401,0.05761191,45306,0.05761191,0.8803932890295982,183.975,161.7203,163.40369675998147,4,8.044071,178,0.0067255404,0.0
