TimeElapsed,entropy,EpisodesSoFar,entloss,EpLenMean,TimestepsSoFar,ev_tdlam_before,optimgain,meankl,EpThisIter,EpTrueRewMean,surrgain,EpRewMean
5.332290172576904,4.237367,34,0.0,29.470588235294116,3006,0.27337008714675903,0.048719272,0.0074422657,34,28.78561949020687,0.048719272,43.153625
9.657556056976318,4.134605,48,0.0,45.65,6018,0.14878791570663452,0.043896012,0.007077774,14,52.399326746789825,0.043896012,62.123188
13.902995347976685,4.134361,59,0.0,63.7,9270,0.42557138204574585,0.049613304,0.0067876577,11,80.11167906169976,0.049613304,82.429306
18.005985260009766,4.088967,65,0.0,78.525,11487,0.7085951864719391,0.04844182,0.0060005896,6,104.97656562371967,0.04844182,100.16202
22.171080589294434,4.10894,69,0.0,100.625,14514,0.2666202187538147,0.040075853,0.0058386205,4,129.8490601954248,0.040075853,124.964134
26.308056116104126,4.1142206,71,0.0,130.35,18201,0.5617445409297943,0.060045525,0.0062037483,2,166.53946700263242,0.060045525,161.3555
30.535507917404175,4.1093144,73,0.0,157.6,21708,0.4327791929244995,0.052868493,0.0063828407,2,197.8387763953882,0.052868493,190.44194
34.70325231552124,4.094293,75,0.0,194.175,26487,-0.003629326820373535,0.034958716,0.004958732,2,233.76724190801707,0.034958716,226.63596
38.920411348342896,4.0894704,79,0.0,218.975,30516,0.9477889314293861,0.049230956,0.006538558,4,271.7962545513094,0.049230956,253.77518
43.1387095451355,4.0490108,82,0.0,245.175,34038,0.8228409588336945,0.036419317,0.005251945,3,306.4313712875699,0.036419317,279.7447
47.30359196662903,4.045077,83,0.0,269.475,37038,0.0013505220413208008,0.043781877,0.0050725434,1,332.30597492956116,0.043781877,302.32306
51.53692150115967,4.0854487,84,0.0,290.9,39987,0.0014081001281738281,0.04322052,0.0045468295,1,353.83573068912426,0.04322052,321.1606
55.725696325302124,4.076754,85,0.0,314.5,42987,0.03734928369522095,0.031735614,0.0057207895,1,377.90568982737483,0.031735614,341.99356
60.007572412490845,4.0673585,86,0.0,325.875,44682,0.9620214998722076,0.048038267,0.004649384,1,391.6517089814713,0.048038267,351.0943
64.26861476898193,4.075196,88,0.0,359.3,49134,0.980681898072362,0.04703029,0.0054742172,2,432.1370914610733,0.04703029,379.79565
68.48321199417114,4.046852,91,0.0,386.525,53199,0.7099193036556244,0.035744987,0.0059978096,3,458.9278120261486,0.035744987,400.75473
72.74817538261414,3.9816282,92,0.0,408.1,56199,0.25623494386672974,0.036710814,0.0067234393,1,480.56794432399965,0.036710814,417.89044
76.94852232933044,3.9854674,94,0.0,434.025,59592,0.29884904623031616,0.0566054,0.00645891,2,507.56031629058526,0.0566054,438.7089
81.20636630058289,3.9663928,95,0.0,454.15,62592,-0.04226720333099365,0.040816847,0.0058965953,1,526.4780339263021,0.040816847,453.06122
85.4212076663971,4.0075135,96,0.0,476.075,65592,-0.1810857057571411,0.041496813,0.0061232364,1,548.9589447938115,0.041496813,469.77676
89.59207701683044,4.0190754,97,0.0,499.425,68592,-0.03442585468292236,0.030121822,0.0060236035,1,574.5569668782235,0.030121822,488.57648
93.79362964630127,3.96952,98,0.0,521.3,71592,0.08129644393920898,0.06091074,0.0071668816,1,596.2810246785373,0.06091074,504.77496
97.97454714775085,3.9593568,99,0.0,544.35,74592,-0.01917731761932373,0.03020998,0.0056351386,1,621.314707701086,0.03020998,522.3988
