meankl,entropy,EpisodesSoFar,ev_tdlam_before,optimgain,entloss,EpLenMean,EpRewMean,surrgain,TimeElapsed,EpTrueRewMean,TimestepsSoFar,EpThisIter
0.009134058,23.82147,606,0.7392567992210388,0.19000883,0.0,69.625,44.32807,0.19000883,172.4540820121765,344.143078765641,82980,14
0.008772783,23.804216,622,0.7986626625061035,0.18139112,0.0,67.975,41.795586,0.18139112,178.93867349624634,333.22443129011407,86169,16
0.008870717,23.839676,637,0.7586619704961777,0.20041148,0.0,67.275,42.85076,0.20041148,185.43418502807617,329.53999651619677,89184,15
0.009255725,23.814459,650,0.6922365427017212,0.21075356,0.0,72.075,46.374744,0.21075356,191.8912091255188,357.3706798393247,92415,13
0.008500092,23.826237,664,0.6887198388576508,0.19726825,0.0,74.05,49.78155,0.19726825,198.22520208358765,367.01634911399026,95388,14
0.008811786,23.840574,677,0.7344896197319031,0.20290525,0.0,76.4,53.753864,0.20290525,204.75091457366943,375.4172301186618,98352,13
0.009290369,23.836847,691,0.7616640776395798,0.20434856,0.0,73.175,54.975014,0.20434856,211.26882243156433,360.48954769696394,101376,14
0.008800959,23.788326,706,0.7755929976701736,0.20883921,0.0,71.225,52.244648,0.20883921,217.8367350101471,350.21266458116713,104496,15
0.00923733,23.748857,721,0.7702778279781342,0.19198349,0.0,70.425,49.654987,0.19198349,224.32826733589172,350.5678706119967,107622,15
0.008808739,23.692648,735,0.7744480073451996,0.21083674,0.0,71.0,48.82325,0.21083674,230.81475687026978,351.29166735237914,110724,14
0.0096148625,23.727053,747,0.6242005527019501,0.25610447,0.0,75.85,52.63573,0.25610447,237.25135159492493,373.6411511756073,113790,12
0.009305799,23.718996,761,0.8110179752111435,0.19842914,0.0,77.025,53.429394,0.19842914,243.78659439086914,378.1063571432894,116865,14
0.009545258,23.71509,773,0.8083762228488922,0.19199258,0.0,78.775,53.158722,0.19199258,250.30199337005615,386.97398754091535,119715,12
0.008909946,23.676207,787,0.6394084990024567,0.2319512,0.0,76.35,47.735153,0.2319512,256.7584798336029,376.9887286807848,122952,14
0.009273972,23.658024,801,0.7935958504676819,0.20032077,0.0,77.475,47.855206,0.20032077,263.3457202911377,384.008578832651,126162,14
0.009117578,23.66437,815,0.8060427010059357,0.21901277,0.0,74.9,46.922302,0.21901277,269.9165675640106,371.63509685406103,129189,14
0.009293545,23.63035,829,0.8099104762077332,0.1985085,0.0,73.65,44.688606,0.1985085,276.3394181728363,366.30812702753235,132210,14
0.009654082,23.624693,843,0.771572083234787,0.20192283,0.0,73.025,44.631218,0.20192283,282.7910556793213,358.46821037632844,135378,14
0.008777117,23.64276,856,0.7852792888879776,0.20778495,0.0,75.8,45.641808,0.20778495,289.2598385810852,370.479519152817,138423,13
0.0100380555,23.643805,869,0.7829331904649734,0.20550767,0.0,76.5,46.253654,0.20550767,295.8496239185333,375.1501952565101,141390,13
0.010017438,23.626219,883,0.7575667649507523,0.19816846,0.0,76.375,44.57313,0.19816846,302.28457379341125,375.92453553446296,144543,14
0.010019466,23.60766,897,0.7419945001602173,0.23625994,0.0,76.25,45.779106,0.23625994,309.05972146987915,377.4344478311009,147834,14
0.009996349,23.574873,910,0.8026640564203262,0.2070278,0.0,77.1,46.80384,0.2070278,315.55236291885376,379.63427771083764,150900,13
0.009691834,23.562727,924,0.7649701684713364,0.22991934,0.0,75.9,47.37106,0.22991934,321.9242367744446,371.98251495835746,153924,14
0.0105963,23.573713,936,0.7902446091175079,0.22622576,0.0,79.05,52.27011,0.22622576,328.3840546607971,382.1965965481587,157059,12
0.009948141,23.54909,950,0.687721461057663,0.20044582,0.0,76.875,49.550163,0.20044582,334.7757661342621,372.43253889347835,160125,14
0.009810887,23.56008,963,0.7530461549758911,0.22022282,0.0,78.4,50.979774,0.22022282,341.296373128891,379.9834377406194,163173,13
0.010271248,23.57471,976,0.751881867647171,0.2518276,0.0,77.275,47.183434,0.2518276,347.8782835006714,378.7260232841254,166332,13
0.011150733,23.575863,989,0.8030236512422562,0.21488494,0.0,79.4,50.020638,0.21488494,354.2888777256012,382.99549376553836,169377,13
0.009274872,23.560873,1002,0.8338088691234589,0.19516408,0.0,79.8,48.09388,0.19516408,360.82962107658386,380.2464830434657,172560,13
