surrgain,entropy,EpisodesSoFar,entloss,ev_tdlam_before,EpThisIter,TimeElapsed,EpTrueRewMean,TimestepsSoFar,optimgain,EpRewMean,meankl,EpLenMean
0.07604124,4.0596595,182,0.0,0.5582166612148285,8,1230.198136806488,237.22879952849408,143946,0.07604124,16.495478,0.00788596,143.85
0.074714325,4.0527644,189,0.0,0.4462153911590576,7,1254.9745950698853,243.7850037533101,146841,0.074714325,17.102558,0.0074248416,142.75
0.065247856,4.053278,198,0.0,0.7581176906824112,9,1280.2456476688385,236.24145971235447,150279,0.065247856,15.119003,0.007110311,134.3
0.06439933,4.039535,205,0.0,0.756533294916153,7,1304.378999710083,249.1351494894612,153531,0.06439933,15.613716,0.0071671666,135.2
0.06549993,4.0355,212,0.0,0.8364744037389755,7,1330.306744813919,257.04565103073685,156615,0.06549993,16.0338,0.0072403233,136.925
0.064958505,4.02068,219,0.0,0.7415295541286469,7,1354.6070601940155,277.80039272915474,160950,0.064958505,17.281506,0.007883469,152.0
0.058871742,4.0285244,225,0.0,0.6968966424465179,6,1380.3794929981232,275.9701737051979,163776,0.058871742,16.90125,0.007615191,154.975
0.068185806,4.012522,234,0.0,0.5670651495456696,9,1404.918347120285,271.7992931359552,166992,0.068185806,17.707998,0.007524882,152.875
0.06898435,4.019936,241,0.0,0.712832897901535,7,1430.8428971767426,276.58677336523147,170544,0.06898435,18.01162,0.0070339935,156.15
0.05984691,4.015117,249,0.0,0.6277640163898468,8,1454.9236145019531,271.59433994881977,173742,0.05984691,18.059622,0.0077086277,154.325
0.07457946,4.0186143,255,0.0,0.6208963394165039,6,1480.449859380722,263.7234236815599,176277,0.07457946,18.924168,0.007910573,143.875
0.06512326,4.0229077,260,0.0,0.7798164486885071,5,1504.9313397407532,269.155518867507,179259,0.06512326,18.60172,0.0077257776,148.275
