meankl,entropy,surrgain,EpisodesSoFar,EpLenMean,ev_tdlam_before,optimgain,EpTrueRewMean,TimestepsSoFar,TimeElapsed,entloss,EpRewMean,EpThisIter
0.008450145,7.526904,0.095637664,389,291.45,0.869486853480339,0.095637664,573.4338205705399,81078,349.5001268386841,0.0,176.8231,3
0.0076311016,7.511792,0.09488275,392,294.825,0.8467454016208649,0.09488275,577.1202359781901,82041,353.78146290779114,0.0,176.15706,3
0.0075688,7.501355,0.108594015,395,289.175,0.8302934318780899,0.108594015,567.2935342789349,82871,358.0807099342346,0.0,170.04105,3
0.008254076,7.4998136,0.10863083,398,292.5,0.8129969984292984,0.10863083,581.2590039132913,83856,362.3776841163635,0.0,172.77888,3
0.0077184644,7.49779,0.090076774,401,297.1,0.8749589174985886,0.090076774,594.2731459544902,84810,366.6601948738098,0.0,175.05759,3
0.008305219,7.500656,0.09656072,404,298.25,0.9109982401132584,0.09656072,605.1138169367631,85744,370.93443846702576,0.0,176.03824,3
0.008733613,7.486816,0.11528524,407,301.725,0.8336210995912552,0.11528524,624.018585500106,86782,375.2333519458771,0.0,179.46451,3
0.009417573,7.4613495,0.09402656,410,316.8,0.8314989507198334,0.09402656,665.0850144415137,87927,379.55795097351074,0.0,191.51538,3
0.008370544,7.466247,0.1095639,414,309.675,0.7914823442697525,0.1095639,653.5407829259495,89139,383.86648178100586,0.0,183.66052,4
0.008424312,7.4696665,0.12061067,416,321.125,0.8708138316869736,0.12061067,714.0774448612293,90386,388.2438452243805,0.0,202.1951,2
0.008319793,7.474597,0.09720821,419,326.8,0.8680363893508911,0.09720821,728.7532484377032,91416,392.15146684646606,0.0,205.53531,3
0.007384091,7.4710093,0.11069694,422,334.65,0.8525372296571732,0.11069694,752.4064764785857,92607,396.0112404823303,0.0,210.4458,3
0.009337965,7.4495077,0.11465768,424,348.575,0.8877360969781876,0.11465768,794.0686523714454,93641,400.1222548484802,0.0,221.17403,2
0.007955276,7.43114,0.088875994,427,352.925,0.8801563233137131,0.088875994,796.896501924831,94642,404.825400352478,0.0,220.53691,3
0.009689934,7.4462285,0.115043305,428,369.225,0.8697360754013062,0.115043305,839.7378096206749,95515,409.0745224952698,0.0,231.36084,1
0.00870917,7.459424,0.08787604,429,385.925,0.3864116072654724,0.08787604,874.2786086344698,96515,413.2661097049713,0.0,238.09775,1
0.008093083,7.4533215,0.10608497,431,403.2,0.8628185838460922,0.10608497,933.8325553422721,97820,417.52083683013916,0.0,253.71199,2
0.008484503,7.4670978,0.10252419,434,409.6,0.8430515825748444,0.10252419,962.5648463102367,99022,421.75817680358887,0.0,260.39688,3
0.007354396,7.455873,0.10586966,435,420.25,0.9059948697686195,0.10586966,995.0220452433578,99681,425.9980456829071,0.0,267.61914,1
0.008801056,7.4319496,0.11991286,436,439.05,0.6247032880783081,0.11991286,1036.4605798596156,100681,430.2238059043884,0.0,277.23743,1
0.008577261,7.4346886,0.11385441,437,439.65,0.9103600084781647,0.11385441,1043.9694267692562,101049,434.7112572193146,0.0,279.06818,1
0.008857212,7.4342055,0.09904903,439,454.475,0.859681710600853,0.09904903,1095.3485102941793,102335,438.9816827774048,0.0,286.47656,2
0.007820544,7.4161386,0.122868404,442,453.825,0.8103667348623276,0.122868404,1084.8243834030332,103306,443.2227084636688,0.0,282.40372,3
0.007947143,7.4205484,0.09772769,443,468.15,0.9174857437610626,0.09772769,1120.5510419416155,104268,447.49635457992554,0.0,288.30698,1
0.008216639,7.415543,0.10935503,445,476.025,0.9343563765287399,0.10935503,1119.8730160573139,105287,451.7772777080536,0.0,287.7193,2
0.008355367,7.403519,0.09178652,446,492.5,0.34808236360549927,0.09178652,1165.8989459378374,106287,456.05408930778503,0.0,297.29645,1
0.008251503,7.3852057,0.06907068,447,512.625,0.34743601083755493,0.06907068,1211.8532366171187,107287,460.2966322898865,0.0,303.2998,1
0.007872278,7.36827,0.09844705,449,528.475,0.8544362038373947,0.09844705,1256.7226037184714,108653,464.61811804771423,0.0,309.82324,2
0.00967343,7.3660154,0.110625476,450,540.65,0.8982350304722786,0.110625476,1289.2704861729726,109553,468.9329800605774,0.0,312.8132,1
0.008988256,7.381352,0.100992486,452,557.2,0.7698968946933746,0.100992486,1337.3530221994183,110834,473.171213388443,0.0,317.77783,2
0.00881538,7.3441205,0.09349367,454,576.15,0.5337488353252411,0.09349367,1392.378600409913,112185,477.3901906013489,0.0,326.2082,2
0.008370408,7.344557,0.10437368,455,570.0,0.9011250287294388,0.10437368,1372.2221007187393,112735,481.59229350090027,0.0,317.14484,1
0.008503483,7.340136,0.09484888,456,563.975,0.49789124727249146,0.09484888,1350.194889782758,112945,485.81730556488037,0.0,309.07126,1
0.009335935,7.3440557,0.103297204,459,565.375,0.7807275801897049,0.103297204,1351.4304746098749,114031,489.9891107082367,0.0,308.55164,3
0.008965466,7.3586555,0.0703797,460,584.2,0.18012332916259766,0.0703797,1411.4628962866523,115031,494.2299461364746,0.0,318.0374,1
0.009277411,7.357723,0.114960834,462,574.975,0.8527077734470367,0.114960834,1385.1391359254935,115606,498.4306845664978,0.0,313.096,2
0.008544322,7.3698597,0.09901124,466,579.875,0.7681250274181366,0.09901124,1403.3461051277404,117316,502.6843469142914,0.0,319.48486,4
0.00919587,7.3818235,0.09837144,470,534.9,0.8629719018936157,0.09837144,1289.3525055906107,118768,506.9428000450134,0.0,293.90912,4
0.009037929,7.360885,0.106793925,473,531.125,0.8975966647267342,0.106793925,1281.5270494557403,119751,511.1961987018585,0.0,295.9157,3
0.008991798,7.3699374,0.113713875,477,492.475,0.881981611251831,0.113713875,1177.6047770539058,120748,515.4416885375977,0.0,275.77875,4
0.010227831,7.3728023,0.15253508,480,479.6,0.711731493473053,0.15253508,1144.4459430535985,121813,519.6905105113983,0.0,271.15884,3
0.009115003,7.3749385,0.11690162,483,481.25,0.6038070321083069,0.11690162,1170.029969723723,123518,523.9849729537964,0.0,278.87433,3
0.008216121,7.3672476,0.096183755,486,465.075,0.8962130844593048,0.096183755,1152.2070460168711,124890,528.2685763835907,0.0,270.6429,3
0.008934142,7.363599,0.101795256,489,427.4,0.8305381238460541,0.101795256,1062.1459269815903,125749,532.5682928562164,0.0,258.79672,3
0.009132021,7.354675,0.13662899,492,404.775,0.8686093538999557,0.13662899,1002.759241675289,127025,536.8909504413605,0.0,251.43344,3
0.008868458,7.3451405,0.10412438,495,384.175,0.870280385017395,0.10412438,949.4272866089362,128102,541.2186594009399,0.0,240.26627,3
0.009444712,7.3348956,0.089239076,499,384.375,0.8017421513795853,0.089239076,967.1119591439226,129406,545.5327944755554,0.0,243.3975,4
0.008427033,7.3306923,0.11225341,502,370.825,0.863829180598259,0.11225341,931.5214672983511,130439,549.8368585109711,0.0,239.64127,3
0.00876689,7.3135247,0.09877576,505,364.575,0.9265111908316612,0.09877576,923.5234062787622,131549,554.1466829776764,0.0,235.19131,3
0.010031215,7.315051,0.09390871,509,358.025,0.8063187003135681,0.09390871,924.3535419405396,132846,558.4621577262878,0.0,232.16138,4
0.009900367,7.3105435,0.11675682,513,351.2,0.858134314417839,0.11675682,907.8795271346047,133799,562.7886052131653,0.0,224.88333,4
0.008946061,7.282972,0.0957055,515,364.275,0.8125194758176804,0.0957055,963.3394145223987,134736,567.0463862419128,0.0,233.27153,2
0.009438623,7.2474933,0.111154795,517,373.85,0.8832786679267883,0.111154795,992.902833245527,135702,571.3546371459961,0.0,238.61284,2
0.008932566,7.265211,0.09386166,519,383.425,0.6985395550727844,0.09386166,1034.8514249382777,136980,575.6470375061035,0.0,241.03577,2
0.008334057,7.2604375,0.09213798,522,368.1,0.7830120176076889,0.09213798,990.0462110905673,137794,579.9405391216278,0.0,233.86795,3
0.010110749,7.2294917,0.11267408,524,359.125,0.87507314234972,0.11267408,959.7014295804713,138306,584.2513365745544,0.0,224.41885,2
0.008860322,7.254076,0.10026177,526,373.225,0.8822229206562042,0.10026177,1019.4374940759146,139819,588.5323498249054,0.0,235.13474,2
0.009092964,7.2315807,0.11095259,529,385.325,0.8765911981463432,0.11095259,1074.2493233444907,141162,592.84135389328,0.0,244.39021,3
0.0105559975,7.2358556,0.13314725,531,377.475,0.8719583749771118,0.13314725,1057.1172088548951,141835,597.1374197006226,0.0,241.70862,2
0.009274569,7.2174063,0.09806609,535,377.4,0.876433327794075,0.09806609,1057.7901400237595,143198,601.4363045692444,0.0,240.61983,4
0.0087188985,7.242,0.07235293,536,392.7,0.11650753021240234,0.07235293,1111.993860320034,144198,605.7137060165405,0.0,247.23921,1
0.009309435,7.2661138,0.10844724,538,401.825,0.8003690093755722,0.10844724,1149.5527157728434,145113,610.0052797794342,0.0,254.41948,2
0.009414286,7.2444935,0.09195301,539,398.775,0.8562939614057541,0.09195301,1138.4530193900914,145357,614.2847008705139,0.0,251.23763,1
0.009589537,7.2337613,0.0757138,540,415.15,-0.1479489803314209,0.0757138,1197.8998426702449,146357,618.5866270065308,0.0,256.8012,1
0.0102513,7.259172,0.09654917,542,427.725,0.8894841521978378,0.09654917,1249.0496909185918,147548,622.8679757118225,0.0,262.87628,2
0.009021849,7.2279673,0.10762815,545,421.35,0.9096555560827255,0.10762815,1224.4402000344367,148403,627.1918013095856,0.0,256.97147,3
0.00892154,7.2217984,0.10467635,548,414.175,0.8230004608631134,0.10467635,1200.1745527699536,149219,631.4808049201965,0.0,250.0481,3
0.009873759,7.2125287,0.12446898,550,424.15,0.84820756316185,0.12446898,1240.0981851800261,150025,635.7958652973175,0.0,256.6047,2
0.009128376,7.2112393,0.106036976,553,431.4,0.9452672675251961,0.106036976,1267.7965206432305,151055,640.12073969841,0.0,259.9013,3
0.0094057955,7.220045,0.09737808,557,413.075,0.9399432800710201,0.09737808,1214.3641058254125,152225,644.4043204784393,0.0,248.78433,4
0.010151913,7.146484,0.11331281,560,399.95,0.8245864510536194,0.11331281,1168.3777431932292,153242,648.6987569332123,0.0,241.31592,3
0.009500828,7.1217694,0.12010603,562,404.35,0.9511844478547573,0.12010603,1188.1713704349575,153968,653.0119693279266,0.0,243.7815,2
0.010232028,7.1064014,0.10302723,565,394.35,0.919324591755867,0.10302723,1160.7416419278572,154848,657.3188543319702,0.0,237.5802,3
0.00967772,7.095507,0.09548719,569,362.65,0.9463495016098022,0.09548719,1046.312292092889,155668,661.649551153183,0.0,216.88306,4
0.010918055,7.1028605,0.102439605,573,359.75,0.951950840651989,0.102439605,1045.7454036041029,156955,665.9549622535706,0.0,216.1019,4
0.009102095,7.125258,0.1569407,575,362.9,0.9498240649700165,0.1569407,1064.1402838411911,157714,670.2433958053589,0.0,217.50089,2
0.010080393,7.0905156,0.123805374,577,340.625,0.8923023641109467,0.123805374,990.3851816808865,158271,674.5391616821289,0.0,209.63718,2
0.009723872,7.030717,0.10934429,579,338.4,0.8519581407308578,0.10934429,982.8563741432956,158893,678.8420128822327,0.0,206.0496,2
0.009123547,7.036211,0.09098791,581,319.35,0.9165998250246048,0.09098791,921.0882900135432,159681,683.103883266449,0.0,199.46013,2
0.010219102,7.038026,0.11618683,583,310.6,0.9256678894162178,0.11618683,890.0504658871996,160366,687.3787486553192,0.0,193.4157,2
0.00921304,7.057054,0.09643933,585,328.625,0.928534746170044,0.09643933,968.5769351266675,161548,691.6302719116211,0.0,205.12656,2
0.0105478745,7.0558333,0.11609669,587,335.275,0.9063833057880402,0.11609669,997.3774837772269,162388,695.8864524364471,0.0,210.2541,2
0.009586982,7.0790887,0.113606885,589,349.775,0.9681470543146133,0.113606885,1059.5994298604774,163546,700.1221799850464,0.0,220.34692,2
0.010791801,7.073177,0.13362508,591,341.225,0.9701545108109713,0.13362508,1030.3224916659092,163946,704.357447385788,0.0,216.00821,2
0.009085051,7.0476246,0.09347978,595,328.25,0.8520135879516602,0.09347978,981.420028656752,164863,708.6145460605621,0.0,207.00711,4
0.009938664,7.0478067,0.09931327,598,325.5,0.8470410853624344,0.09931327,977.4356226509868,165777,712.9074230194092,0.0,206.32202,3
0.009297227,7.049443,0.12083168,600,330.4,0.9292558878660202,0.12083168,1003.8413340780814,166458,717.1657557487488,0.0,211.74612,2
0.0101626245,7.0344234,0.09173421,603,325.825,0.952162329107523,0.09173421,987.7736531432125,167320,721.3652231693268,0.0,209.1659,3
0.010000734,7.059004,0.10783012,607,330.15,0.876581221818924,0.10783012,1003.3763629450723,168530,725.6652271747589,0.0,212.1689,4
0.010354589,7.0244184,0.112203434,610,334.625,0.9112600013613701,0.112203434,1022.0239937848037,169516,729.9428179264069,0.0,217.41269,3
0.010805428,6.9977403,0.11626795,613,345.1,0.9539763629436493,0.11626795,1071.276758141324,170759,734.226913690567,0.0,225.94185,3
0.009626204,6.9980464,0.14639138,616,345.075,0.8595799952745438,0.14639138,1066.6097418594563,171814,738.5012056827545,0.0,224.28828,3
0.009870801,6.998844,0.08936409,618,349.775,0.8904055282473564,0.08936409,1088.151688644761,172662,742.788069486618,0.0,227.99966,2
0.009941947,7.0163536,0.10714351,620,365.325,0.8425774425268173,0.10714351,1142.511312573533,174008,747.0790820121765,0.0,236.8743,2
0.0098576555,7.014891,0.11925542,623,368.35,0.9427920281887054,0.11925542,1159.7023626305406,175100,751.3505115509033,0.0,239.16484,3
0.009885086,6.9911947,0.12239309,624,359.1,0.9104803800582886,0.12239309,1126.492122113255,175542,755.6366348266602,0.0,235.8409,1
0.009642879,6.981933,0.09232375,626,358.375,0.9237180650234222,0.09232375,1115.7143027403563,176355,759.9214067459106,0.0,233.14473,2
0.010213364,6.9621015,0.10249306,630,341.05,0.8913406059145927,0.10249306,1049.6573163311373,177367,764.2231776714325,0.0,220.89111,4
0.010120743,6.967957,0.10366917,633,352.7,0.938287828117609,0.10366917,1092.6946383310333,178558,768.523540019989,0.0,225.47867,3
0.009585481,6.927413,0.09509638,637,356.575,0.8850571066141129,0.09509638,1093.6549328995038,179697,772.8410410881042,0.0,223.3311,4
0.009668906,6.8762174,0.107609995,640,354.425,0.9578191637992859,0.107609995,1082.7130394020585,180635,777.1456604003906,0.0,222.44121,3
0.010619167,6.807696,0.09058378,642,370.725,0.12766093015670776,0.09058378,1134.3448661126465,181844,781.4450614452362,0.0,228.32605,2
0.012139273,6.830187,0.119593985,644,376.6,0.9353754818439484,0.119593985,1156.1062596514862,182754,785.6870880126953,0.0,230.84335,2
0.009848665,6.801802,0.09849203,645,389.725,0.912199541926384,0.09849203,1204.6716789308825,183520,789.9844102859497,0.0,238.01314,1
0.009112155,6.7856917,0.14385526,647,394.925,0.930366225540638,0.14385526,1227.946719295743,184327,794.2590618133545,0.0,240.76839,2
0.010660731,6.746259,0.13859622,650,405.275,0.9548690430819988,0.13859622,1258.9137381326912,185727,798.560625076294,0.0,244.12881,3
0.009910171,6.742802,0.12723947,651,408.1,0.9374395236372948,0.12723947,1272.5942127058383,186215,802.8171474933624,0.0,246.81519,1
0.008900177,6.742022,0.09367555,652,398.775,0.9056103900074959,0.09367555,1230.0295157894773,186466,807.0779182910919,0.0,238.45862,1
0.010132593,6.753963,0.15125912,654,419.4,0.9580222181975842,0.15125912,1309.9680917339635,187767,811.3417065143585,0.0,251.17717,2
0.009849831,6.795836,0.16793402,655,428.325,0.8331227004528046,0.16793402,1345.3911226253451,188644,815.5697219371796,0.0,257.0185,1
0.009319099,6.781264,0.10830602,657,425.2,0.9329257979989052,0.10830602,1333.2098363020218,189173,819.811517238617,0.0,253.99748,2
0.008934796,6.7291265,0.097789675,658,431.125,0.8450558185577393,0.097789675,1348.1937103915106,189907,824.0342717170715,0.0,254.66391,1
0.009999275,6.7290635,0.120305076,661,421.925,0.9239725023508072,0.120305076,1319.120717535831,191180,828.2871694564819,0.0,250.33195,3
0.009427698,6.679508,0.09937911,664,429.925,0.7882859110832214,0.09937911,1338.4987925136652,192739,832.5467281341553,0.0,250.55557,3
0.010839211,6.6877403,0.18812013,666,421.2,0.884763240814209,0.18812013,1307.0813856084296,193203,836.8031854629517,0.0,245.504,2
0.010104112,6.678776,0.09263745,668,443.575,0.7872820645570755,0.09263745,1395.7847101894638,194663,841.0106210708618,0.0,257.93954,2
0.01025024,6.7183056,0.1012084,670,461.7,0.9133516699075699,0.1012084,1461.2605455305545,195835,845.2546336650848,0.0,268.4029,2
0.010603381,6.687058,0.12944481,672,461.9,0.866599902510643,0.12944481,1462.8306125901283,196636,849.487952709198,0.0,269.1375,2
0.011297835,6.722469,0.09946607,673,469.1,0.8654150813817978,0.09946607,1491.655630661296,197322,853.6885974407196,0.0,273.2688,1
0.010333008,6.6925197,0.085722804,674,485.05,0.2004009485244751,0.085722804,1549.4210619651371,198322,857.94060587883,0.0,282.14142,1
0.010652747,6.6934056,0.11431863,676,497.9,0.9372951686382294,0.11431863,1603.3004610284893,199318,862.425342798233,0.0,291.47525,2
0.009381179,6.691773,0.09662017,679,512.175,0.9410415887832642,0.09662017,1668.9244602296033,200773,866.6326248645782,0.0,301.29706,3
0.0104075195,6.685834,0.09473476,682,522.375,0.8521119803190231,0.09473476,1718.2982924730247,202739,870.8401982784271,0.0,309.1413,3
0.009796776,6.647874,0.10827139,684,532.55,0.5759236812591553,0.10827139,1758.3643790844676,204056,875.0971128940582,0.0,315.89972,2
0.010532769,6.692139,0.10835917,685,531.925,0.926504410803318,0.10835917,1761.6227596929268,204797,879.3695292472839,0.0,315.6106,1
0.009581577,6.7215714,0.10262258,686,534.725,0.7249271869659424,0.10262258,1775.084907780779,205375,883.6410188674927,0.0,318.29657,1
0.011804961,6.7461505,0.10665907,689,526.625,0.8929429426789284,0.10665907,1757.1636087823783,206380,887.9504075050354,0.0,313.6912,3
0.009688578,6.709047,0.1001129,690,538.125,0.8975894898176193,0.1001129,1803.6204918694166,207252,892.2454259395599,0.0,321.18036,1
0.010401112,6.6395226,0.09682478,694,512.5,0.8944818526506424,0.09682478,1697.7759837338767,208267,896.528612613678,0.0,301.23755,4
0.010202896,6.6206665,0.06948044,695,515.575,0.019388794898986816,0.06948044,1701.3947912999756,209267,900.8041517734528,0.0,300.91068,1
0.008629717,6.6388116,0.08365939,696,534.625,0.870024710893631,0.08365939,1772.0179229656485,210267,905.0877332687378,0.0,311.36078,1
0.009795363,6.5988154,0.06635802,697,552.35,0.12949985265731812,0.06635802,1831.6779243188623,211267,909.3645129203796,0.0,319.9489,1
0.0111215245,6.587661,0.12901025,698,546.05,0.8909514844417572,0.12901025,1811.181970286616,211749,913.6740367412567,0.0,316.77518,1
0.0095272735,6.5905137,0.10943018,699,535.975,0.8312156796455383,0.10943018,1770.353343832706,211925,918.0110895633698,0.0,309.20117,1
0.0091943275,6.5854344,0.06762241,700,551.9,0.015418827533721924,0.06762241,1829.684804704439,212925,922.3109173774719,0.0,318.28888,1
0.009825451,6.55829,0.14840648,702,538.325,0.9625005908310413,0.14840648,1789.802063714774,213713,926.6585099697113,0.0,313.1503,2
0.011760079,6.557377,0.11467853,704,548.325,0.7943727374076843,0.11467853,1835.1117809263874,214672,930.9621868133545,0.0,320.6472,2
0.00979626,6.5686646,0.08175294,705,567.9,0.13124048709869385,0.08175294,1915.6588181148109,215672,935.2552621364594,0.0,332.71616,1
0.013963534,6.6073594,0.10637787,708,564.175,0.7068551480770111,0.10637787,1896.8005149441644,217230,939.5648336410522,0.0,328.65094,3
0.011644607,6.5893126,0.097558856,710,575.55,0.5948320627212524,0.097558856,1948.9667262533483,218857,943.8609089851379,0.0,334.66446,2
0.010430014,6.5635977,0.12324196,712,581.925,0.9157758876681328,0.12324196,1979.9498515141186,219913,948.1787633895874,0.0,340.03705,2
0.01061657,6.5725136,0.07327044,713,589.775,0.1418759822845459,0.07327044,2017.190989201688,220913,952.4722280502319,0.0,345.6076,1
0.011422552,6.5500345,0.14476302,714,573.0,0.9179642349481583,0.14476302,1958.5226977119084,221242,956.7746255397797,0.0,335.98553,1
0.010872008,6.515991,0.14293088,717,557.1,0.9230912029743195,0.14293088,1898.4606858248299,222236,961.090970993042,0.0,325.8781,3
0.010728551,6.4719286,0.11862458,718,561.275,0.8893174529075623,0.11862458,1925.7016063828837,222994,965.4070701599121,0.0,330.23276,1
0.0112059675,6.448501,0.09068705,719,580.525,-0.07380998134613037,0.09068705,2008.0658147825372,223994,969.7136700153351,0.0,342.8836,1
0.01011182,6.4644213,0.07649793,721,577.35,0.6273480355739594,0.07649793,2001.546980437409,225242,974.0447111129761,0.0,340.00494,2
0.013544844,6.4583564,0.103260815,724,575.025,0.960217222571373,0.103260815,2000.7968145902028,227057,978.3789732456207,0.0,338.00937,3
0.011550555,6.4276114,0.10635464,726,571.5,0.9497473016381264,0.10635464,1989.4388028674773,228235,982.7028551101685,0.0,335.4815,2
0.009764204,6.4255943,0.11569065,727,582.95,0.9467275477945805,0.11569065,2035.5874630938335,229116,987.0377659797668,0.0,342.2934,1
0.011078231,6.4438334,0.08700957,729,608.825,0.5466510653495789,0.08700957,2140.363754098552,230733,991.3764181137085,0.0,355.4798,2
0.011686372,6.4609365,0.08324039,730,612.025,-0.028715968132019043,0.08324039,2155.15433937235,231733,995.6744227409363,0.0,355.11618,1
0.009767567,6.4140577,0.0810384,731,630.475,0.13017237186431885,0.0810384,2234.681581799933,232733,1000.0179727077484,0.0,366.14008,1
0.010995071,6.3914976,0.13445564,732,639.45,0.9140258505940437,0.13445564,2273.0244542956134,233268,1004.3664128780365,0.0,371.95334,1
0.012212559,6.423275,0.09162548,736,617.55,0.7866225987672806,0.09162548,2211.1048087120644,234969,1008.6724689006805,0.0,361.88245,4
0.010696274,6.3857,0.10955568,738,605.0,0.9066159576177597,0.10955568,2177.2794369278754,235949,1013.0176305770874,0.0,356.99545,2
0.010829417,6.404926,0.09939618,739,620.25,0.8529557585716248,0.09939618,2230.058441080951,236735,1017.3536126613617,0.0,364.52307,1
0.01278988,6.3155055,0.087960586,740,616.525,0.8880398124456406,0.087960586,2216.7934084869657,237586,1021.6765866279602,0.0,361.7643,1
0.012571577,6.27763,0.09174846,741,634.425,0.01914072036743164,0.09174846,2292.7636764094073,238586,1025.9547147750854,0.0,371.70963,1
0.011311968,6.2975273,0.112346925,742,636.875,0.8746231198310852,0.112346925,2298.796958956007,239188,1030.229760169983,0.0,371.69757,1
0.011853091,6.2905226,0.094524115,745,634.975,0.7065798044204712,0.094524115,2282.7528872367084,241071,1034.5029847621918,0.0,366.74707,3
0.011456166,6.2703905,0.099203005,747,625.65,0.8762699291110039,0.099203005,2252.240710156784,242048,1038.7982194423676,0.0,362.52423,2
0.011681713,6.3094487,0.09552937,748,645.45,0.24876314401626587,0.09552937,2333.7485272593003,243048,1043.0965671539307,0.0,373.46133,1
0.012610918,6.3093076,0.10360111,750,628.4,0.8561444580554962,0.10360111,2270.5814973200954,243993,1047.392915725708,0.0,365.05267,2
0.0117296735,6.296066,0.100710705,751,626.925,0.7610227912664413,0.100710705,2258.136203445082,244497,1051.660544872284,0.0,362.13803,1
0.01231177,6.280941,0.25055844,753,615.575,0.9200213178992271,0.25055844,2205.6115034323684,245536,1055.964011669159,0.0,353.1856,2
0.010847918,6.3272514,0.075233385,754,632.35,-0.027144908905029297,0.075233385,2272.375253947689,246536,1060.246381521225,0.0,361.55048,1
0.011702778,6.353881,0.105697714,756,641.3,0.929618738591671,0.105697714,2309.8980992806883,247447,1064.5584399700165,0.0,365.27734,2
0.011527571,6.3295097,0.0959087,757,655.275,0.27077341079711914,0.0959087,2355.6103643916554,248447,1068.8577473163605,0.0,371.2965,1
0.011200501,6.303848,0.09413697,758,661.325,0.6059197783470154,0.09413697,2367.582347521292,249447,1073.2008395195007,0.0,370.0354,1
0.010254712,6.302312,0.0700641,759,661.325,-0.0341951847076416,0.0700641,2356.5481903030186,250447,1077.5026199817657,0.0,366.66785,1
0.011126832,6.3131533,0.06620972,760,661.325,-0.0005322694778442383,0.06620972,2352.420052784826,251447,1081.8481426239014,0.0,365.1451,1
0.010433302,6.2896733,0.07651186,761,680.125,0.04109954833984375,0.07651186,2420.1415819547487,252447,1086.187570810318,0.0,373.82394,1
0.011724192,6.271133,0.08178954,762,682.125,0.08835577964782715,0.08178954,2422.6012893131324,253447,1090.4816353321075,0.0,373.86212,1
0.012260694,6.2869105,0.08715786,763,697.8,-0.005146980285644531,0.08715786,2480.451588108906,254447,1094.818269252777,0.0,380.88812,1
0.012653798,6.323319,0.092043325,765,717.7,0.6501500606536865,0.092043325,2557.590926426109,256161,1099.1463558673859,0.0,389.99103,2
0.012994226,6.348953,0.11193204,766,714.675,0.9175164848566055,0.11193204,2543.569851214165,256822,1103.4386117458344,0.0,387.348,1
0.012208651,6.349042,0.11363608,768,696.65,0.9520127810537815,0.11363608,2476.335059164258,257982,1107.70556473732,0.0,378.7118,2
0.011562718,6.3511972,0.10254599,769,701.625,0.7427862584590912,0.10254599,2490.406816081832,258798,1111.9985375404358,0.0,380.01572,1
0.010182018,6.3751783,0.079973504,770,701.625,0.14277857542037964,0.079973504,2473.6017547213255,259798,1116.2885835170746,0.0,378.19562,1
0.011895483,6.4468956,0.070145786,771,701.625,0.057680368423461914,0.070145786,2466.8437384737517,260798,1120.5600378513336,0.0,376.59894,1
0.010728296,6.3960557,0.14409094,773,697.3,0.9424744360148907,0.14409094,2439.6607256659395,262160,1124.8748915195465,0.0,373.20874,2
0.010158298,6.3439293,0.098089345,774,717.15,0.0645492672920227,0.098089345,2515.4762242027937,263160,1129.1848549842834,0.0,383.4297,1
0.010736927,6.34285,0.06450589,775,719.475,0.9484987482428551,0.06450589,2503.431978266407,263485,1133.4543182849884,0.0,383.17267,1
0.011234085,6.345524,0.09704258,777,733.325,0.6730148196220398,0.09704258,2555.8692146296244,264764,1137.769232749939,0.0,389.94022,2
0.011456313,6.3747554,0.104913756,779,742.875,0.7851432114839554,0.104913756,2595.7261296511224,266450,1142.0516352653503,0.0,394.88193,2
0.011601828,6.371028,0.086042926,781,726.775,0.6683465242385864,0.086042926,2527.488691237416,267657,1146.3266048431396,0.0,384.83447,2
0.010783421,6.301575,0.0765936,782,736.725,0.049291908740997314,0.0765936,2567.893343479679,268657,1150.6305091381073,0.0,388.87012,1
0.0037868859,6.2803907,0.04926344,783,736.725,0.14440441131591797,0.04926344,2564.368876874323,269657,1154.92436170578,0.0,388.14713,1
0.011335765,6.279973,0.08947355,784,755.275,0.032479286193847656,0.08947355,2639.2265293330006,270657,1159.226239681244,0.0,397.5882,1
0.013658714,6.318421,0.23520806,785,749.975,0.8547956198453903,0.23520806,2614.5590463521266,271070,1163.5151226520538,0.0,394.47296,1
0.011842164,6.306457,0.10012804,787,769.1,0.9100304469466209,0.10012804,2689.8769022125753,272812,1167.7953190803528,0.0,403.69366,2
0.010988349,6.298954,0.1342055,789,770.95,0.9221951514482498,0.1342055,2689.159646010821,274276,1172.0782952308655,0.0,403.3145,2
0.011977691,6.26003,0.11984627,790,773.5,0.8313847482204437,0.11984627,2697.986211697555,274933,1176.390380859375,0.0,404.60208,1
0.010713711,6.230165,0.11700244,791,767.675,0.6946816444396973,0.11700244,2678.7928997386875,275204,1180.6882364749908,0.0,402.01328,1
0.0041215057,6.2150416,0.050406598,793,777.775,0.6881386637687683,0.050406598,2720.2054105889956,276647,1185.0163764953613,0.0,405.9228,2
0.010162359,6.229996,0.0822295,794,777.775,0.08500546216964722,0.0822295,2720.0596236944125,277647,1189.2966430187225,0.0,405.46918,1
0.010761216,6.239948,0.12586309,795,790.25,0.7954936176538467,0.12586309,2766.6921803423115,278356,1193.6247217655182,0.0,412.06476,1
0.014633112,6.227357,0.11713201,796,797.725,-0.09223759174346924,0.11713201,2793.5900472063577,279356,1197.9320893287659,0.0,415.8062,1
0.011504263,6.2023473,0.103582665,797,797.725,0.46390318870544434,0.103582665,2802.5122787365776,280356,1202.2181887626648,0.0,416.534,1
0.012265578,6.240846,0.10913789,798,778.575,0.9291149973869324,0.10913789,2728.236420986971,280590,1206.4617612361908,0.0,407.2469,1
