TimeElapsed,ev_tdlam_before,EpLenMean,TimestepsSoFar,EpRewMean,EpTrueRewMean,meankl,surrgain,EpThisIter,entloss,optimgain,EpisodesSoFar,entropy
404.32098150253296,0.021298706531524658,317.35,50778,52.62329,403.854806349956,0.006161322,0.0304968,2,0.0,0.0304968,120,4.255284
429.86246490478516,-0.027603745460510254,340.2,53778,54.093395,427.8992654849229,0.007253841,0.03057299,1,0.0,0.03057299,121,4.325505
454.6553075313568,-0.07290530204772949,362.15,56778,55.05378,447.9010333031949,0.004858139,0.032082833,1,0.0,0.032082833,122,4.344216
479.2089784145355,-0.4050285816192627,384.35,59778,56.07196,467.9608795719688,0.0061932453,0.045047067,1,0.0,0.045047067,123,4.343014
505.0762240886688,0.05144453048706055,405.525,63114,56.05304,483.93473761829193,0.0052169813,0.039510045,2,0.0,0.039510045,125,4.3356915
529.5796701908112,-0.07656121253967285,427.975,66114,57.255333,507.0024608793325,0.004925466,0.03510011,1,0.0,0.03510011,126,4.3500423
555.7792208194733,0.34346330165863037,438.65,67794,57.237843,516.1442125567237,0.006441598,0.048356354,1,0.0,0.048356354,127,4.3684483
580.307056427002,0.2622315287590027,440.2,68664,56.243114,514.9135269225031,0.004532466,0.043949097,1,0.0,0.043949097,128,4.3652606
606.0736508369446,-0.07638072967529297,461.525,71664,56.692646,534.2085841753263,0.0063968035,0.036420982,1,0.0,0.036420982,129,4.3746448
630.6144380569458,-0.33772456645965576,481.65,74664,56.91636,552.3254958094428,0.005766481,0.03656953,1,0.0,0.03656953,130,4.331347
656.9337553977966,-0.09157848358154297,503.125,77664,57.385265,572.2727363236356,0.0066707125,0.03448488,1,0.0,0.03448488,131,4.269339
680.8403754234314,0.03654998540878296,523.325,80664,57.403973,590.9380973361548,0.008590164,0.040761136,1,0.0,0.040761136,132,4.279501
706.7981331348419,-0.03142571449279785,564.975,86664,57.634773,628.8773996167646,0.0069911215,0.025399536,2,0.0,0.025399536,134,4.319081
731.1842555999756,-0.0010128021240234375,585.65,89664,57.82606,648.1440137533067,0.0064273267,0.038876828,1,0.0,0.038876828,135,4.3276944
756.9949216842651,-0.012921452522277832,605.625,92664,57.845215,667.7892482271267,0.0066564274,0.046614595,1,0.0,0.046614595,136,4.374867
781.4268856048584,0.31997817754745483,629.05,96540,57.43632,687.1494350299166,0.006505583,0.04251839,2,0.0,0.04251839,138,4.4193387
807.458165884018,0.3718547224998474,663.875,102066,57.565712,721.3258612392268,0.0062848944,0.053187363,2,0.0,0.053187363,140,4.399334
832.2923340797424,0.05426305532455444,684.0,105066,57.88926,741.1136421695393,0.0070767663,0.039263636,1,0.0,0.039263636,141,4.4210835
857.9589722156525,-0.027702808380126953,705.2,108066,58.519115,762.4501579876721,0.007166507,0.04016035,1,0.0,0.04016035,142,4.4241223
882.7214279174805,0.3182816505432129,717.2,110076,58.575134,779.3451225146248,0.007404063,0.0717704,1,0.0,0.0717704,143,4.419981
908.5831279754639,0.04701590538024902,724.775,114615,54.881348,787.5834764506703,0.006464459,0.045840718,4,0.0,0.045840718,147,4.42486
933.2003343105316,-0.28973424434661865,744.8,117615,55.838387,813.136981966412,0.005653326,0.040239245,1,0.0,0.040239245,148,4.433582
958.8708934783936,-0.07996928691864014,765.225,121806,54.985973,836.9578115674105,0.0066854362,0.05358423,2,0.0,0.05358423,150,4.438381
983.7968344688416,0.03325468301773071,786.3,124806,55.420765,863.192174790398,0.0061495053,0.042914376,1,0.0,0.042914376,151,4.4129148
1009.4731829166412,-0.12627530097961426,799.275,127806,54.629944,878.0676146764541,0.0074263215,0.050430477,1,0.0,0.050430477,152,4.4062886
1034.5067646503448,0.5799196362495422,798.55,131604,50.83175,873.2179419728096,0.0066973097,0.052570082,3,0.0,0.052570082,155,4.412071
1059.966892004013,0.6701011955738068,794.575,134127,48.656536,872.2459048263958,0.00787708,0.06020704,1,0.0,0.06020704,156,4.4144554
1084.995922088623,0.12031257152557373,721.35,137340,40.610924,805.5586418900075,0.0073583685,0.05564155,4,0.0,0.05564155,160,4.4103503
1110.6561210155487,-0.5004802942276001,721.35,140340,39.766747,810.9196820666356,0.006497261,0.055777803,1,0.0,0.055777803,161,4.472597
1135.4831218719482,-0.0044928789138793945,721.35,143340,38.91416,816.6782379929623,0.006346568,0.044415332,1,0.0,0.044415332,162,4.4781585
1160.894551038742,-0.09373128414154053,721.35,146340,38.118435,822.517318646346,0.006967884,0.045783985,1,0.0,0.045783985,163,4.4777713
1186.2280728816986,-0.025937914848327637,725.95,150228,37.67551,835.7811379228275,0.0066124965,0.047803096,2,0.0,0.047803096,165,4.461569
1211.5632898807526,0.9013817980885506,706.525,150897,35.942436,814.8187301091889,0.0071797334,0.053822227,1,0.0,0.053822227,166,4.4719615
1236.7234604358673,0.7721676826477051,703.575,156093,34.896324,821.7449039694878,0.0068917857,0.04946949,3,0.0,0.04946949,169,4.468227
1261.4741554260254,-0.21591544151306152,695.525,158127,34.519917,820.493741383791,0.007139521,0.050176676,1,0.0,0.050176676,170,4.4718094
1286.7245440483093,0.07800376415252686,684.9,159852,33.81432,815.5075304860814,0.0067407107,0.054316863,1,0.0,0.054316863,171,4.4722633
1311.7669386863708,-0.1810016632080078,684.9,162852,33.566914,822.8167927051412,0.007861164,0.05561797,1,0.0,0.05561797,172,4.4753337
1337.106987953186,0.10428828001022339,684.9,165852,33.439068,832.8071835132399,0.006602832,0.037873846,1,0.0,0.037873846,173,4.4914393
1361.3056993484497,0.016348958015441895,649.925,170655,31.73269,809.3061427750511,0.006532294,0.053069405,3,0.0,0.053069405,176,4.4724746
1387.3612625598907,-0.004209280014038086,649.925,173655,31.303387,816.1784011056097,0.0067158393,0.04434852,1,0.0,0.04434852,177,4.4276333
1411.5729410648346,0.03211277723312378,656.95,175374,31.701477,831.7928701099675,0.006454688,0.058705673,1,0.0,0.058705673,178,4.4458976
1437.3756775856018,0.09486711025238037,589.875,178851,27.630972,766.3144852080522,0.0063956925,0.05654561,4,0.0,0.05654561,182,4.463081
1461.5858755111694,0.0718030333518982,570.425,182781,26.203876,751.059309384865,0.006993605,0.05687938,4,0.0,0.05687938,186,4.4376063
1487.6563687324524,0.1186400055885315,526.15,187944,23.210247,707.1942507830693,0.007022379,0.058008667,5,0.0,0.058008667,191,4.4164424
1512.1076519489288,0.06628823280334473,518.4,190014,22.722204,703.5524915404769,0.0067282394,0.044656713,1,0.0,0.044656713,192,4.3971105
1538.268625497818,0.30134880542755127,477.95,193350,21.475962,669.049237863969,0.006231204,0.058489945,6,0.0,0.058489945,198,4.367477
1562.80264544487,0.2587960958480835,469.9,196728,21.069292,671.8401890569024,0.007399385,0.05043653,3,0.0,0.05043653,201,4.37409
1588.6056349277496,0.27673304080963135,408.175,198321,18.48113,595.7024727518907,0.0069333035,0.056336373,3,0.0,0.056336373,204,4.3661156
1612.6072363853455,0.4014699459075928,411.15,200235,19.046331,610.7975795616865,0.0074430224,0.05019203,2,0.0,0.05019203,206,4.397467
1638.7087421417236,0.6559862792491913,415.825,203235,19.949512,632.816422489115,0.006821553,0.048914313,1,0.0,0.048914313,207,4.3826165
1662.4462497234344,0.38109302520751953,312.925,206196,18.803183,499.5990018656483,0.0069348365,0.066168636,7,0.0,0.066168636,214,4.37172
1688.9407031536102,0.3546503782272339,267.425,209721,19.02361,441.3965835422552,0.006395498,0.055441454,5,0.0,0.055441454,219,4.358328
1713.1722326278687,0.6090285181999207,261.8,212877,24.705936,443.09191973614634,0.007654319,0.0804933,6,0.0,0.0804933,225,4.3373394
1738.8913359642029,0.6695387363433838,199.775,216195,30.407837,357.7592385334225,0.0075265546,0.056890644,10,0.0,0.056890644,235,4.3019924
1763.0742394924164,0.7601317912340164,174.325,219240,34.909252,328.8762277623533,0.006844845,0.052606482,9,0.0,0.052606482,244,4.2789636
1789.0278871059418,0.7769950181245804,136.05,222249,32.21892,264.2517104216573,0.0072299214,0.052636392,9,0.0,0.052636392,253,4.263844
1813.2359080314636,0.5992773473262787,119.725,225432,29.572062,244.34881964894316,0.007668333,0.066404395,9,0.0,0.066404395,262,4.269546
1839.6224610805511,0.8425544500350952,112.875,228810,21.076878,240.27923091895772,0.008561301,0.06763716,10,0.0,0.06763716,272,4.2734265
1864.222338438034,0.6717358529567719,111.225,231750,15.271482,236.3245423333829,0.008014001,0.05787421,9,0.0,0.05787421,281,4.2522416
1890.1625137329102,0.7235615849494934,109.25,235041,12.793359,231.9364546650069,0.0079244105,0.0527808,11,0.0,0.0527808,292,4.291164
1914.872874736786,0.6425919830799103,108.425,238050,14.002235,230.87614467615828,0.008283297,0.06419801,9,0.0,0.06419801,301,4.263539
1940.9899830818176,0.8319839388132095,105.125,241041,13.896631,222.3604199112433,0.0077716773,0.06391554,10,0.0,0.06391554,311,4.2873273
1965.8267769813538,0.8114685118198395,106.65,243984,14.285639,220.70026834365208,0.008083978,0.05376769,8,0.0,0.05376769,319,4.2902813
1991.7763996124268,0.6619856357574463,104.675,246924,15.446375,210.1227615931237,0.008511626,0.049627148,11,0.0,0.049627148,330,4.29703
2016.6325182914734,0.8656380623579025,107.1,249855,15.493627,209.95941222012624,0.007853235,0.0570044,8,0.0,0.0570044,338,4.285209
2042.6872713565826,0.9019727855920792,113.975,253185,16.720158,218.2349243713606,0.007381587,0.06581916,8,0.0,0.06581916,346,4.2904153
2067.221259355545,0.8163882195949554,122.9,256260,16.957819,229.85117310081932,0.008051999,0.053947475,7,0.0,0.053947475,353,4.2713895
2093.11407828331,0.8246400207281113,128.175,259365,17.549934,237.94828645113253,0.006825314,0.061944336,6,0.0,0.061944336,359,4.2852893
2117.8395001888275,0.6066387891769409,141.6,262836,18.333363,262.54132892923,0.009605024,0.06623226,7,0.0,0.06623226,366,4.2762256
2143.5249938964844,0.4768572449684143,146.125,266010,17.95935,274.8335909346265,0.007131991,0.06767054,8,0.0,0.06767054,374,4.301087
2168.192056417465,0.8075617700815201,159.9,269043,18.872906,297.4961828542121,0.007707243,0.06408345,4,0.0,0.06408345,378,4.298823
2193.806844472885,0.7079285681247711,158.8,271806,19.024994,299.18780141004027,0.008299465,0.066175655,7,0.0,0.066175655,385,4.311722
2218.6155257225037,0.6358169317245483,160.175,275481,19.66154,306.18921021604933,0.007852995,0.06066542,8,0.0,0.06066542,393,4.3109136
2244.1120829582214,0.7836392968893051,152.375,278640,19.94626,298.66377489921996,0.008087007,0.07827071,7,0.0,0.07827071,400,4.309833
2268.7770850658417,0.5818767845630646,153.525,281658,19.91217,299.2297158733687,0.0073493533,0.06584512,7,0.0,0.06584512,407,4.318051
2294.0819857120514,0.7278603911399841,162.3,284688,20.799906,315.9744393136458,0.0076775467,0.06266583,5,0.0,0.06266583,412,4.312466
2319.1989533901215,0.5877541601657867,160.95,287715,25.735754,324.15243659312586,0.007687498,0.06356119,5,0.0,0.06356119,417,4.3091965
2344.9412817955017,0.6414421200752258,161.925,290841,30.323223,336.8062397869909,0.0074118557,0.049874708,7,0.0,0.049874708,424,4.311401
2369.65980219841,0.5483082830905914,163.4,294012,33.372997,340.60875850737784,0.0076161204,0.06561588,6,0.0,0.06561588,430,4.2996554
2395.312912464142,0.6412703692913055,171.55,297396,36.307545,363.3479228625426,0.0075326124,0.06823481,6,0.0,0.06823481,436,4.2801557
2420.6283416748047,0.6676294803619385,171.2,300882,38.380424,371.44018224463395,0.008420476,0.07453117,8,0.0,0.07453117,444,4.271546
2445.768770456314,0.5188630819320679,169.95,303744,40.8999,382.8194084920433,0.008297808,0.05815606,6,0.0,0.05815606,450,4.246903
2470.9858090877533,0.7537545412778854,161.125,306702,36.21857,366.78507990893723,0.00873421,0.069643825,6,0.0,0.069643825,456,4.2397847
2496.091950416565,0.7850750982761383,165.8,309792,34.30932,377.59655056949055,0.007691899,0.060640957,6,0.0,0.060640957,462,4.231905
2521.509548187256,0.49685007333755493,171.2,312450,33.415375,387.5361765974091,0.008148467,0.05949367,4,0.0,0.05949367,466,4.2323604
2546.8867886066437,0.812142476439476,175.325,315537,34.22696,405.1230536600552,0.007999343,0.089188024,5,0.0,0.089188024,471,4.234387
2572.2280247211456,0.862176924943924,172.9,318603,32.135002,407.8016583812399,0.0077088797,0.059912924,6,0.0,0.059912924,477,4.2251134
2596.7536747455597,0.6847586929798126,182.825,321867,34.114166,430.16565431068796,0.00767024,0.06178597,5,0.0,0.06178597,482,4.1979785
2622.32320189476,0.7540999054908752,189.825,325083,38.89864,451.62654137097496,0.007883963,0.0663598,5,0.0,0.0663598,487,4.1904416
2646.6822333335876,0.7258722484111786,194.0,328290,42.314777,467.85094385879313,0.007271598,0.0601172,6,0.0,0.0601172,493,4.165115
2671.926618337631,0.7484007179737091,214.55,332448,46.884327,510.9834404137684,0.010255505,0.065241165,3,0.0,0.065241165,496,4.1542935
