meankl,EpRewMean,EpisodesSoFar,entloss,optimgain,TimeElapsed,EpThisIter,TimestepsSoFar,EpLenMean,surrgain,EpTrueRewMean,entropy,ev_tdlam_before
0.011184481,54.68708,1350,0.0,0.20809622,554.6684064865112,14,265701,81.5,0.20809622,407.8789971915886,23.496649,0.8650553524494171
0.012041488,52.347248,1363,0.0,0.23636433,561.2271320819855,13,268875,78.375,0.23636433,392.88518103659715,23.495035,0.870518833398819
0.013555873,53.16574,1375,0.0,0.26337877,567.7205100059509,12,271956,79.925,0.26337877,398.00979316305484,23.492437,0.8446034491062164
0.011986473,55.040405,1388,0.0,0.24708845,574.2628231048584,13,275145,82.625,0.24708845,410.84984083829096,23.495342,0.8585232496261597
0.011202725,57.359394,1400,0.0,0.2130306,580.7391998767853,12,278313,85.35,0.2130306,424.1957275790038,23.495686,0.789887934923172
0.012795167,55.787914,1411,0.0,0.28338724,587.2877953052521,11,281229,84.75,0.28338724,422.641247475988,23.494463,0.8186679780483246
0.0122865345,55.528786,1423,0.0,0.23933935,593.7725007534027,12,284061,84.9,0.23933935,421.5811757469452,23.482845,0.8469231575727463
0.012880495,52.342644,1434,0.0,0.2753836,600.24156498909,11,286800,82.925,0.2753836,411.2611151463528,23.487322,0.8152159601449966
0.01191541,53.42758,1445,0.0,0.24024972,606.793993473053,11,289824,84.875,0.24024972,422.0541170294199,23.489435,0.865075945854187
0.012084946,57.111206,1456,0.0,0.2336587,613.2588465213776,11,292812,86.8,0.2336587,428.1387547080425,23.488344,0.8307714909315109
0.01173657,59.1386,1469,0.0,0.24926817,619.9831290245056,13,296052,87.4,0.24926817,436.49823058628465,23.476568,0.8299016356468201
0.011514874,59.69684,1482,0.0,0.21684328,626.4914860725403,13,299244,85.175,0.21684328,425.96399484086913,23.485857,0.864727646112442
0.011958123,52.640247,1496,0.0,0.24987295,632.945739030838,14,302409,79.975,0.24987295,403.42035670663483,23.490946,0.838781550526619
0.0126680285,51.09196,1510,0.0,0.23433474,639.4798603057861,14,305502,76.725,0.23433474,380.6858116038472,23.484295,0.8847848549485207
0.01275916,53.959785,1521,0.0,0.26218313,646.0408227443695,11,308388,77.575,0.26218313,384.41600536782664,23.483416,0.872432291507721
0.01138646,56.365135,1534,0.0,0.23837793,652.8561255931854,13,311610,80.625,0.23837793,395.2083567004312,23.487616,0.8552351891994476
0.013123121,58.605785,1547,0.0,0.2476247,659.5422830581665,13,314910,84.375,0.2476247,412.45867064119886,23.472898,0.8825378641486168
0.0113138,54.842823,1560,0.0,0.22126734,666.1040778160095,13,318171,83.7,0.22126734,408.9118885049008,23.460123,0.8767529800534248
0.013122143,54.020912,1572,0.0,0.26279858,672.852655172348,12,320979,81.475,0.26279858,402.7725241874406,23.45099,0.8844627290964127
0.012312823,53.75335,1584,0.0,0.24093837,679.5135736465454,12,323910,81.2,0.24093837,400.70088382496044,23.453691,0.8210669010877609
0.013225061,56.9993,1595,0.0,0.29203385,686.0552473068237,11,326949,83.275,0.29203385,412.61283597898137,23.458662,0.7457759380340576
0.013223197,57.472046,1607,0.0,0.28080106,692.6080265045166,12,330075,85.175,0.28080106,415.8021330424068,23.463444,0.817076176404953
0.011309092,58.600853,1618,0.0,0.27009627,699.0958485603333,11,333168,88.375,0.27009627,430.4952765537684,23.46486,0.8055927604436874
0.013023017,57.235493,1631,0.0,0.7369697,705.6859061717987,13,336426,87.85,0.7369697,427.82310040183376,23.46076,0.8779449462890625
0.012561352,58.68355,1642,0.0,0.27101064,712.3640842437744,11,339471,88.125,0.27101064,435.36665946847523,23.461163,0.8210001140832901
0.011274535,59.859154,1653,0.0,0.2526909,718.9186325073242,11,342546,89.325,0.2526909,447.4440511482788,23.462337,0.8442436009645462
0.013097448,60.642113,1664,0.0,0.3311106,725.5668878555298,11,345546,89.625,0.3311106,451.074373849298,23.455156,0.8418624997138977
0.012747678,60.71457,1675,0.0,0.2720257,732.234742641449,11,348327,89.9,0.2720257,453.47766572943635,23.4549,0.8985586538910866
0.01180824,59.259808,1688,0.0,0.25408638,738.8235244750977,13,351135,85.35,0.25408638,425.9301472861451,23.448225,0.8587600737810135
0.013046117,56.11394,1700,0.0,0.2497788,745.3217186927795,12,354207,81.4,0.2497788,403.5249162399858,23.447977,0.8394390493631363
0.011488536,56.48808,1710,0.0,0.26125807,751.9012460708618,10,357165,83.475,0.26125807,413.9627969061652,23.441961,0.8015474230051041
0.013352925,54.80442,1722,0.0,0.2586205,758.3977122306824,12,360090,85.0,0.2586205,424.0023065490095,23.443281,0.8208990693092346
0.013913408,60.466908,1732,0.0,0.31741872,765.0590295791626,10,362913,90.825,0.31741872,453.95849187066034,23.44676,0.8511184751987457
0.014132284,56.496838,1744,0.0,0.26071492,771.6517612934113,12,365967,86.375,0.26071492,433.99163002683946,23.448553,0.8125097006559372
0.012473416,59.105904,1755,0.0,0.30961338,778.1644058227539,11,369030,90.075,0.30961338,446.7186568684013,23.440756,0.906603679060936
0.013777581,60.581654,1766,0.0,0.285352,784.881894826889,11,372099,91.075,0.285352,450.604455595962,23.438715,0.852124810218811
0.003758239,59.31999,1777,0.0,0.13396063,791.5711319446564,11,374970,90.075,0.13396063,445.6959502676206,23.440653,0.8905670270323753
0.013323726,58.605297,1789,0.0,0.2925272,798.0564548969269,12,378039,88.375,0.2925272,440.0572463971541,23.44002,0.8661722838878632
0.013387343,57.830982,1800,0.0,0.25651753,804.6044857501984,11,381006,88.3,0.25651753,441.40455933876785,23.431416,0.8871939554810524
0.013089824,58.311607,1811,0.0,0.3253553,811.2258112430573,11,384045,88.65,0.3253553,445.26705479948157,23.430422,0.8676480650901794
0.01416275,60.130432,1822,0.0,0.32124573,817.7854387760162,11,387219,91.35,0.32124573,457.8132141867537,23.439938,0.8046936541795731
0.012702016,62.885326,1834,0.0,0.25286555,824.40456199646,12,390618,94.025,0.25286555,470.06601771703936,23.4383,0.8350891768932343
0.0039674533,62.76188,1846,0.0,0.13601373,830.9254794120789,12,393687,91.9,0.13601373,461.88549828955,23.43994,0.8466175645589828
0.013464126,62.472145,1858,0.0,0.28167677,837.4670860767365,12,397053,90.6,0.28167677,450.86571075951395,23.43284,0.8524586707353592
0.012477502,62.459877,1869,0.0,0.25110412,844.0735714435577,11,400347,91.3,0.25110412,452.4184018145535,23.433592,0.8486018478870392
0.013109669,62.99354,1880,0.0,0.2744022,850.6851918697357,11,403224,92.675,0.2744022,454.8766662711163,23.426752,0.8726979643106461
0.013828719,62.472527,1890,0.0,0.32883593,857.2720000743866,10,406239,94.075,0.32883593,461.66239825122284,23.425697,0.862830713391304
0.013829516,60.613415,1901,0.0,0.26108602,863.8014533519745,11,409125,91.325,0.26108602,449.32641254228764,23.417414,0.7883493453264236
0.013036634,59.480762,1913,0.0,0.24220432,870.3785660266876,12,412233,90.5,0.24220432,448.0818735194731,23.419744,0.8534335047006607
0.01368941,59.8648,1925,0.0,0.24588041,877.0117774009705,12,415353,88.45,0.24588041,440.5234143831443,23.41894,0.844650074839592
0.014144078,59.09765,1936,0.0,0.27300665,883.5503442287445,11,418305,87.425,0.27300665,432.3930075138527,23.424555,0.8177714049816132
0.012975878,61.020996,1947,0.0,0.30874178,890.2166504859924,11,421170,86.7,0.30874178,430.172387218923,23.422365,0.8478672057390213
0.013296431,61.461395,1959,0.0,0.2600358,896.8955674171448,12,424419,88.85,0.2600358,438.9677743583844,23.417803,0.8204581886529922
0.014103335,63.804943,1971,0.0,0.3004076,903.4800560474396,12,427539,89.525,0.3004076,448.98248536605007,23.421389,0.7840351164340973
0.013810447,64.23216,1982,0.0,0.31969023,910.0979330539703,11,430632,89.6,0.31969023,452.3089732552281,23.424383,0.8104999661445618
0.003979178,61.85044,1994,0.0,0.13298932,916.7165043354034,12,433767,88.325,0.13298932,443.5329384342141,23.427492,0.8632093518972397
0.014345942,65.923294,2004,0.0,0.3666677,923.364414691925,10,436800,90.775,0.3666677,457.46379990352597,23.423565,0.7356231510639191
0.014605067,68.318726,2016,0.0,0.258565,930.2249341011047,12,440004,92.25,0.258565,463.8986726877811,23.419844,0.8462599068880081
0.014643592,65.0587,2028,0.0,0.23842995,936.7309145927429,12,442998,90.425,0.23842995,448.7946149766541,23.422834,0.8463253527879715
0.013154669,63.38335,2040,0.0,0.26699197,943.4299087524414,12,446079,89.025,0.26699197,442.3624131237174,23.423262,0.8692718744277954
0.013807602,58.250633,2052,0.0,0.26709518,949.9951205253601,12,449247,86.6,0.26709518,428.3033007766688,23.42098,0.8455315381288528
0.013332041,59.13213,2064,0.0,0.2664105,956.5956954956055,12,452433,86.975,0.2664105,436.39327635642695,23.417559,0.8685673326253891
0.013256712,62.38851,2074,0.0,0.31096756,963.2350423336029,10,455700,92.35,0.31096756,465.1795053449056,23.41545,0.8443465232849121
0.014414345,66.92406,2085,0.0,0.30338567,969.8774149417877,11,458622,94.5,0.30338567,474.46925885966937,23.413168,0.836827889084816
0.014229562,67.84868,2096,0.0,0.2961765,976.4024698734283,11,461532,93.0,0.2961765,468.2974795079588,23.412374,0.7888721227645874
0.014469789,67.72742,2108,0.0,0.2599802,982.9269137382507,12,464673,90.2,0.2599802,452.8347178613065,23.410883,0.8975617066025734
0.014246444,65.82269,2120,0.0,0.2970749,989.4394586086273,12,467931,89.425,0.2970749,453.08096462551856,23.408184,0.7656491547822952
0.014581418,62.58551,2131,0.0,0.34128135,996.0771429538727,11,470943,87.725,0.34128135,449.2781903886395,23.406488,0.8616779893636703
0.013959251,60.30487,2142,0.0,0.27481294,1002.6844787597656,11,473877,88.75,0.27481294,449.1705973962162,23.417301,0.8571544140577316
0.013214956,64.55955,2152,0.0,0.30692613,1009.2169849872589,10,476997,93.675,0.30692613,466.79952994573506,23.415201,0.8712053745985031
0.014443772,65.94503,2163,0.0,0.25503314,1015.7145893573761,11,480225,96.625,0.25503314,480.58016332840987,23.417479,0.8595473617315292
0.013375327,61.817616,2176,0.0,0.26446956,1022.3053638935089,13,483327,90.825,0.26446956,445.62313663033274,23.416485,0.8336242586374283
0.013341002,63.05135,2187,0.0,0.26362377,1028.7242758274078,11,486396,91.675,0.26362377,452.2229590147259,23.41559,0.8648086339235306
0.0038406947,58.73866,2199,0.0,0.14264584,1035.1557731628418,12,489453,86.925,0.14264584,431.90868618408183,23.415707,0.8603978604078293
0.014346272,59.160805,2209,0.0,0.29626915,1041.6029977798462,10,492402,88.95,0.29626915,443.3205822093929,23.4148,0.7981330305337906
0.013774628,60.13041,2221,0.0,0.25341997,1048.3168873786926,12,495426,89.65,0.25341997,447.69446100261723,23.413004,0.8537236899137497
0.013932392,60.781532,2232,0.0,0.2761112,1054.802199602127,11,498423,88.9,0.2761112,441.48016524726864,23.41014,0.8733358681201935
0.014728127,61.19346,2242,0.0,0.31160647,1061.3797512054443,10,501207,90.6,0.31160647,449.70250208352763,23.404047,0.7830207198858261
0.013557064,63.735962,2252,0.0,0.28264463,1067.8917365074158,10,504276,93.075,0.28264463,464.02093273603,23.407648,0.8210445195436478
0.013078587,67.60393,2262,0.0,0.2799555,1074.4823334217072,10,507279,96.6,0.2799555,483.97067506894126,23.408672,0.8652362376451492
0.01395406,68.52641,2273,0.0,0.29834032,1080.9396107196808,11,510336,97.85,0.29834032,496.45389949204775,23.4035,0.7922589927911758
0.0141886845,68.64878,2284,0.0,0.27945453,1087.4930663108826,11,513477,98.4,0.27945453,501.6024717307988,23.393,0.8562125712633133
0.013644466,65.902176,2295,0.0,0.281187,1093.9246983528137,11,516513,93.25,0.281187,471.17361270319304,23.39728,0.8201228231191635
0.012960462,67.06301,2305,0.0,0.25541645,1100.4999067783356,10,519864,96.7,0.25541645,487.09774223477825,23.400698,0.8585356771945953
0.013292657,65.67302,2316,0.0,0.25603718,1107.1488027572632,11,522924,97.525,0.25603718,486.3476499442045,23.395426,0.8905620500445366
0.013414215,61.337914,2328,0.0,0.2753877,1113.7483196258545,12,526062,94.95,0.2753877,469.87967437403603,23.394306,0.8686891049146652
0.01414568,63.975403,2339,0.0,0.32397205,1120.2863590717316,11,529146,96.125,0.32397205,478.5166324600421,23.393244,0.8294372707605362
0.014415247,61.89225,2350,0.0,0.31043172,1126.8861765861511,11,532149,90.6,0.31043172,460.01389079050443,23.390074,0.7985657155513763
0.014717517,64.03344,2361,0.0,0.3159094,1133.4709010124207,11,535233,90.925,0.3159094,463.8145732048282,23.382341,0.8856207430362701
0.003843004,67.47508,2372,0.0,0.13905562,1140.0425252914429,11,538353,95.25,0.13905562,486.1250202931591,23.38127,0.857622504234314
0.0144972,64.635925,2381,0.0,0.33972248,1146.582887172699,9,541092,94.2,0.33972248,476.71528035433386,23.384283,0.8351022452116013
0.013777511,60.69352,2394,0.0,0.25832868,1153.100299835205,13,544236,89.95,0.25832868,451.6042054719176,23.383524,0.8833337873220444
0.014432171,62.634754,2404,0.0,0.3267449,1159.6929981708527,10,547206,92.675,0.3267449,464.08802875166884,23.380926,0.8364836871623993
0.013969181,63.07677,2414,0.0,0.24518567,1166.254676103592,10,550251,93.425,0.24518567,464.0808566800565,23.380857,0.8543949872255325
0.014462804,65.275314,2424,0.0,0.34799695,1172.8029837608337,10,553251,95.85,0.34799695,474.3039326298432,23.379313,0.8141642212867737
0.0038953177,69.55488,2434,0.0,0.15216823,1179.3003551959991,10,556116,99.0,0.15216823,495.58139174365704,23.377523,0.8016270250082016
0.004141308,69.752945,2443,0.0,0.14279848,1185.924278497696,9,559119,101.225,0.14279848,502.59432480620796,23.376629,0.828356146812439
0.013911791,66.29815,2455,0.0,0.29037824,1192.4832887649536,12,562383,97.1,0.29037824,481.7456475773098,23.37396,0.8961081728339195
0.013771036,67.58279,2466,0.0,0.29536924,1199.2118937969208,11,565380,96.65,0.29536924,480.7779432636224,23.371515,0.8436280936002731
0.0038118756,66.07931,2477,0.0,0.15991181,1205.844326019287,11,568542,95.7,0.15991181,476.7084455881474,23.36939,0.8068718463182449
0.014178427,65.69728,2488,0.0,0.2979002,1212.361169576645,11,571611,92.425,0.2979002,463.57749958592433,23.370096,0.8559752553701401
0.013095685,68.02531,2499,0.0,0.24039343,1219.0617356300354,11,574893,95.45,0.24039343,478.5242478607048,23.357603,0.8879126235842705
0.014987586,66.00022,2510,0.0,0.31581467,1225.7345550060272,11,577827,92.425,0.31581467,462.94870438710893,23.353106,0.8370008915662766
0.014229264,68.63831,2522,0.0,0.34981123,1232.2972929477692,12,580818,92.325,0.34981123,464.60880804351,23.355242,0.8495291173458099
0.0042368234,65.62962,2533,0.0,0.154749,1238.9549942016602,11,583812,89.775,0.154749,454.4677321965602,23.355717,0.8806783184409142
0.014216729,66.45863,2542,0.0,0.30324328,1245.732442855835,9,586842,92.075,0.30324328,467.43199470997354,23.359213,0.9053265154361725
0.0038044336,66.86156,2553,0.0,0.15078932,1252.3441989421844,11,590043,93.825,0.15078932,479.44587586767227,23.358625,0.7452468276023865
0.004026863,67.246925,2565,0.0,0.14203848,1258.9146521091461,12,593097,95.925,0.14203848,493.76553465842625,23.363203,0.8797146379947662
0.01463069,63.082367,2577,0.0,0.28661335,1265.4848473072052,12,596295,92.075,0.28661335,476.4606906539046,23.361814,0.853380411863327
0.014293419,66.2604,2587,0.0,0.2779479,1272.1392390727997,10,599382,93.5,0.2779479,476.6602499852332,23.359196,0.8560705333948135
0.0038211443,66.16138,2597,0.0,0.14876276,1278.6539254188538,10,602502,94.975,0.14876276,482.12102131896575,23.355001,0.8450382649898529
0.014283461,68.7735,2608,0.0,0.31315625,1285.187225818634,11,605442,97.025,0.31315625,491.36662742227855,23.354914,0.7902637422084808
0.0038753927,71.22434,2617,0.0,0.14101988,1291.7281594276428,9,608298,100.025,0.14101988,506.4252438810207,23.351786,0.8834564909338951
0.014146993,66.587616,2627,0.0,0.27696586,1298.3900964260101,10,611331,99.575,0.27696586,514.9158042328185,23.3492,0.8440681397914886
0.0041938247,64.868935,2638,0.0,0.14505854,1304.9122195243835,11,614571,98.475,0.14505854,507.7277425374573,23.349367,0.8717373460531235
0.013968798,65.7762,2648,0.0,0.26409298,1311.8513705730438,10,617598,101.3,0.26409298,515.191844642887,23.342108,0.8772126138210297
0.013773179,65.855896,2658,0.0,0.26612723,1318.618664264679,10,620829,102.6,0.26612723,517.5484156689583,23.336422,0.9007682651281357
0.0039702514,66.926704,2668,0.0,0.14856915,1325.3272626399994,10,623880,101.725,0.14856915,510.1084439846716,23.342306,0.83024001121521
0.014776468,68.61699,2678,0.0,0.33802256,1331.9712567329407,10,627090,104.325,0.33802256,512.2652433391044,23.34295,0.8921613469719887
0.0038622702,68.71133,2687,0.0,0.13789189,1338.6691408157349,9,629937,105.05,0.13789189,518.1632269512187,23.340265,0.8330264389514923
0.014663737,65.46067,2697,0.0,0.25492218,1345.3282623291016,10,632751,101.85,0.25492218,498.7686090924206,23.335932,0.8855692893266678
0.014877992,64.09448,2707,0.0,0.36533615,1352.0203123092651,10,635694,100.225,0.36533615,489.88381883731216,23.338541,0.8771242201328278
0.0043016556,65.10742,2717,0.0,0.19027357,1358.5962190628052,10,638904,100.55,0.19027357,499.0969394797292,23.336432,0.8649008572101593
0.0038453098,66.731964,2728,0.0,0.14425772,1365.2199923992157,11,641931,98.05,0.14425772,492.3068491093703,23.337141,0.8850951716303825
0.0039727977,71.61871,2738,0.0,0.15456519,1371.8877909183502,10,645126,100.85,0.15456519,516.7415868069107,23.333502,0.8155120313167572
0.0038664453,71.12529,2748,0.0,0.14643958,1378.6108484268188,10,648063,100.075,0.14643958,511.20601394577477,23.33366,0.9101217910647392
0.003965648,69.18367,2758,0.0,0.14206445,1385.2225213050842,10,651111,98.35,0.14206445,496.27691949274083,23.33063,0.8640008717775345
0.003820574,70.436874,2768,0.0,0.15360175,1391.9271965026855,10,654138,101.725,0.15360175,512.9738304901815,23.331049,0.8775147795677185
0.00410428,68.97081,2778,0.0,0.14199315,1398.5866041183472,10,657111,99.875,0.14199315,501.73668076473393,23.328876,0.8934780061244965
0.0040640826,68.66017,2789,0.0,0.15628485,1405.3014860153198,11,660132,97.95,0.15628485,493.960916607282,23.32835,0.8047519326210022
0.0038606455,68.23584,2799,0.0,0.14952168,1411.9667460918427,10,663264,99.05,0.14952168,500.2112845395319,23.327387,0.856780543923378
0.0039264993,68.48961,2809,0.0,0.15369242,1418.6757616996765,10,666501,99.875,0.15369242,506.75149707108284,23.329082,0.8842470645904541
0.004400219,67.534706,2819,0.0,0.1481247,1425.2299246788025,10,669360,100.225,0.1481247,506.8914624426531,23.329672,0.8524283319711685
0.0039928835,68.03628,2829,0.0,0.14722747,1431.9281287193298,10,672378,102.05,0.14722747,516.8660886014189,23.328436,0.8764292299747467
0.004047334,68.33463,2838,0.0,0.15175712,1438.51939702034,9,675210,102.1,0.15175712,523.0481714494676,23.331076,0.8748962879180908
0.004360088,67.51506,2847,0.0,0.18612242,1445.2614815235138,9,678177,101.475,0.18612242,516.0269597806318,23.33299,0.7985959202051163
