TimeElapsed,surrgain,EpTrueRewMean,EpLenMean,EpisodesSoFar,entloss,optimgain,EpThisIter,ev_tdlam_before,TimestepsSoFar,EpRewMean,entropy,meankl
809.066757440567,0.17396381,342.62841248124306,66.85,565,0.0,0.17396381,15,0.6943297684192657,77301,14.760284,23.869312,0.0083327545
837.6602170467377,0.16018873,325.43074645346576,64.625,583,0.0,0.16018873,18,0.66212198138237,80430,12.7686205,23.88214,0.008181022
865.5169637203217,0.1760952,322.545922073156,64.9,598,0.0,0.1760952,15,0.6553616225719452,83781,12.624611,23.853912,0.008496787
894.2782616615295,0.19197287,340.4315133616701,67.825,613,0.0,0.19197287,15,0.6134444177150726,86850,14.763603,23.83538,0.008985925
922.0290796756744,0.19692144,363.76608259181086,71.3,628,0.0,0.19692144,15,0.6136226654052734,89976,16.60987,23.80944,0.008573394
950.6682040691376,0.19606616,348.6159698215179,68.4,643,0.0,0.19606616,15,0.5609474778175354,93120,16.282608,23.786192,0.008590456
978.5511951446533,0.19418651,361.6786916648797,71.175,658,0.0,0.19418651,15,0.7028520405292511,96354,16.68021,23.787361,0.008656191
1007.342440366745,0.18260387,351.2989165527025,69.225,673,0.0,0.18260387,15,0.6901116073131561,99261,15.207045,23.76107,0.008020982
1034.853324174881,0.19397096,357.44559142568187,71.325,686,0.0,0.19397096,13,0.6203084588050842,102333,15.576349,23.772718,0.00894253
1063.8759081363678,0.1862079,353.70661605108955,69.65,702,0.0,0.1862079,16,0.6248313188552856,105528,15.763998,23.786106,0.008907437
1092.768809556961,0.18704075,356.081359691165,69.325,716,0.0,0.18704075,14,0.6619238257408142,108411,19.98874,23.767311,0.009097464
1120.651151418686,0.18920587,343.57046271067003,65.825,733,0.0,0.18920587,17,0.7327821254730225,111606,19.660221,23.750057,0.0085526705
1149.1518228054047,0.21064445,342.7242077120929,65.125,748,0.0,0.21064445,15,0.6052913963794708,114648,19.810982,23.744778,0.008797745
1177.8260502815247,0.19553983,347.7392496296137,67.15,763,0.0,0.19553983,15,0.6329523324966431,117813,17.857325,23.759401,0.008875508
1206.6982772350311,0.19613145,363.6173671575995,70.225,777,0.0,0.19613145,14,0.7235777378082275,120861,17.796005,23.78694,0.009004257
1234.2826087474823,0.19335489,367.0516373259744,70.5,792,0.0,0.19335489,15,0.7676231563091278,124035,17.418695,23.759205,0.008562499
1262.8022155761719,0.1894948,365.7200385457862,69.675,807,0.0,0.1894948,15,0.6862567961215973,127044,16.492538,23.752928,0.008571339
1290.5861716270447,0.19994208,378.2458512013018,72.725,820,0.0,0.19994208,13,0.7453644275665283,130152,18.636536,23.768375,0.009166586
1319.748652935028,0.19500518,369.35101178427914,71.55,834,0.0,0.19500518,14,0.6689015626907349,133020,18.931248,23.755207,0.009613275
1347.611267566681,0.19813749,359.4625774929444,71.0,849,0.0,0.19813749,15,0.6712101995944977,136131,17.942842,23.76221,0.0093644215
1376.436024904251,0.2008563,373.26290837875337,73.375,861,0.0,0.2008563,12,0.6095148324966431,139161,17.410141,23.762636,0.009888892
1405.2922613620758,0.19912189,394.3666913518888,76.85,874,0.0,0.19912189,13,0.7261511981487274,142242,17.593363,23.728935,0.009281641
1432.9031057357788,0.22227427,405.9028866840571,79.2,888,0.0,0.22227427,14,0.6771937012672424,145416,19.41685,23.723862,0.0092426855
1461.8870437145233,0.25901026,404.5641369466779,79.15,901,0.0,0.25901026,13,0.6881838738918304,148659,18.520754,23.728214,0.0098708505
1489.6279742717743,0.19867992,401.24093595909335,79.3,914,0.0,0.19867992,13,0.7164095342159271,151758,18.044947,23.705032,0.009222611
1518.9285056591034,0.20042248,410.9119010985763,81.175,926,0.0,0.20042248,12,0.725294679403305,154620,18.447193,23.681583,0.009221877
1546.4549510478973,0.20861131,399.33387267790056,78.675,939,0.0,0.20861131,13,0.6735232770442963,157665,16.263935,23.684736,0.010385074
1575.4016115665436,0.22987397,420.44106735483786,82.5,951,0.0,0.22987397,12,0.747681736946106,160749,17.118221,23.639442,0.00937617
1603.3446264266968,0.21660385,416.0018228294286,81.775,964,0.0,0.21660385,13,0.7110672891139984,163947,17.116379,23.63816,0.009389303
1632.2041041851044,0.20525716,425.4246300811804,83.275,977,0.0,0.20525716,13,0.751618966460228,167154,16.95465,23.62986,0.009273095
1660.475950717926,0.2315825,431.52433815104433,84.65,989,0.0,0.2315825,12,0.6539154946804047,170406,19.114618,23.614698,0.008604569
1688.9164958000183,0.2034388,423.29322064025763,83.25,1002,0.0,0.2034388,13,0.7369585931301117,173559,18.269482,23.609444,0.009647577
1718.320678472519,0.20669274,412.39084445082534,81.125,1016,0.0,0.20669274,14,0.7334824800491333,176688,17.581335,23.611034,0.009841042
1746.0265836715698,0.21968019,385.09198179553005,76.1,1030,0.0,0.21968019,14,0.6892553865909576,179736,15.364125,23.615047,0.009502775
1774.4494507312775,0.22384049,388.86198164156974,76.7,1042,0.0,0.22384049,12,0.6241823136806488,182763,16.75703,23.575127,0.010201099
1802.86416554451,0.21216124,382.68630665623596,75.775,1056,0.0,0.21216124,14,0.7420257031917572,185781,16.982666,23.60869,0.009965496
1831.9658324718475,0.22015253,397.5406272536303,77.875,1069,0.0,0.22015253,13,0.8040746748447418,188883,16.711025,23.628483,0.009479162
1860.0393388271332,0.22149996,385.60920438157183,75.025,1083,0.0,0.22149996,14,0.7936965972185135,192030,14.360639,23.599045,0.010452733
1888.6854577064514,0.20680228,384.67490084992687,74.7,1098,0.0,0.20680228,15,0.6620476841926575,195189,13.6894865,23.600706,0.00952076
1917.6803359985352,0.21388121,374.96371669567236,73.4,1111,0.0,0.21388121,13,0.7523412555456161,198147,13.956839,23.597551,0.01004448
1946.17520570755,0.24506155,375.17646607168734,73.6,1125,0.0,0.24506155,14,0.6765068769454956,201258,15.3496,23.57945,0.010111961
1974.5080149173737,0.20512745,379.2346570890659,74.35,1139,0.0,0.20512745,14,0.6748880743980408,204288,16.060661,23.599062,0.009527416
2002.6567068099976,0.21346778,381.0236730999284,74.4,1153,0.0,0.21346778,14,0.731784999370575,207471,15.143481,23.591217,0.009967117
2031.699701309204,0.20359069,384.2615697756289,75.075,1166,0.0,0.20359069,13,0.643105685710907,210474,14.513316,23.59871,0.009739072
2060.0073692798615,0.24377951,386.8794088135566,75.5,1180,0.0,0.24377951,14,0.6175069510936737,213531,14.763374,23.599932,0.01072889
2088.6454091072083,0.22245999,385.8223828288447,75.5,1193,0.0,0.22245999,13,0.6812989115715027,216531,14.606073,23.588839,0.009884192
2116.473028898239,0.22222768,385.3351665701507,75.275,1206,0.0,0.22222768,13,0.7836060225963593,219507,14.410835,23.617382,0.010871162
2145.5789074897766,0.22622278,384.9899733940827,75.6,1220,0.0,0.22622278,14,0.664342999458313,222603,13.684018,23.626844,0.01018051
2174.6197102069855,0.21760881,400.50082822742417,79.2,1232,0.0,0.21760881,12,0.7105924785137177,225681,14.856049,23.622984,0.009942321
2201.920243024826,0.20689026,401.3730666411554,79.475,1245,0.0,0.20689026,13,0.7303683757781982,228858,14.431486,23.62553,0.010777978
2231.162762403488,0.22889087,405.1339413316129,80.25,1258,0.0,0.22889087,13,0.7201298773288727,231834,14.63114,23.609596,0.011021691
2259.4185831546783,0.23905745,403.07171295356835,79.275,1271,0.0,0.23905745,13,0.7442381381988525,234789,14.437708,23.594818,0.00968332
