EpTrueRewMean,TimestepsSoFar,TimeElapsed,EpThisIter,ev_tdlam_before,optimgain,meankl,entropy,surrgain,EpisodesSoFar,EpLenMean,EpRewMean,entloss
651.2835156044283,284403,356.213919878006,3,0.8222609758377075,0.10550438,0.007601287,7.6286774,0.10550438,401,434.225,379.83588,0.0
686.2284150793209,288459,360.0598373413086,2,0.825959637761116,0.11616228,0.0076140957,7.619491,0.11616228,403,450.25,398.6547,0.0
672.3706635325383,291627,363.9856233596802,3,0.8466932773590088,0.0947036,0.0078004887,7.629715,0.0947036,406,442.125,389.02103,0.0
677.1725839887823,294528,367.86627769470215,2,0.8787491023540497,0.08766856,0.007913687,7.625057,0.08766856,408,455.5,394.46527,0.0
707.1194435990743,297726,371.70751690864563,2,0.5873271524906158,0.1429146,0.008395077,7.613663,0.1429146,410,453.775,409.86215,0.0
726.9639963527093,300249,375.47321796417236,2,0.8512306213378906,0.09736458,0.008161869,7.605606,0.09736458,412,448.725,415.54388,0.0
749.0159823898082,303426,379.25674962997437,2,0.7155946791172028,0.13977352,0.008264938,7.6047487,0.13977352,414,443.2,421.899,0.0
799.235064959754,307827,383.18047547340393,2,0.5965353548526764,0.104035676,0.007819826,7.5844855,0.104035676,416,449.8,440.43768,0.0
818.3374409774593,311607,387.0062108039856,2,0.6247299313545227,0.08984704,0.008957903,7.5816617,0.08984704,418,457.1,444.7547,0.0
839.9489854327721,315144,391.1293828487396,3,0.639805406332016,0.11803952,0.0087458845,7.5742154,0.11803952,421,463.15,453.5257,0.0
841.5784536348565,317856,394.90739941596985,3,0.8419172614812851,0.12198325,0.007885803,7.5686803,0.12198325,424,451.525,449.5721,0.0
835.995011428569,320598,398.7215943336487,3,0.7292574346065521,0.11693602,0.007443185,7.56987,0.11693602,427,443.125,441.2544,0.0
846.2905538940925,325002,402.57847237586975,2,0.47603607177734375,0.09956348,0.008393571,7.565735,0.09956348,429,462.0,447.67545,0.0
857.5050380362442,327915,406.5242557525635,2,0.8921430185437202,0.1456907,0.007951767,7.556153,0.1456907,431,471.875,450.21445,0.0
883.0345041948931,331884,410.3663065433502,3,0.7738445103168488,0.112359434,0.007991834,7.560792,0.112359434,434,476.8,458.26376,0.0
871.1522001232772,335382,414.23314690589905,2,0.9122897610068321,0.16636978,0.009119243,7.553226,0.16636978,436,470.025,450.78485,0.0
851.501159332128,338703,418.1040406227112,4,0.788749560713768,0.103955984,0.008368349,7.5463104,0.103955984,440,459.725,439.9747,0.0
813.2980778299892,341052,421.8897314071655,3,0.8691966384649277,0.10865665,0.008165288,7.5528693,0.10865665,443,438.275,414.78018,0.0
820.3150482587178,344193,425.6840252876282,4,0.8373874872922897,0.109208316,0.008258524,7.5402255,0.109208316,447,428.275,412.43976,0.0
802.694316583608,347418,429.4213478565216,3,0.7560189366340637,0.08298807,0.0078108814,7.5309935,0.08298807,450,414.1,393.52502,0.0
804.3162842848669,348918,433.20928406715393,1,0.8142125904560089,0.115951866,0.0074606314,7.5247316,0.115951866,451,414.15,393.6097,0.0
816.3511925218221,351147,437.0393352508545,2,0.6486320495605469,0.17172486,0.00868418,7.528763,0.17172486,453,414.825,401.20132,0.0
764.2008630596131,352866,440.8979616165161,2,0.6540287733078003,0.1309205,0.007819929,7.5284576,0.1309205,455,387.0,378.2146,0.0
738.2183271841947,355716,444.75762581825256,3,0.8240198194980621,0.10394875,0.0077886498,7.524765,0.10394875,458,367.575,363.0971,0.0
738.6738840533399,358698,448.5878839492798,2,0.8155842125415802,0.10056501,0.007827205,7.5312653,0.10056501,460,369.175,359.3979,0.0
761.7696992796078,362376,452.42322540283203,3,0.6933943927288055,0.10392915,0.0075237183,7.5206304,0.10392915,463,379.0,363.22754,0.0
761.492738645162,363348,456.2732992172241,1,0.9142344817519188,0.10035589,0.0077282423,7.518859,0.10035589,464,379.1,364.09097,0.0
787.850549668633,369105,460.06242752075195,3,0.9384508728981018,0.10185176,0.008276178,7.518449,0.10185176,467,404.225,379.37408,0.0
800.1417077434551,371295,463.9237058162689,1,0.8404534161090851,0.101630345,0.008008985,7.521668,0.101630345,468,397.475,378.91006,0.0
787.9118000908633,375708,467.7910678386688,4,0.8549958914518356,0.10027127,0.0076521067,7.528866,0.10027127,472,383.675,375.60477,0.0
786.6864350766933,379692,471.62410068511963,3,0.7151830494403839,0.13054486,0.0077300947,7.531176,0.13054486,475,381.375,373.51318,0.0
811.4252740716962,383343,475.47460532188416,2,0.913364551961422,0.12993965,0.008099539,7.5339346,0.12993965,477,391.125,382.1692,0.0
821.6748050940635,385281,479.3199620246887,2,0.8826955780386925,0.11467682,0.0083357,7.5223846,0.11467682,479,394.375,385.11865,0.0
838.2395602670389,387051,483.07029008865356,1,0.8327068239450455,0.117999986,0.0083118575,7.5194254,0.117999986,480,402.9,392.53033,0.0
842.9255637651625,389058,486.85682797431946,2,0.8482306450605392,0.09575102,0.007863972,7.5199547,0.09575102,482,405.275,392.5784,0.0
869.2795587041674,391380,490.7185070514679,2,0.8922984451055527,0.114362486,0.0086918315,7.5173492,0.114362486,484,414.025,404.09592,0.0
913.2663131116926,394380,494.6028118133545,1,-0.02205193042755127,0.091030136,0.008679249,7.519911,0.091030136,485,432.175,422.80127,0.0
935.3089463593333,397038,498.48617219924927,2,0.8984743803739548,0.09766297,0.008300504,7.512679,0.09766297,487,440.375,432.8335,0.0
947.769246036939,399681,502.3503313064575,2,0.876030221581459,0.10317697,0.007555559,7.512438,0.10317697,489,445.425,438.01962,0.0
953.5752050604208,402501,506.1184148788452,2,0.8694878369569778,0.1488891,0.008108191,7.5157595,0.1488891,491,446.525,437.10547,0.0
948.6056576147996,404616,510.1682243347168,2,0.7866882979869843,0.115652636,0.008749938,7.488022,0.115652636,493,445.575,431.30536,0.0
955.4980730409319,407592,514.1321110725403,2,0.6332657337188721,0.13102724,0.009064516,7.485714,0.13102724,495,456.05,431.34122,0.0
964.1446050293971,411144,518.2077050209045,3,0.9411042407155037,0.099742666,0.008047245,7.4693146,0.099742666,498,461.9,434.73593,0.0
961.8566725755111,412167,522.2610020637512,1,0.655807375907898,0.09392327,0.00806643,7.47627,0.09392327,499,458.35,432.51025,0.0
950.5614758958002,414264,526.1588575839996,2,0.8178509175777435,0.11256006,0.008190915,7.4786863,0.11256006,501,451.15,428.3667,0.0
974.1892835665476,418176,529.9879369735718,3,0.7777220755815506,0.103381425,0.0077799605,7.471556,0.103381425,504,456.9,438.02142,0.0
971.4048469634314,420792,533.94384765625,2,0.7124231159687042,0.102030724,0.00830492,7.4681244,0.102030724,506,448.25,432.79556,0.0
959.9482134272985,423345,537.9658508300781,2,0.9294476136565208,0.10870219,0.008534094,7.45741,0.10870219,508,433.75,428.8173,0.0
946.4777544783852,425115,541.8825690746307,1,0.8304961323738098,0.11950798,0.008960663,7.454786,0.11950798,509,433.05,423.1674,0.0
971.8332367665782,428697,545.735645532608,3,0.8939796984195709,0.11330891,0.0077864495,7.4392095,0.11330891,512,441.575,430.21826,0.0
984.602312387631,431313,549.6339905261993,1,0.7100142538547516,0.12109846,0.009693123,7.430973,0.12109846,513,446.1,431.39374,0.0
983.7860754721642,434901,553.6992523670197,3,0.7790761291980743,0.10796809,0.007472792,7.430787,0.10796809,516,442.35,433.05225,0.0
1000.7118932013522,437106,557.7493932247162,1,0.8060726225376129,0.12708208,0.008230036,7.4325075,0.12708208,517,448.025,439.14337,0.0
1011.1801660630805,438378,561.6849529743195,1,0.7669763714075089,0.13936679,0.008995705,7.424057,0.13936679,518,450.125,445.71655,0.0
1029.4157195006615,441960,565.5959470272064,2,0.6898311972618103,0.10307096,0.007973622,7.4276886,0.10307096,520,457.575,450.878,0.0
1048.0084109482766,444546,569.5707828998566,2,0.7902533262968063,0.1183292,0.008782381,7.421191,0.1183292,522,462.4,459.03632,0.0
1016.4937969734838,448011,573.6657552719116,3,0.7196925282478333,0.109013766,0.00896686,7.424625,0.109013766,525,446.925,445.28555,0.0
1027.6706326042379,451371,577.541345834732,2,0.8317275941371918,0.10927929,0.009057915,7.429566,0.10927929,527,452.775,445.59326,0.0
1047.3090034075324,454752,581.5337607860565,2,0.8709127902984619,0.09465547,0.008507933,7.4380045,0.09465547,529,458.925,451.2565,0.0
1051.4938114868655,455766,585.4427285194397,1,0.7435941994190216,0.14136562,0.009069575,7.443465,0.14136562,530,460.625,454.2497,0.0
1016.7412111492616,458304,589.3024480342865,2,0.9204007834196091,0.09882721,0.008239464,7.4421253,0.09882721,532,455.075,442.8392,0.0
1026.16027934232,460920,593.1515917778015,2,0.8867204114794731,0.102959655,0.009666255,7.433363,0.102959655,534,454.6,446.3687,0.0
1051.0097560172596,463815,597.1000657081604,2,0.9158619716763496,0.13957274,0.008555273,7.44133,0.13957274,536,459.5,458.39337,0.0
1070.9747624725564,466974,600.9235074520111,2,0.8695884346961975,0.15874723,0.007905864,7.441086,0.15874723,538,465.25,468.71368,0.0
1073.275403071701,469296,604.792064666748,2,0.8637286722660065,0.13456914,0.008701976,7.445003,0.13456914,540,467.025,470.92422,0.0
1124.1857612780677,473685,608.5904922485352,2,0.8911030665040016,0.116731614,0.0077562714,7.430604,0.116731614,542,483.65,491.4918,0.0
1125.6857083140526,477423,612.4019451141357,3,0.8773093968629837,0.11653573,0.009033881,7.405212,0.11653573,545,480.075,493.44403,0.0
1112.1357715753152,480030,616.2826399803162,3,0.9211076721549034,0.1232128,0.008925328,7.409347,0.1232128,548,472.375,486.78937,0.0
1137.1043779458141,484029,620.1434361934662,2,0.8886716365814209,0.10684738,0.009056348,7.3959966,0.10684738,550,476.475,493.6337,0.0
1141.705437455707,488160,624.0518562793732,3,0.873808741569519,0.15650713,0.008412097,7.403455,0.15650713,553,473.725,500.68457,0.0
1170.6307972260984,491604,627.886111497879,2,0.7052529454231262,0.09762523,0.008468222,7.3999157,0.09762523,555,482.975,512.97266,0.0
1175.442045813384,495309,631.7273790836334,2,0.6062249541282654,0.08579765,0.008099712,7.397343,0.08579765,557,485.025,511.80878,0.0
1179.9658599324187,499335,635.6066882610321,2,0.36958467960357666,0.10692471,0.008714028,7.386642,0.10692471,559,488.475,509.87067,0.0
1205.5169549606187,502242,639.4373426437378,2,0.8771282657980919,0.11010931,0.008602588,7.374894,0.11010931,561,494.85,517.8597,0.0
1216.213010991544,505674,643.3494141101837,2,0.9221593886613846,0.12826326,0.009708857,7.3574815,0.12826326,563,502.5,522.65625,0.0
1236.6925467951082,509286,647.1735339164734,2,0.8900336176156998,0.10484169,0.008748952,7.3577924,0.10484169,565,510.625,530.9513,0.0
1264.737366508342,512286,651.034975528717,1,-0.040779829025268555,0.07271035,0.008182108,7.390002,0.07271035,566,522.375,541.2003,0.0
1298.3478360790773,517014,654.8544318675995,2,0.6409637033939362,0.08248858,0.009116812,7.4024053,0.08248858,568,532.325,553.0535,0.0
1336.7801944011808,521292,658.6869163513184,3,0.9344639033079147,0.10402055,0.008834843,7.4087563,0.10402055,571,535.5,562.79395,0.0
1315.3854445052343,523056,662.6256928443909,2,0.9462116658687592,0.11000887,0.008503821,7.405457,0.11000887,573,525.575,556.0343,0.0
1342.4417558255539,525228,666.439756155014,1,0.8428985029459,0.19317988,0.010817476,7.3917813,0.19317988,574,535.9,565.66394,0.0
1347.8534593093027,528459,670.3592894077301,2,0.9021851122379303,0.117049925,0.008590288,7.380558,0.117049925,576,538.7,565.3554,0.0
1350.649557079508,531468,674.3003971576691,2,0.8732694983482361,0.092905484,0.008669703,7.3722987,0.092905484,578,537.45,562.4001,0.0
1382.297687536246,534468,678.1757843494415,1,-0.09672486782073975,0.07877714,0.008768488,7.319153,0.07877714,579,549.9,571.6627,0.0
1338.2046755252456,537492,682.0587742328644,3,0.857838436961174,0.109103814,0.008404943,7.305067,0.109103814,582,531.725,551.59064,0.0
1370.7469516590995,540492,685.9064009189606,1,-0.0035039186477661133,0.08994456,0.009120837,7.2814364,0.08994456,583,545.1,561.5295,0.0
1379.2729528821503,544329,689.7528450489044,3,0.8439521193504333,0.10195252,0.008897197,7.2869706,0.10195252,586,549.45,560.16876,0.0
1422.6860049544234,547329,693.6622245311737,1,-0.3275967836380005,0.09157035,0.009120392,7.2968106,0.09157035,587,567.375,575.64667,0.0
1401.400470222386,549489,697.5804727077484,2,0.7943390011787415,0.11135,0.009221803,7.284362,0.11135,589,559.2,568.3675,0.0
1379.949407402554,553266,701.4457297325134,3,0.8706307113170624,0.10976833,0.008629974,7.2576337,0.10976833,592,552.275,556.9782,0.0
1423.5477984800314,556266,705.2649145126343,1,-0.05517303943634033,0.07521529,0.008823207,7.261793,0.07521529,593,567.55,571.54315,0.0
1374.6278051315842,557097,709.0771782398224,1,0.726721465587616,0.15952857,0.008185256,7.256108,0.15952857,594,549.475,552.2565,0.0
1422.3342252622774,559110,712.9371445178986,1,0.9253519922494888,0.11897374,0.009392193,7.228866,0.11897374,595,562.55,570.48596,0.0
1436.3721962109273,562944,716.8392610549927,2,0.8756034225225449,0.10160877,0.00849987,7.2390704,0.10160877,597,563.625,575.9,0.0
1446.1171412887884,565713,720.6198437213898,1,0.8871375545859337,0.19078408,0.007855447,7.249342,0.19078408,598,561.7,580.97614,0.0
1468.3999278973904,567528,724.4778361320496,1,0.812754824757576,0.1430096,0.009966835,7.233627,0.1430096,599,568.275,589.6691,0.0
1495.0237210411437,571599,728.303733587265,2,0.6155001819133759,0.094181046,0.0091999285,7.2611217,0.094181046,601,577.975,601.494,0.0
1474.4257413010996,573882,732.174574136734,2,0.7056600749492645,0.11910933,0.008434586,7.2567763,0.11910933,603,568.4,591.918,0.0
1462.0035369394725,576405,736.1528248786926,2,0.9086885526776314,0.13388093,0.008847643,7.248918,0.13388093,605,559.325,586.8817,0.0
1469.1797931163258,579405,739.9994666576385,1,0.6604211628437042,0.14415854,0.008497248,7.252991,0.14415854,606,559.325,589.67224,0.0
1380.2779282073395,581997,743.8874959945679,3,0.7999883741140366,0.09800494,0.008604724,7.2464156,0.09800494,609,524.25,557.0295,0.0
1443.6031448833103,585957,747.8179039955139,2,0.8586517721414566,0.13198282,0.009212661,7.210506,0.13198282,611,538.875,579.2795,0.0
1456.7726518775617,588318,751.8174300193787,2,0.8952051252126694,0.13472405,0.00985064,7.1999345,0.13472405,613,543.85,581.0541,0.0
1485.2187501911005,593529,755.8035809993744,2,0.8177953064441681,0.13156286,0.010364377,7.2027106,0.13156286,615,552.15,589.3026,0.0
1503.3292291664984,596496,759.8260910511017,2,0.826975405216217,0.1177112,0.009563829,7.206225,0.1177112,617,554.775,592.7902,0.0
1484.4527100445014,600648,763.7501363754272,3,0.8748852759599686,0.12273659,0.010562897,7.1956916,0.12273659,620,544.05,584.4313,0.0
1496.0555759077674,605946,767.7494850158691,3,0.7636732161045074,0.10481014,0.008331265,7.204789,0.10481014,623,545.45,587.4516,0.0
1501.5291942826257,608955,771.7383444309235,2,0.8314590752124786,0.116619825,0.0098974835,7.2164464,0.116619825,625,545.65,588.7492,0.0
1479.498823256256,611379,775.7681741714478,2,0.8914618715643883,0.16835426,0.010611484,7.1974936,0.16835426,627,533.75,579.323,0.0
1489.2284512171686,613767,779.9726760387421,2,0.7893068194389343,0.15134817,0.009580961,7.1875577,0.15134817,629,535.65,578.5167,0.0
1504.1803376028395,616401,783.8510279655457,2,0.8964406922459602,0.10830244,0.008487933,7.184815,0.10830244,631,538.25,581.09973,0.0
1535.9063909614515,619401,787.7977821826935,1,-0.06601786613464355,0.08166891,0.009139221,7.1494613,0.08166891,632,551.125,592.56903,0.0
1546.0251774704116,623544,791.7152647972107,2,0.5971877872943878,0.102759,0.008326575,7.131042,0.102759,634,553.725,595.4095,0.0
1581.5215540990343,626544,795.5588598251343,1,0.9129809588193893,0.10806873,0.008796229,7.1546626,0.10806873,635,561.95,608.195,0.0
1499.5307272447667,629739,799.5649468898773,3,0.8027780055999756,0.13228634,0.009691831,7.1346307,0.13228634,638,533.55,573.8132,0.0
1515.157403469384,631935,803.5277953147888,1,0.8107590526342392,0.10175482,0.008390758,7.135087,0.10175482,639,536.725,577.2375,0.0
1520.0494112820138,634935,807.44051861763,1,-0.12069928646087646,0.094483204,0.009111874,7.1263595,0.094483204,640,536.725,577.5671,0.0
1547.6263571780064,637320,811.3885595798492,1,0.8428314179182053,0.11312002,0.008855556,7.1215825,0.11312002,641,547.675,585.20184,0.0
1594.4599672651136,640320,815.3632335662842,1,-0.013049602508544922,0.07380828,0.009123037,7.134875,0.07380828,642,562.475,601.94244,0.0
1650.5914816769225,643320,819.3106541633606,1,-0.4131002426147461,0.10761637,0.008529292,7.129643,0.10761637,643,578.65,619.7958,0.0
1661.287451017836,646197,823.2675068378448,2,0.840148076415062,0.10448499,0.010083106,7.1222568,0.10448499,645,581.6,620.3654,0.0
1657.1156153581949,648990,827.1829197406769,1,0.7156453728675842,0.10995428,0.00995189,7.103392,0.10995428,646,579.875,618.0095,0.0
1712.8588846017526,652968,831.0397639274597,2,0.5972054898738861,0.17347968,0.00930809,7.1148844,0.17347968,648,597.5,637.5955,0.0
1766.1165598720067,655353,835.0464799404144,1,0.8086562305688858,0.13523996,0.010527944,7.089003,0.13523996,649,611.3,655.1039,0.0
1759.6967080075985,660438,839.076327085495,3,0.842848390340805,0.10408826,0.008850722,7.095537,0.10408826,652,611.8,648.76447,0.0
1746.527685796974,664770,843.1307756900787,2,0.5666805505752563,0.15223178,0.009279637,7.1056957,0.15223178,654,612.625,647.1344,0.0
1766.1889288117025,667770,847.1060471534729,1,-0.019504666328430176,0.08064697,0.010034407,7.080384,0.08064697,655,618.675,653.70105,0.0
1800.9421785453073,670770,850.924277305603,1,0.024640202522277832,0.08514498,0.009796016,7.1047535,0.08514498,656,633.675,666.7529,0.0
1763.392018714198,674082,854.744647026062,3,0.7820443660020828,0.13119772,0.009212219,7.0991993,0.13119772,659,622.025,654.1604,0.0
1770.26215400111,679158,858.5915584564209,3,0.8489662259817123,0.10661451,0.009637272,7.102312,0.10661451,662,618.375,655.41644,0.0
1801.6595501897664,681264,862.4303274154663,1,0.813642218708992,0.10717931,0.009252766,7.128157,0.10717931,663,627.65,665.71906,0.0
1833.8489449338217,684264,866.2883071899414,1,0.03773599863052368,0.094767526,0.009519791,7.1020374,0.094767526,664,639.85,677.5449,0.0
1831.0013738707312,685377,870.1885039806366,1,0.8896747305989265,0.11283358,0.009135462,7.0954595,0.11283358,665,636.85,676.7671,0.0
1854.7115046621802,687777,874.0999431610107,1,0.8514495939016342,0.120219655,0.010429357,7.0867147,0.120219655,666,644.75,683.5428,0.0
