TimeElapsed,entloss,EpThisIter,EpRewMean,EpLenMean,optimgain,ev_tdlam_before,meankl,TimestepsSoFar,surrgain,EpTrueRewMean,EpisodesSoFar,entropy
601.8781502246857,0.0,5,49.504616,207.0,0.08263948,0.8807973638176918,0.006788529,66777,0.08263948,300.5621241614795,209,8.050193
627.4274580478668,0.0,4,51.000027,213.025,0.066905975,0.9343520104885101,0.0065194387,69336,0.066905975,318.620308599532,213,8.011696
653.6443793773651,0.0,4,52.198322,220.5,0.08024329,0.9446703754365444,0.0059618223,72615,0.08024329,341.39431216333816,217,7.9880514
679.6038444042206,0.0,4,52.44143,227.225,0.08538584,0.7774963974952698,0.006150752,75501,0.08538584,352.5379971179624,221,7.9832454
706.4415259361267,0.0,5,50.262005,224.85,0.068299286,0.8898918926715851,0.0067749983,79335,0.068299286,351.0194834887754,226,7.939553
731.8651294708252,0.0,2,51.8126,230.025,0.08348734,0.6372562944889069,0.0060309586,81285,0.08348734,365.59307818116173,228,7.9363947
758.6562268733978,0.0,3,53.320824,245.325,0.08589339,0.8097798675298691,0.0062340843,84765,0.08589339,388.69344542470725,231,7.907249
784.0972585678101,0.0,4,53.542004,249.4,0.07307357,0.8597554117441177,0.006678921,87633,0.07307357,399.85154427233465,235,7.8980527
810.8120083808899,0.0,4,55.391064,265.25,0.088158324,0.8055399507284164,0.0070103286,91794,0.088158324,423.9115975532712,239,7.8870153
836.0287499427795,0.0,3,56.71925,274.125,0.07947037,0.7759039849042892,0.0064017028,94959,0.07947037,440.19973065899023,242,7.8854685
862.6176853179932,0.0,3,59.457623,285.375,0.075259656,0.8027578890323639,0.00648884,98052,0.075259656,465.129497576808,245,7.866203
888.1709926128387,0.0,4,60.008007,282.8,0.08746725,0.7566444277763367,0.006948309,100713,0.08746725,471.79261424631113,249,7.858917
914.6837306022644,0.0,3,62.939503,289.975,0.083613984,0.6043782234191895,0.0070005287,103524,0.083613984,488.87735629749625,252,7.8271523
940.3027997016907,0.0,4,65.33995,300.3,0.08130412,0.8048980236053467,0.006536372,107562,0.08130412,509.7463426705078,256,7.824676
966.5467545986176,0.0,4,68.457726,300.925,0.083554626,0.8340980559587479,0.0071955775,110943,0.083554626,532.6079097857044,260,7.812454
992.489072561264,0.0,4,70.81465,296.05,0.090064764,0.8299136161804199,0.00656074,113808,0.090064764,547.7046371195272,264,7.804374
1019.040629863739,0.0,4,69.890945,296.725,0.08091864,0.8981651961803436,0.007331078,116892,0.08091864,553.3955611578281,268,7.787888
1044.1423144340515,0.0,3,68.8776,286.55,0.07307379,0.779926523566246,0.006002398,119151,0.07307379,547.7134124496712,271,7.7789416
1070.3224029541016,0.0,4,69.159836,284.775,0.092226654,0.6831812858581543,0.0070662075,121806,0.092226654,558.2445644190575,275,7.7841153
1096.4626166820526,0.0,3,68.77505,277.775,0.080245115,0.8811055570840836,0.0066683344,124416,0.080245115,561.3768559133223,278,7.7567487
1122.8457098007202,0.0,4,68.89928,270.15,0.06928779,0.7772937268018723,0.0071075475,127377,0.06928779,566.2391285315618,282,7.746682
1147.7988119125366,0.0,4,67.22302,267.55,0.101396896,0.8277079313993454,0.006886748,130617,0.101396896,565.417605848239,286,7.747813
1173.9610483646393,0.0,4,63.03429,264.35,0.0941213,0.7170981466770172,0.0066941176,133425,0.0941213,548.7936414653504,290,7.74224
1199.9385662078857,0.0,5,60.390892,252.3,0.089543656,0.8384923040866852,0.0073507614,137019,0.089543656,541.0871836215282,295,7.734924
1226.5629832744598,0.0,4,60.324135,253.3,0.07482546,0.8339622765779495,0.006581952,140541,0.07482546,544.0152773890461,299,7.716396
1251.6959435939789,0.0,3,60.21576,259.0,0.09055973,0.7278108596801758,0.006304873,143607,0.09055973,549.7312131690302,302,7.7309146
1278.201379776001,0.0,4,61.319984,259.125,0.08259334,0.8533734083175659,0.00713714,146298,0.08259334,557.9622043518417,306,7.7218943
1303.743485212326,0.0,4,61.23877,256.475,0.084757775,0.7229579091072083,0.0067055835,149325,0.084757775,552.4169804307287,310,7.721072
1330.6639511585236,0.0,4,63.356926,263.85,0.117495924,0.7418898344039917,0.0069523472,152913,0.117495924,569.2896616856297,314,7.719982
1355.9616606235504,0.0,3,66.66954,268.925,0.0945156,0.774605929851532,0.006736998,155571,0.0945156,585.8914465520966,317,7.707721
1382.8654327392578,0.0,4,67.34145,268.275,0.093982786,0.7903822809457779,0.007426169,158862,0.093982786,592.5945352961356,321,7.709572
1408.2133893966675,0.0,4,67.158875,265.675,0.09393242,0.904195711016655,0.0079062125,162057,0.09393242,580.9612975023252,325,7.7105646
1435.4913749694824,0.0,3,70.50572,279.675,0.08667628,0.8540462851524353,0.0073231454,165546,0.08667628,611.9386862519418,328,7.696281
1460.2377216815948,0.0,4,73.06651,280.875,0.08709706,0.8247341513633728,0.0074994257,168477,0.08709706,623.7826159734652,332,7.6826906
1487.1611795425415,0.0,5,69.18609,268.975,0.08456531,0.7442913949489594,0.007221883,171699,0.08456531,598.3660879642124,337,7.673371
1512.8452451229095,0.0,4,68.2699,269.35,0.09574979,0.8067983686923981,0.007340814,174936,0.09574979,598.341348525873,341,7.652001
1539.9978415966034,0.0,5,69.98169,273.4,0.09324219,0.7882013320922852,0.007831114,179106,0.09324219,614.929725851503,346,7.6385202
