TimeElapsed,EpThisIter,surrgain,EpTrueRewMean,entropy,ev_tdlam_before,EpisodesSoFar,optimgain,EpRewMean,TimestepsSoFar,meankl,entloss,EpLenMean
6.567609071731567,32,0.040272858,30.76733439417314,4.234286,0.2048022747039795,32,0.040272858,28.440567,2940,0.0071138516,0.0,30.625
11.791764974594116,16,0.04311224,58.497787335042574,4.151589,0.3738012909889221,48,0.04311224,41.05361,6339,0.00708579,0.0,46.675
16.989010095596313,10,0.039913677,100.57733847134116,4.143623,0.6694522500038147,58,0.039913677,56.973743,9303,0.006915949,0.0,64.35
21.952409982681274,7,0.037690535,140.69140191152732,4.0965815,0.9030000865459442,65,0.037690535,70.25682,12072,0.0059652254,0.0,81.475
26.605865001678467,7,0.0375276,185.00367350508103,4.1366634,0.8865268155932426,72,0.0375276,84.57386,15054,0.006065636,0.0,100.95
31.241881132125854,6,0.053483002,210.870208472777,4.125207,0.9329692050814629,78,0.053483002,88.92228,17898,0.006378634,0.0,109.275
35.63208794593811,6,0.049313772,244.0039472335589,4.053826,0.8708855360746384,84,0.049313772,98.66867,21012,0.005787963,0.0,125.175
39.88600468635559,4,0.05347456,269.0629192405345,4.0211806,0.7820392847061157,88,0.05347456,106.465805,22761,0.00546219,0.0,136.85
44.12646842002869,4,0.044548403,297.00379401684006,4.0103703,0.8563816398382187,92,0.044548403,114.78572,25683,0.0058185067,0.0,151.825
48.35599493980408,5,0.04871942,329.4988600467594,3.998045,0.8248840570449829,97,0.04871942,123.923096,29043,0.0058304816,0.0,168.025
52.56282162666321,2,0.031245278,362.7803120300649,3.9993901,0.6807854473590851,99,0.031245278,136.40117,32943,0.0065910555,0.0,193.325
56.71954941749573,2,0.052075766,392.3970866225924,3.959282,0.8138797134160995,101,0.052075766,146.63675,35739,0.0063307993,0.0,210.975
60.93640494346619,1,0.033076916,420.4463122895237,3.9586186,-0.10122764110565186,102,0.033076916,157.5527,38739,0.005226437,0.0,232.65
65.14285564422607,2,0.047903508,456.5143120678931,3.939886,0.5498018562793732,104,0.047903508,169.69995,42213,0.0054965983,0.0,254.7
