EpTrueRewMean,EpisodesSoFar,surrgain,ev_tdlam_before,entropy,EpThisIter,TimestepsSoFar,EpRewMean,EpLenMean,TimeElapsed,meankl,optimgain,entloss
200.0,2299,0.016578518,0.8884916305541992,0.3222687,5,425867,139.293,200.0,1998.0305752754211,0.008272355,0.016578518,0.0
200.0,2304,0.03432592,0.9052797332406044,0.31852365,5,426867,138.7433,200.0,2002.6557953357697,0.009467322,0.03432592,0.0
200.0,2309,0.021101002,0.9189188703894615,0.3011682,5,427867,135.68727,200.0,2007.4448418617249,0.009375649,0.021101002,0.0
197.175,2315,0.015006363,0.6933963000774384,0.2734164,6,428954,131.40779,197.175,2012.2432906627655,0.008111757,0.015006363,0.0
197.175,2320,0.010195099,0.690603107213974,0.32322764,5,429954,127.945984,197.175,2018.0305252075195,0.008039189,0.010195099,0.0
197.175,2325,0.00583733,0.8610612601041794,0.32932404,5,430954,125.266945,197.175,2023.7794897556305,0.0042558624,0.00583733,0.0
197.175,2330,0.0048305932,0.8498782068490982,0.39703995,5,431954,122.64646,197.175,2030.1444585323334,0.0042692665,0.0048305932,0.0
197.175,2335,0.008478521,0.5787898302078247,0.29526794,5,432954,118.72839,197.175,2034.8517010211945,0.007690804,0.008478521,0.0
197.175,2341,0.0071433233,0.7843503952026367,0.43656135,6,434154,114.444016,197.175,2040.4733066558838,0.0071704793,0.0071433233,0.0
197.175,2346,0.006076032,0.694263756275177,0.36894172,5,435154,110.02141,197.175,2045.269817352295,0.0063081244,0.006076032,0.0
197.175,2351,0.008611873,0.7548920959234238,0.30027235,5,436154,105.85429,197.175,2049.860513687134,0.0052240626,0.008611873,0.0
200.0,2356,0.007603225,0.9210928380489349,0.35964924,5,437154,100.37588,200.0,2055.240816116333,0.008845809,0.007603225,0.0
200.0,2361,0.0065535447,0.7654650658369064,0.30150133,5,438154,99.29622,200.0,2061.3897321224213,0.0068227127,0.0065535447,0.0
200.0,2366,0.017737418,0.7748731225728989,0.32060608,5,439154,98.93394,200.0,2067.0318365097046,0.009952144,0.017737418,0.0
200.0,2371,0.009624659,0.7476919889450073,0.30986315,5,440154,93.91579,200.0,2072.708246946335,0.008476569,0.009624659,0.0
200.0,2376,0.0086726565,0.15558916330337524,0.23662186,5,441154,95.6196,200.0,2079.372633457184,0.007556029,0.0086726565,0.0
199.9,2382,0.009884133,0.15775525569915771,0.29675615,6,442350,104.05174,199.9,2084.7578513622284,0.007853037,0.009884133,0.0
199.9,2387,0.013066546,0.4951796531677246,0.23107931,5,443350,113.31814,199.9,2089.471225500107,0.006583035,0.013066546,0.0
196.875,2392,0.0059522362,0.5123778581619263,0.21874489,5,444229,118.607254,196.875,2094.6491260528564,0.008232314,0.0059522362,0.0
195.475,2398,0.009353902,0.7370659112930298,0.21753812,6,445373,128.29292,195.475,2100.395391702652,0.006941815,0.009353902,0.0
195.475,2403,0.011097057,0.8900187164545059,0.24942052,5,446373,131.92892,195.475,2106.0345134735107,0.00596101,0.011097057,0.0
194.125,2408,0.012876587,0.892378181219101,0.26578274,5,447319,132.47539,194.125,2112.3752703666687,0.0046794857,0.012876587,0.0
193.0,2414,0.008227363,0.9626840390264988,0.2601569,6,448474,136.908,193.0,2118.140379667282,0.0033594053,0.008227363,0.0
192.3,2419,0.014232804,0.9703417643904686,0.28009245,5,449446,130.66782,192.3,2123.750724554062,0.0074747074,0.014232804,0.0
191.75,2424,0.014001796,0.9693867899477482,0.2648458,5,450420,124.954384,191.75,2128.9945991039276,0.0046923696,0.014001796,0.0
191.725,2429,0.024624642,0.9718965981155634,0.29466283,5,451386,118.68638,191.725,2135.1942031383514,0.009979273,0.024624642,0.0
194.7,2435,0.00525939,0.8864082098007202,0.33136278,6,452586,118.0247,194.7,2140.6896731853485,0.00822147,0.00525939,0.0
194.175,2440,0.011302143,0.8763603642582893,0.20675568,5,453540,117.84221,194.175,2146.3264541625977,0.0060686916,0.011302143,0.0
194.175,2445,0.010467308,0.7328803837299347,0.26642138,5,454540,120.05342,194.175,2151.3701841831207,0.007980652,0.010467308,0.0
195.975,2450,0.013489641,0.9595710709691048,0.32907438,5,455540,122.51475,195.975,2155.9929904937744,0.0071167545,0.013489641,0.0
197.1,2455,0.008185819,0.8333297371864319,0.35551214,5,456540,123.592834,197.1,2161.3473892211914,0.0075062076,0.008185819,0.0
197.35,2460,0.0066769496,0.8183936476707458,0.36015958,5,457540,122.108986,197.35,2167.004976272583,0.009281447,0.0066769496,0.0
198.85,2466,0.009213274,0.8676546961069107,0.39454037,6,458740,117.70974,198.85,2173.1656534671783,0.0076508997,0.009213274,0.0
198.85,2471,0.0064871917,0.42624759674072266,0.35420662,5,459740,118.423256,198.85,2178.4612691402435,0.006518027,0.0064871917,0.0
198.85,2476,0.005755364,0.568757176399231,0.40167361,5,460740,117.067856,198.85,2184.941210746765,0.0060844673,0.005755364,0.0
200.0,2481,0.0075405138,0.730748176574707,0.41236138,5,461740,112.95693,200.0,2191.39497423172,0.006691291,0.0075405138,0.0
200.0,2486,0.014834516,-0.07104027271270752,0.424778,5,462740,109.0927,200.0,2197.7421197891235,0.00912926,0.014834516,0.0
200.0,2491,0.0077688163,0.3449442386627197,0.42685714,5,463740,105.928024,200.0,2203.59406375885,0.00889224,0.0077688163,0.0
200.0,2496,0.008843822,0.734746664762497,0.4141666,5,464740,102.71085,200.0,2209.1193628311157,0.007644292,0.008843822,0.0
200.0,2501,0.009414231,0.5030063390731812,0.4056523,5,465740,105.88893,200.0,2214.5648295879364,0.008898074,0.009414231,0.0
200.0,2507,0.011347698,0.5646733343601227,0.42843938,6,466940,108.66073,200.0,2220.9519987106323,0.009901369,0.011347698,0.0
200.0,2512,0.01462405,0.1550726294517517,0.41797057,5,467940,114.02568,200.0,2226.5416429042816,0.0080650225,0.01462405,0.0
200.0,2517,0.0074581727,0.6670189797878265,0.43188193,5,468940,112.433365,200.0,2231.706263065338,0.008329659,0.0074581727,0.0
200.0,2522,0.006356665,0.8463547378778458,0.42499527,5,469940,115.24192,200.0,2237.50537610054,0.009127572,0.006356665,0.0
200.0,2527,0.005536821,0.3210158944129944,0.38856086,5,470940,119.00459,200.0,2243.472494840622,0.008193648,0.005536821,0.0
200.0,2532,0.013903018,0.20876026153564453,0.37750837,5,471940,118.82084,200.0,2248.707483768463,0.00980906,0.013903018,0.0
200.0,2537,0.015211481,0.6083016395568848,0.41276237,5,472940,123.22058,200.0,2253.705528497696,0.010221853,0.015211481,0.0
200.0,2542,0.0044186763,0.8663914799690247,0.39277238,5,473940,124.77258,200.0,2259.983920812607,0.0059438404,0.0044186763,0.0
200.0,2547,0.009415876,0.5647374987602234,0.41419014,5,474940,127.49966,200.0,2264.701334953308,0.008574836,0.009415876,0.0
200.0,2553,0.0073263105,0.7465570271015167,0.36599118,6,476140,126.90729,200.0,2270.3297913074493,0.009964998,0.0073263105,0.0
200.0,2558,0.0037602624,0.7545301616191864,0.4306556,5,477140,129.04416,200.0,2275.960038661957,0.00907154,0.0037602624,0.0
200.0,2563,0.0051661436,0.7621893733739853,0.42682764,5,478140,128.0981,200.0,2280.6585988998413,0.0076709613,0.0051661436,0.0
200.0,2568,0.011771875,0.7769691646099091,0.40586802,5,479140,127.253586,200.0,2286.1107914447784,0.005569319,0.011771875,0.0
200.0,2573,0.011469313,0.5160830616950989,0.42808524,5,480140,122.901306,200.0,2293.4122965335846,0.009615203,0.011469313,0.0
200.0,2578,0.011494436,0.6504620015621185,0.41838583,5,481140,126.21257,200.0,2299.874763250351,0.008335102,0.011494436,0.0
200.0,2583,0.01698894,0.5211696028709412,0.4094075,5,482140,122.552,200.0,2305.3663306236267,0.008835029,0.01698894,0.0
200.0,2588,0.0068810945,0.3595739006996155,0.43500638,5,483140,121.58403,200.0,2311.0354409217834,0.009062454,0.0068810945,0.0
200.0,2594,0.003999289,0.7433125674724579,0.3963524,6,484340,119.56116,200.0,2317.9101526737213,0.0019115482,0.003999289,0.0
200.0,2599,0.010190381,0.6760895252227783,0.41610873,5,485340,118.64357,200.0,2323.199822664261,0.0091566015,0.010190381,0.0
200.0,2604,0.0042029186,0.5807153284549713,0.39668894,5,486340,115.498024,200.0,2328.899080991745,0.0062049404,0.0042029186,0.0
200.0,2609,0.008133825,0.6079078614711761,0.38522583,5,487340,113.410645,200.0,2334.945990085602,0.009042605,0.008133825,0.0
200.0,2614,0.0074926065,0.5150443017482758,0.43409777,5,488340,115.708885,200.0,2340.2692694664,0.009180894,0.0074926065,0.0
200.0,2619,0.005215261,0.7449829280376434,0.36591023,5,489340,113.92305,200.0,2345.2498285770416,0.00951682,0.005215261,0.0
200.0,2624,0.0072637666,0.728891909122467,0.41105852,5,490340,114.149086,200.0,2350.394891023636,0.003970759,0.0072637666,0.0
200.0,2629,0.0065611466,0.7042461633682251,0.41780424,5,491340,113.52913,200.0,2355.3661925792694,0.009881144,0.0065611466,0.0
200.0,2635,0.005679794,0.7210195064544678,0.39909136,6,492540,111.29258,200.0,2360.4303538799286,0.0066901487,0.005679794,0.0
200.0,2640,0.0079374425,0.9042788594961166,0.39156532,5,493540,111.339066,200.0,2365.6294457912445,0.007777992,0.0079374425,0.0
200.0,2645,0.0071630045,0.6294184625148773,0.39286432,5,494540,112.34806,200.0,2370.5232083797455,0.006397008,0.0071630045,0.0
200.0,2650,0.005193254,0.6876340210437775,0.4189317,5,495540,113.949295,200.0,2375.576297521591,0.005854029,0.005193254,0.0
200.0,2655,0.0057816766,0.8637482523918152,0.42732918,5,496540,112.75636,200.0,2380.5921471118927,0.006190016,0.0057816766,0.0
200.0,2660,0.0148492865,0.7286618053913116,0.39611012,5,497540,110.32478,200.0,2386.11026263237,0.009067083,0.0148492865,0.0
200.0,2665,0.010561824,0.6232979595661163,0.44733918,5,498540,109.872086,200.0,2391.4976439476013,0.006122074,0.010561824,0.0
200.0,2670,0.014741177,0.7593953907489777,0.40703326,5,499540,108.18974,200.0,2396.6800882816315,0.0075940974,0.014741177,0.0
200.0,2675,0.011061528,0.4260748624801636,0.39741102,5,500540,107.01859,200.0,2401.7605364322662,0.009210933,0.011061528,0.0
200.0,2681,0.006859545,0.8385977149009705,0.43761814,6,501740,104.90806,200.0,2406.696555376053,0.005409216,0.006859545,0.0
200.0,2686,0.008613629,0.8750266507267952,0.40374327,5,502740,101.752594,200.0,2411.5926303863525,0.008599199,0.008613629,0.0
200.0,2691,0.005634604,0.837957039475441,0.4427604,5,503740,97.96538,200.0,2416.654525279999,0.006976364,0.005634604,0.0
200.0,2696,0.0046775844,0.3020111918449402,0.44752556,5,504740,96.136215,200.0,2421.7576298713684,0.0069912677,0.0046775844,0.0
200.0,2701,0.012737178,0.6971500813961029,0.46496713,5,505740,97.48329,200.0,2426.378823041916,0.010264812,0.012737178,0.0
200.0,2706,0.008178962,0.33094149827957153,0.38154423,5,506740,100.99022,200.0,2430.949791431427,0.0077676466,0.008178962,0.0
200.0,2711,0.016121693,0.7147752344608307,0.4625362,5,507740,99.06486,200.0,2434.8996086120605,0.010511629,0.016121693,0.0
200.0,2716,0.00958728,0.8728102445602417,0.38430202,5,508740,97.504684,200.0,2440.3096578121185,0.009484498,0.00958728,0.0
200.0,2722,0.012367826,0.7360414564609528,0.44678545,6,509940,102.525795,200.0,2444.6081092357635,0.009744363,0.012367826,0.0
200.0,2727,0.007443275,0.8238973468542099,0.46187377,5,510940,104.20371,200.0,2450.018187522888,0.0068633882,0.007443275,0.0
199.825,2732,0.008793911,0.8854475766420364,0.4448235,5,511933,109.647095,199.825,2455.380706310272,0.0047038775,0.008793911,0.0
199.55,2737,0.00861611,0.8399666845798492,0.39264268,5,512922,111.341576,199.55,2461.363621234894,0.006351408,0.00861611,0.0
198.975,2742,0.011605637,0.8306791037321091,0.4123904,5,513899,108.59326,198.975,2466.7323346138,0.008092528,0.011605637,0.0
198.55,2747,0.008545913,0.9300114884972572,0.39722052,5,514882,106.69499,198.55,2471.2170577049255,0.0036718703,0.008545913,0.0
197.9,2753,0.017816493,0.9465201497077942,0.40868056,6,516056,104.803635,197.9,2476.3401346206665,0.009960307,0.017816493,0.0
196.9,2758,0.0094005335,0.9018053710460663,0.4104291,5,517016,104.66946,196.9,2481.499203443527,0.005770024,0.0094005335,0.0
196.15,2763,0.01360702,0.9659842550754547,0.39052266,5,517986,103.13335,196.15,2486.8566398620605,0.009123853,0.01360702,0.0
195.825,2769,0.0110905655,0.9855890898033977,0.4200403,6,519166,100.6447,195.825,2492.3199627399445,0.008316256,0.0110905655,0.0
195.625,2774,0.0054774955,0.8053524792194366,0.40942693,5,520158,97.97489,195.625,2497.5038595199585,0.004930572,0.0054774955,0.0
196.275,2779,0.009992078,0.9851381769403815,0.43420893,5,521150,97.55711,196.275,2502.625995159149,0.006179983,0.009992078,0.0
196.7,2784,0.0061408654,0.9433734491467476,0.422983,5,522150,96.90157,196.7,2508.1977667808533,0.0033321413,0.0061408654,0.0
196.7,2789,0.008838024,0.765374556183815,0.41048425,5,523150,98.92855,196.7,2513.6033203601837,0.0074800923,0.008838024,0.0
196.625,2794,0.011613557,0.8794312700629234,0.42794943,5,524121,99.072365,196.625,2518.3235325813293,0.009552311,0.011613557,0.0
197.575,2800,0.011085748,0.9094386249780655,0.42080617,6,525305,98.43126,197.575,2522.9852015972137,0.010067459,0.011085748,0.0
197.5,2805,0.0077954466,0.8756834268569946,0.44816083,5,526276,100.01188,197.5,2527.5757961273193,0.008028654,0.0077954466,0.0
197.325,2810,0.009701101,0.9182010143995285,0.3973294,5,527251,102.28786,197.325,2532.720854282379,0.0076736044,0.009701101,0.0
197.325,2815,0.007100928,0.8627900928258896,0.4210901,5,528251,102.600464,197.325,2537.710479736328,0.008306173,0.007100928,0.0
197.475,2820,0.0055685937,0.934251569211483,0.44523284,5,529249,103.655106,197.475,2542.827778816223,0.0109715,0.0055685937,0.0
197.475,2825,0.008905106,0.9800848569720984,0.40916026,5,530249,104.50063,197.475,2547.3086743354797,0.0064299507,0.008905106,0.0
197.25,2831,0.008814244,0.9862204529345036,0.4518603,6,531411,105.353745,197.25,2552.3699898719788,0.0065816264,0.008814244,0.0
197.075,2836,0.0065522813,0.9862710498273373,0.43353692,5,532404,106.23399,197.075,2557.242425918579,0.006862481,0.0065522813,0.0
197.525,2841,0.019257618,0.9686603136360645,0.43966764,5,533404,106.344955,197.525,2561.9946982860565,0.008223569,0.019257618,0.0
198.275,2846,0.0064332196,0.8635787665843964,0.46295953,5,534404,104.973465,198.275,2566.8890721797943,0.003617142,0.0064332196,0.0
198.825,2851,0.009860005,0.8320359587669373,0.42214072,5,535404,102.66268,198.825,2571.5179028511047,0.0074294987,0.009860005,0.0
198.825,2856,0.008130341,0.8935808539390564,0.4481724,5,536404,102.980736,198.825,2576.1551020145416,0.004109732,0.008130341,0.0
198.875,2861,0.008127147,0.9308400079607964,0.41855493,5,537404,103.17354,198.875,2580.969654083252,0.008850892,0.008127147,0.0
199.25,2867,0.010371511,0.8840572163462639,0.3944785,6,538604,98.24568,199.25,2585.315267801285,0.0060925316,0.010371511,0.0
199.7,2872,0.007909742,0.9404929243028164,0.421462,5,539599,97.43154,199.7,2589.7343587875366,0.005686583,0.007909742,0.0
199.875,2877,0.00533282,0.7080420255661011,0.39351803,5,540599,95.10955,199.875,2594.7642953395844,0.0060520014,0.00533282,0.0
199.3,2882,0.0077654375,0.7985366582870483,0.3792002,5,541576,97.27885,199.3,2599.8544166088104,0.008301605,0.0077654375,0.0
199.3,2887,0.008593918,0.9187304526567459,0.3719928,5,542576,93.457886,199.3,2605.6696360111237,0.00857041,0.008593918,0.0
198.975,2892,0.009411211,0.9339256212115288,0.40762717,5,543563,93.85571,198.975,2610.7899086475372,0.0048201056,0.009411211,0.0
197.8,2898,0.011544395,0.9704406429082155,0.41791058,6,544716,95.30381,197.8,2615.8573138713837,0.007878497,0.011544395,0.0
197.775,2903,0.009885695,0.8776063024997711,0.42256105,5,545715,95.495346,197.775,2621.598564386368,0.010426713,0.009885695,0.0
197.475,2908,0.0075666727,0.824808657169342,0.4233956,5,546703,98.7527,197.475,2627.266304731369,0.008287928,0.0075666727,0.0
195.9,2914,0.013831724,0.9564174078404903,0.44237554,6,547835,100.33148,195.9,2632.5529596805573,0.008505872,0.013831724,0.0
195.35,2919,0.012508066,0.9919286612421274,0.46362436,5,548790,98.65416,195.35,2637.4556472301483,0.010979667,0.012508066,0.0
194.575,2924,0.010385451,0.9649599939584732,0.42321372,5,549759,99.34934,194.575,2642.495161294937,0.008577182,0.010385451,0.0
194.9,2929,0.0054766634,0.9011771231889725,0.42570746,5,550759,96.72398,194.9,2648.4549810886383,0.0060847127,0.0054766634,0.0
192.325,2935,0.021179298,0.9974500508978963,0.42472857,6,551849,93.87081,192.325,2652.9359469413757,0.008958552,0.021179298,0.0
192.925,2940,0.010539866,0.9642267599701881,0.4233768,5,552833,92.68794,192.925,2658.5606775283813,0.009169541,0.010539866,0.0
192.95,2945,0.0063338703,0.9678671434521675,0.40467733,5,553833,94.99153,192.95,2663.841803073883,0.0047518453,0.0063338703,0.0
193.2,2950,0.007892042,0.9189494475722313,0.40931433,5,554831,93.75017,193.2,2668.027063846588,0.009117873,0.007892042,0.0
195.05,2956,0.008261195,0.9448712319135666,0.3952198,6,556031,95.574486,195.05,2672.9206869602203,0.008840826,0.008261195,0.0
196.175,2961,0.0066964133,0.7945706695318222,0.43504083,5,557028,96.535324,196.175,2677.6964099407196,0.00819094,0.0066964133,0.0
196.725,2966,0.010107402,0.8523325324058533,0.41945198,5,558028,98.22059,196.725,2682.943417072296,0.008725351,0.010107402,0.0
197.575,2971,0.020915277,0.8687798827886581,0.44234785,5,559024,100.75709,197.575,2688.2880148887634,0.011883486,0.020915277,0.0
199.45,2976,0.010905692,0.8511856496334076,0.43377143,5,560024,101.340836,199.45,2693.541887521744,0.007469989,0.010905692,0.0
199.65,2981,0.011981837,0.7794484794139862,0.432643,5,561019,99.4047,199.65,2698.347027540207,0.0071218163,0.011981837,0.0
199.65,2986,0.0098251635,0.8446196019649506,0.43672556,5,562019,97.44659,199.65,2702.985676765442,0.005844336,0.0098251635,0.0
199.7,2991,0.013493156,0.5320696830749512,0.39359224,5,563019,96.75802,199.7,2708.194073677063,0.010491989,0.013493156,0.0
199.425,2997,0.012683563,0.658223569393158,0.3860519,6,564208,94.34691,199.425,2713.208034515381,0.009157122,0.012683563,0.0
199.5,3002,0.007639297,0.6986790895462036,0.3967625,5,565208,95.445206,199.5,2718.056533098221,0.0065162713,0.007639297,0.0
199.425,3007,0.006431915,0.9262826591730118,0.44412306,5,566201,94.80817,199.425,2723.3393528461456,0.004907739,0.006431915,0.0
199.1,3012,0.010374528,0.8607980459928513,0.44400448,5,567188,93.30007,199.1,2727.8250036239624,0.008066226,0.010374528,0.0
199.1,3017,0.011245444,0.934192456305027,0.42668283,5,568188,93.99205,199.1,2733.108372449875,0.009876486,0.011245444,0.0
198.95,3022,0.02726722,0.9937365427613258,0.4590478,5,569177,98.07157,198.95,2737.9204037189484,0.008829643,0.02726722,0.0
198.725,3028,0.011083208,0.9748404435813427,0.44171453,6,570368,99.25105,198.725,2743.7406158447266,0.007266782,0.011083208,0.0
198.575,3033,0.011230426,0.9922540062107146,0.4457513,5,571362,99.66669,198.575,2749.870125770569,0.006876434,0.011230426,0.0
198.35,3038,0.016827311,0.9926811708137393,0.37110305,5,572342,101.282875,198.35,2756.100964307785,0.011343384,0.016827311,0.0
197.725,3043,0.007978806,0.9812007918953896,0.29743683,5,573310,99.4198,197.725,2761.1548986434937,0.009399179,0.007978806,0.0
197.875,3048,0.022653513,0.9963856337126344,0.39634436,5,574303,99.80851,197.875,2766.194002389908,0.008197609,0.022653513,0.0
197.5,3054,0.016478434,0.9694614596664906,0.36439776,6,575488,100.802536,197.5,2771.0579364299774,0.009251663,0.016478434,0.0
197.5,3059,0.012283716,0.9764292351901531,0.34683973,5,576488,103.58824,197.5,2775.7685055732727,0.008915121,0.012283716,0.0
197.775,3064,0.01714557,0.9790489487349987,0.38895422,5,577488,104.38053,197.775,2780.4803347587585,0.0072995545,0.01714557,0.0
196.975,3069,0.024026921,0.9733257032930851,0.28130978,5,578447,106.31502,196.975,2785.4364199638367,0.0074811964,0.024026921,0.0
196.55,3074,0.0051243687,0.9451952464878559,0.3467386,5,579415,108.52026,196.55,2790.412209510803,0.0059667714,0.0051243687,0.0
196.25,3080,0.01575401,0.8961911424994469,0.32759216,6,580560,111.61452,196.25,2795.2494418621063,0.007878041,0.01575401,0.0
195.2,3085,0.0122521315,0.9178088009357452,0.30972588,5,581511,113.32959,195.2,2800.6856622695923,0.0090512475,0.0122521315,0.0
194.65,3090,0.013240516,0.845501035451889,0.33710456,5,582489,115.68618,194.65,2805.3575813770294,0.008123066,0.013240516,0.0
194.6,3096,0.0077327625,0.8088551610708237,0.3475886,6,583672,116.78623,194.6,2810.492896795273,0.0060031395,0.0077327625,0.0
194.6,3101,0.006502747,0.6757510602474213,0.3461153,5,584672,117.79104,194.6,2816.0087718963623,0.005736153,0.006502747,0.0
194.875,3106,0.013813026,0.7856533229351044,0.38670063,5,585672,116.91703,194.875,2821.4761078357697,0.0076040286,0.013813026,0.0
196.1,3111,0.01123595,0.7648251354694366,0.37025875,5,586672,118.16521,196.1,2825.8349962234497,0.008635108,0.01123595,0.0
196.425,3116,0.015774796,0.8034965097904205,0.3768775,5,587672,122.85519,196.425,2830.80530500412,0.007881269,0.015774796,0.0
198.525,3121,0.009507015,0.519039511680603,0.3547262,5,588672,123.83247,198.525,2835.973546028137,0.007299976,0.009507015,0.0
199.575,3126,0.015292435,0.825591042637825,0.3167133,5,589672,126.11986,199.575,2841.4837424755096,0.009643673,0.015292435,0.0
199.575,3131,0.010766832,0.7826930582523346,0.3425729,5,590672,127.35339,199.575,2846.488536596298,0.0075491862,0.010766832,0.0
200.0,3137,0.01056214,0.8409478813409805,0.3428656,6,591872,130.25687,200.0,2851.236149787903,0.006804845,0.01056214,0.0
200.0,3142,0.01709903,0.7229319214820862,0.32742888,5,592872,128.70071,200.0,2855.994586467743,0.008643846,0.01709903,0.0
200.0,3147,0.010096883,0.7601301372051239,0.3625964,5,593872,129.72964,200.0,2860.503182888031,0.007479458,0.010096883,0.0
200.0,3152,0.00926038,0.8290698975324631,0.35196632,5,594872,125.932175,200.0,2865.6040167808533,0.006060769,0.00926038,0.0
200.0,3157,0.010235464,0.3603103756904602,0.3642568,5,595872,117.99519,200.0,2870.677119255066,0.008623948,0.010235464,0.0
200.0,3162,0.008615216,0.6990216672420502,0.35300672,5,596872,116.42473,200.0,2875.7373995780945,0.009047598,0.008615216,0.0
200.0,3167,0.008743462,0.8690764904022217,0.37638372,5,597872,117.52333,200.0,2881.164596557617,0.006776386,0.008743462,0.0
200.0,3172,0.013538703,0.7400361001491547,0.38855737,5,598872,119.73032,200.0,2887.2604072093964,0.0056664413,0.013538703,0.0
200.0,3177,0.014367503,0.5133174955844879,0.35027564,5,599872,116.17515,200.0,2892.475651741028,0.008840086,0.014367503,0.0
200.0,3183,0.005639242,0.7420224249362946,0.33150005,6,601072,120.17039,200.0,2897.583396434784,0.0045508025,0.005639242,0.0
200.0,3188,0.0067331516,0.6745526194572449,0.3941201,5,602072,119.24624,200.0,2902.71116065979,0.008891391,0.0067331516,0.0
200.0,3193,0.014428587,0.9009928032755852,0.37375888,5,603072,122.748535,200.0,2907.5668427944183,0.0071201627,0.014428587,0.0
200.0,3198,0.005763231,0.7614627778530121,0.40327775,5,604072,129.74432,200.0,2913.0062894821167,0.008020212,0.005763231,0.0
200.0,3203,0.010920437,0.5281855165958405,0.38275298,5,605072,126.28009,200.0,2918.23410487175,0.008298578,0.010920437,0.0
200.0,3208,0.01030924,0.6717550158500671,0.38084775,5,606072,123.87589,200.0,2923.2565429210663,0.0061541153,0.01030924,0.0
200.0,3213,0.006797277,0.7788009196519852,0.34897432,5,607072,124.35156,200.0,2928.9802544116974,0.0066339914,0.006797277,0.0
200.0,3218,0.010412184,0.916501946747303,0.37544927,5,608072,127.63033,200.0,2933.292312860489,0.009148717,0.010412184,0.0
200.0,3224,0.0071770386,0.8467429131269455,0.40861493,6,609272,128.43423,200.0,2938.5436277389526,0.0061908406,0.0071770386,0.0
200.0,3229,0.011568163,0.6080757677555084,0.36949432,5,610272,125.90222,200.0,2943.537644147873,0.0071022697,0.011568163,0.0
200.0,3234,0.022501398,0.9071564376354218,0.3966716,5,611272,123.63021,200.0,2948.825335741043,0.009932337,0.022501398,0.0
200.0,3239,0.008545922,0.9196610823273659,0.38286588,5,612272,125.14412,200.0,2953.8139882087708,0.00904187,0.008545922,0.0
200.0,3244,0.005918329,0.8070061057806015,0.35859102,5,613272,125.281105,200.0,2958.914022922516,0.0037863315,0.005918329,0.0
200.0,3249,0.008862665,0.9211686328053474,0.3619049,5,614272,124.319214,200.0,2964.2892422676086,0.008193782,0.008862665,0.0
200.0,3254,0.012282608,0.9428193382918835,0.37072986,5,615272,124.13829,200.0,2970.3622076511383,0.0048420145,0.012282608,0.0
200.0,3259,0.007900611,0.6776337921619415,0.37466896,5,616272,119.83042,200.0,2975.1299335956573,0.004836733,0.007900611,0.0
200.0,3265,0.003382286,0.8219162076711655,0.4197864,6,617472,117.52913,200.0,2979.8434422016144,0.003954918,0.003382286,0.0
200.0,3270,0.00504035,0.8520513772964478,0.39105532,5,618472,116.00749,200.0,2985.0657584667206,0.0055781817,0.00504035,0.0
200.0,3275,0.010838671,0.853430449962616,0.38831484,5,619472,112.73839,200.0,2990.175219297409,0.009807767,0.010838671,0.0
200.0,3280,0.009995831,0.5731593072414398,0.3575842,5,620472,111.46104,200.0,2995.338481903076,0.0062668785,0.009995831,0.0
200.0,3285,0.009119304,0.34808802604675293,0.35288888,5,621472,112.22661,200.0,2999.850143432617,0.00845301,0.009119304,0.0
200.0,3290,0.003707951,0.5521235167980194,0.34810138,5,622472,110.86873,200.0,3004.3891417980194,0.005391201,0.003707951,0.0
200.0,3295,0.007099623,0.5075363516807556,0.40706366,5,623472,107.69962,200.0,3009.409523963928,0.008183673,0.007099623,0.0
200.0,3300,0.0062416643,0.38371574878692627,0.38144717,5,624472,106.607765,200.0,3014.581814289093,0.006689552,0.0062416643,0.0
200.0,3305,0.0067827026,0.30843693017959595,0.3785938,5,625472,104.745384,200.0,3019.838902950287,0.005407001,0.0067827026,0.0
200.0,3311,0.010653302,0.36327821016311646,0.39399996,6,626672,103.64854,200.0,3024.355150461197,0.010192735,0.010653302,0.0
200.0,3316,0.008298526,0.34437137842178345,0.3747466,5,627672,103.44902,200.0,3029.523996591568,0.00879325,0.008298526,0.0
200.0,3321,0.010783346,0.5665084421634674,0.3912331,5,628672,103.92534,200.0,3034.96884560585,0.010135118,0.010783346,0.0
200.0,3326,0.009292414,0.4790205955505371,0.39327472,5,629672,102.18543,200.0,3040.389125108719,0.008543152,0.009292414,0.0
200.0,3331,0.0046712747,0.7015162408351898,0.39712766,5,630672,103.21975,200.0,3045.552386522293,0.008505249,0.0046712747,0.0
200.0,3336,0.014471422,0.6494776606559753,0.39128143,5,631672,108.284386,200.0,3049.6836841106415,0.008977525,0.014471422,0.0
200.0,3341,0.007699778,0.6387805938720703,0.36262065,5,632672,111.52544,200.0,3054.630308151245,0.0062749353,0.007699778,0.0
200.0,3346,0.0069760145,0.7091905772686005,0.41262564,5,633672,112.07251,200.0,3058.790381669998,0.009594932,0.0069760145,0.0
200.0,3352,0.0039034716,0.7268811166286469,0.3803035,6,634872,114.13884,200.0,3063.335631608963,0.0022572125,0.0039034716,0.0
200.0,3357,0.006489186,0.7067428529262543,0.39434236,5,635872,113.37632,200.0,3068.558508872986,0.0072345166,0.006489186,0.0
200.0,3362,0.010486234,0.8873637989163399,0.35947627,5,636872,110.72617,200.0,3073.1686322689056,0.008259819,0.010486234,0.0
