EpThisIter,meankl,EpisodesSoFar,TimestepsSoFar,TimeElapsed,entropy,EpRewMean,ev_tdlam_before,EpTrueRewMean,EpLenMean,surrgain,optimgain,entloss
9,0.0044826977,4758,408386,2851.646290540695,23.064455,70.00272,0.898768424987793,565.3825735568582,112.2,0.15535277,0.15535277,0.0
7,0.0042209215,4765,409299,2859.130449295044,23.061506,72.874084,0.8526133894920349,583.4501299954279,116.175,0.15934874,0.15934874,0.0
10,0.004241001,4775,410337,2866.3840827941895,23.059572,73.74314,0.8514988869428635,577.4356907530228,113.775,0.16213305,0.16213305,0.0
9,0.0045947055,4784,411413,2873.5387740135193,23.060526,73.406204,0.9135834872722626,579.464550106333,114.525,0.16224846,0.16224846,0.0
10,0.004297906,4794,412400,2880.731770992279,23.059505,70.20097,0.9002893418073654,553.1382493991334,111.375,0.14235884,0.14235884,0.0
9,0.004565432,4803,413546,2887.9796917438507,23.0577,69.344925,0.873162105679512,560.5987927963099,111.1,0.16757067,0.16757067,0.0
10,0.0045351367,4813,414523,2895.120439529419,23.059568,68.09332,0.8918459191918373,555.9188644250161,109.65,0.15534166,0.15534166,0.0
9,0.0046319626,4822,415537,2902.3580458164215,23.057293,66.288124,0.91368068754673,545.0981755171237,108.35,0.14636481,0.14636481,0.0
7,0.004895896,4829,416479,2909.617180585861,23.056906,69.446556,0.8933705613017082,580.9724294790528,114.925,0.17702886,0.17702886,0.0
9,0.0051228767,4838,417452,2916.8001663684845,23.056906,68.59479,0.9062918424606323,574.9211444234355,112.9,0.1661392,0.1661392,0.0
10,0.0040748473,4848,418546,2924.071078300476,23.058348,68.00983,0.8989208936691284,563.5883434343268,112.6,0.14262536,0.14262536,0.0
9,0.0043033212,4857,419567,2931.213394880295,23.060127,70.01625,0.8863147497177124,576.64081475737,115.55,0.16327502,0.16327502,0.0
10,0.0050284835,4867,420603,2938.30512881279,23.05999,66.77776,0.9086320847272873,547.9319292832538,108.925,0.1784786,0.1784786,0.0
9,0.00460199,4876,421617,2945.3945610523224,23.060526,67.32042,0.8832773342728615,548.2881906619924,109.175,0.1523689,0.1523689,0.0
9,0.0051180436,4885,422667,2952.552511692047,23.05932,68.88515,0.8937370777130127,564.2322188191913,112.15,0.17183632,0.17183632,0.0
8,0.0043305866,4893,423705,2959.6435883045197,23.05851,69.55016,0.892986424267292,576.7417035891851,113.65,0.14175123,0.14175123,0.0
9,0.00425845,4902,424740,2966.9041571617126,23.05174,71.74311,0.9107349812984467,591.9176625704486,117.425,0.16478103,0.16478103,0.0
9,0.004417433,4911,425799,2974.076050043106,23.050846,72.65027,0.8954261615872383,592.7113732841689,117.75,0.15156482,0.15156482,0.0
10,0.004875429,4921,426826,2981.2008802890778,23.051579,70.24692,0.894101932644844,567.2221753253947,113.6,0.16652003,0.16652003,0.0
7,0.0049249413,4928,427804,2988.408880710602,23.04842,73.965775,0.9106564819812775,602.7118975403721,120.175,0.16564402,0.16564402,0.0
9,0.004376387,4937,428798,2995.566138267517,23.0493,72.31254,0.8917507156729698,589.5373676841411,117.15,0.16177069,0.16177069,0.0
9,0.004739715,4946,429758,3002.7631833553314,23.048744,70.07329,0.9284841567277908,569.8962075371415,112.75,0.15484123,0.15484123,0.0
10,0.0047195414,4956,430858,3009.982533931732,23.048079,70.28023,0.9415940195322037,572.3126472012103,112.225,0.16363047,0.16363047,0.0
10,0.0043825544,4966,431843,3017.2134249210358,23.048992,66.14188,0.8812320083379745,538.4278374591661,106.65,0.14567792,0.14567792,0.0
9,0.0048575634,4975,432846,3024.4212849140167,23.045229,67.39852,0.9070434868335724,540.3563350488796,106.45,0.1584683,0.1584683,0.0
9,0.004507702,4984,433885,3031.6859092712402,23.047789,68.01152,0.9115666449069977,549.6194990704544,108.85,0.15353033,0.15353033,0.0
11,0.004503756,4995,434915,3038.8969020843506,23.048506,64.8741,0.9076853021979332,521.674074549909,104.6,0.15097234,0.15097234,0.0
8,0.0043042507,5003,435857,3046.3980712890625,23.043215,66.79027,0.8702214062213898,533.5478738062643,106.75,0.18503448,0.18503448,0.0
9,0.00461606,5012,436917,3053.5588595867157,23.044027,68.07911,0.9166858494281769,547.6900635499969,109.775,0.15403084,0.15403084,0.0
10,0.0042670425,5022,437965,3060.705262899399,23.041506,66.53824,0.9237173348665237,530.3162580093943,106.175,0.15773663,0.15773663,0.0
9,0.0049799737,5031,438942,3067.9025070667267,23.040703,69.28166,0.9202104061841965,552.6041895575997,109.45,0.27485126,0.27485126,0.0
8,0.004362561,5039,439894,3075.0278820991516,23.041582,70.7819,0.8608710169792175,570.662750701374,112.125,0.16004309,0.16004309,0.0
10,0.004170306,5049,440959,3082.161643266678,23.040108,69.680214,0.8980169147253036,558.9970427531865,109.825,0.15063825,0.15063825,0.0
9,0.0046256417,5058,441991,3089.3489167690277,23.044939,69.95431,0.9145548343658447,564.0507205993537,111.425,0.15183347,0.15183347,0.0
10,0.00467305,5068,443114,3096.3982565402985,23.039635,71.389786,0.9140748158097267,574.135817960677,112.55,0.1576995,0.1576995,0.0
8,0.0053491984,5076,443988,3103.523583173752,23.038576,70.47512,0.8979509472846985,570.0342187327058,111.7,0.16169567,0.16169567,0.0
8,0.004539303,5084,445007,3110.7056279182434,23.038065,71.10887,0.9125798419117928,571.2126765026385,113.425,0.17113727,0.17113727,0.0
8,0.005047616,5092,445993,3117.844513654709,23.03831,73.88482,0.8700920790433884,591.7188773789067,117.825,0.17448044,0.17448044,0.0
8,0.0042248107,5100,446931,3125.034774541855,23.038643,73.613815,0.9122731164097786,580.7287200202194,116.9,0.18015903,0.18015903,0.0
8,0.0043169875,5108,447941,3132.205985069275,23.03962,75.32955,0.8760270923376083,592.6076558565383,120.675,0.15837924,0.15837924,0.0
8,0.0046211765,5116,448943,3139.287528514862,23.04077,76.36696,0.8086197972297668,613.3285763765446,123.875,0.15845394,0.15845394,0.0
9,0.004939543,5125,450003,3146.3755769729614,23.038166,75.89732,0.8302534967660904,610.9439865978162,122.25,0.16197126,0.16197126,0.0
9,0.0044856314,5134,451018,3153.55584025383,23.037836,74.21705,0.8999753072857857,607.1095960737852,120.65,0.15653138,0.15653138,0.0
9,0.004509734,5143,452041,3160.663414955139,23.038002,71.720055,0.8902454376220703,597.5637557961675,116.45,0.15558442,0.15558442,0.0
7,0.004328291,5150,453000,3167.839895963669,23.034424,73.50116,0.9102926850318909,616.1969782520111,119.975,0.15211019,0.15211019,0.0
8,0.0049342224,5158,454011,3174.9825513362885,23.03515,76.10772,0.8888281509280205,621.2094348888666,121.3,0.15942782,0.15942782,0.0
9,0.00420328,5167,455084,3182.1062574386597,23.03556,76.00662,0.8820076212286949,618.2131982079729,121.475,0.14871015,0.14871015,0.0
9,0.014746313,5176,456157,3189.189811229706,23.025717,75.18504,0.8574457615613937,622.5112112970311,122.775,0.29015976,0.29015976,0.0
11,0.004843546,5187,457210,3196.3875694274902,23.025944,73.05021,0.868666261434555,585.9761540969815,115.7,0.15960535,0.15960535,0.0
8,0.0050089676,5195,458191,3203.462832212448,23.023262,70.301834,0.8737668097019196,571.0467854084023,113.45,0.1673829,0.1673829,0.0
9,0.004217951,5204,459225,3210.569360256195,23.025385,69.92753,0.8998081237077713,577.1698274798466,113.825,0.14791937,0.14791937,0.0
10,0.005034036,5214,460235,3217.747932910919,23.024637,68.27645,0.8977442905306816,551.7051472386144,107.875,0.1676272,0.1676272,0.0
8,0.0049108802,5222,461255,3224.909886598587,23.025326,71.99092,0.8449648916721344,579.5217538547206,113.8,0.16262604,0.16262604,0.0
10,0.0048972787,5232,462274,3231.997528553009,23.023615,70.40254,0.9110774770379066,568.167918316245,110.975,0.16357282,0.16357282,0.0
9,0.0046924017,5241,463374,3239.223494052887,23.020018,74.04462,0.8716098517179489,586.0019065199289,114.325,0.160653,0.160653,0.0
8,0.0043744314,5249,464312,3246.36678314209,23.023256,75.19084,0.8781037107110023,596.4442230585892,115.75,0.16269751,0.16269751,0.0
8,0.0049178284,5257,465213,3253.467764377594,23.022455,75.42542,0.8781746923923492,596.9037740549534,116.375,0.15601493,0.15601493,0.0
9,0.004775743,5266,466362,3260.550256252289,23.022478,78.82314,0.8762008100748062,606.7309686626106,117.025,0.1796909,0.1796909,0.0
9,0.0043296944,5275,467364,3267.6461284160614,23.022726,80.3428,0.8884279727935791,618.5160254293179,119.55,0.18009949,0.18009949,0.0
10,0.0044814944,5285,468494,3274.7475321292877,23.02165,79.25185,0.9102860763669014,608.0499442120285,118.725,0.15667355,0.15667355,0.0
8,0.005026281,5293,469464,3281.853495359421,23.020088,79.71635,0.903696097433567,603.8889664690915,117.875,0.15959616,0.15959616,0.0
8,0.005095765,5301,470427,3288.8864274024963,23.022478,78.15456,0.8920176401734352,592.2458069225702,115.975,0.19325222,0.19325222,0.0
10,0.004316178,5311,471476,3296.0000014305115,23.022688,76.85515,0.9083664491772652,588.5046226183387,115.4,0.15317032,0.15317032,0.0
10,0.0047847964,5321,472501,3303.212039709091,23.022482,74.659744,0.9047751501202583,570.6473929288697,110.6,0.16682988,0.16682988,0.0
8,0.0047903266,5329,473561,3310.2937898635864,23.021238,77.55671,0.8728264272212982,587.6334408855046,113.325,0.16517663,0.16517663,0.0
10,0.004678813,5339,474591,3317.475600004196,23.024412,76.253525,0.890354797244072,575.2460495660132,110.9,0.15900204,0.15900204,0.0
8,0.005073056,5347,475710,3324.712479829788,23.027094,80.253265,0.9105234891176224,611.6017333576349,116.525,0.17755671,0.17755671,0.0
9,0.0045585055,5356,476633,3331.859823703766,23.0284,81.50518,0.9057071208953857,611.2172628431634,117.975,0.15392525,0.15392525,0.0
9,0.0041859928,5365,477632,3339.0514373779297,23.023699,76.92049,0.9239203035831451,589.337278327993,113.75,0.14293563,0.14293563,0.0
9,0.0048684897,5374,478568,3346.2448587417603,23.02604,77.01675,0.9223637804389,577.4619561604263,112.275,0.16484444,0.16484444,0.0
9,0.004789871,5383,479570,3353.356682062149,23.026548,72.87981,0.9182420000433922,562.1656159614683,108.875,0.16655903,0.16655903,0.0
8,0.004514085,5391,480615,3360.4665865898132,23.023172,75.97579,0.8961304351687431,575.6767620429667,112.85,0.16402486,0.16402486,0.0
6,0.0050668074,5397,481599,3367.6245622634888,23.025084,81.0316,0.8818576261401176,623.2698630732772,121.55,0.16836831,0.16836831,0.0
9,0.0049049715,5406,482637,3374.7567451000214,23.026632,81.36958,0.9179548472166061,630.5185965838971,122.625,0.16405645,0.16405645,0.0
9,0.005132337,5415,483644,3381.8045032024384,23.027264,80.9119,0.8987901136279106,645.6595597576362,124.65,0.19057506,0.19057506,0.0
8,0.004830893,5423,484543,3389.076031446457,23.024252,82.19384,0.8889107406139374,643.2747349671781,124.325,0.1668339,0.1668339,0.0
8,0.0049177893,5431,485573,3396.2444274425507,23.024176,81.06058,0.8676662296056747,647.1273298440826,123.95,0.18841213,0.18841213,0.0
8,0.0047487807,5439,486557,3403.400574684143,23.022377,78.02294,0.8897152096033096,618.5862380826582,118.9,0.18510082,0.18510082,0.0
9,0.0042769304,5448,487529,3410.5623235702515,23.024431,76.52506,0.9196136891841888,591.959771337725,115.15,0.15680034,0.15680034,0.0
8,0.004744908,5456,488542,3417.6940388679504,23.027582,77.53012,0.8903180658817291,611.820628521803,119.475,0.16508129,0.16508129,0.0
9,0.004421575,5465,489554,3424.787328481674,23.025455,76.561554,0.9326185062527657,610.8403769313132,120.05,0.14586154,0.14586154,0.0
8,0.0053221406,5473,490577,3431.989819765091,23.02635,76.85579,0.9047838747501373,592.7899267056175,117.275,0.17396203,0.17396203,0.0
7,0.0045252237,5480,491515,3439.1484384536743,23.0227,79.453,0.9342613965272903,612.3998526430767,121.05,0.14858128,0.14858128,0.0
8,0.0045913737,5488,492571,3446.2821083068848,23.02181,80.00508,0.9053127244114876,641.6338212677359,126.05,0.17231947,0.17231947,0.0
9,0.005041804,5497,493672,3453.4901416301727,23.027895,80.26048,0.8912611156702042,640.3462379942572,125.95,0.16780494,0.16780494,0.0
8,0.0048641125,5505,494698,3460.606269836426,23.026186,81.02254,0.8985670730471611,653.0720886915154,128.6,0.16853295,0.16853295,0.0
7,0.0050863274,5512,495723,3467.793399810791,23.02685,80.85393,0.8936846777796745,672.3329803070696,132.45,0.18705034,0.18705034,0.0
9,0.0040906183,5521,496712,3474.977489233017,23.02668,75.447174,0.9193296357989311,638.0236561510177,126.075,0.16450949,0.16450949,0.0
9,0.005183134,5530,497773,3482.2083089351654,23.028563,74.9942,0.9290859699249268,628.0949964708184,123.425,0.1695722,0.1695722,0.0
9,0.0047353143,5539,498818,3489.3800892829895,23.02703,73.63234,0.9103565290570259,623.818522796817,123.05,0.14639783,0.14639783,0.0
8,0.004932627,5547,499764,3496.6217131614685,23.027582,71.15518,0.8939085826277733,598.0217430051555,117.675,0.17762814,0.17762814,0.0
9,0.0042925705,5556,500815,3503.80046916008,23.025393,69.5413,0.9037900120019913,588.0570781838617,116.55,0.1489464,0.1489464,0.0
8,0.004741,5564,501825,3510.96426486969,23.023129,70.2392,0.9303937926888466,601.2844832500281,120.175,0.15297988,0.15297988,0.0
8,0.004580889,5572,502858,3518.1004662513733,23.01856,71.26682,0.8937217146158218,606.8873161087242,122.375,0.1528664,0.1528664,0.0
8,0.005223502,5580,503953,3525.2642815113068,23.017584,73.03152,0.9083658009767532,617.3617759339224,125.1,0.19066587,0.19066587,0.0
8,0.004746557,5588,505002,3532.448598384857,23.0188,73.363174,0.9282712042331696,628.6004262517997,127.325,0.16948482,0.16948482,0.0
8,0.0047019143,5596,505979,3539.564799785614,23.018087,74.848,0.9105779752135277,646.857980899865,129.1,0.15298289,0.15298289,0.0
8,0.004772215,5604,507031,3546.710146665573,23.019352,75.60918,0.8945335149765015,656.1515249917256,130.15,0.1703021,0.1703021,0.0
9,0.0045837215,5613,508042,3554.1015362739563,23.0176,73.65004,0.8658179938793182,635.4544395670624,125.525,0.15082064,0.15082064,0.0
9,0.004743639,5622,509151,3561.244687795639,23.016195,72.480095,0.878489077091217,615.8055240041895,122.075,0.15252846,0.15252846,0.0
8,0.004494248,5630,510214,3568.433686733246,23.017576,72.93725,0.8869369253516197,628.7640870469461,124.025,0.15271707,0.15271707,0.0
6,0.004217568,5636,511215,3575.838598012924,23.017025,76.1905,0.8528324365615845,657.3694478403511,130.9,0.15327346,0.15327346,0.0
8,0.004805628,5644,512280,3583.008914232254,23.015623,76.18868,0.8929872214794159,660.0476295371403,131.225,0.15425256,0.15425256,0.0
8,0.0050644213,5652,513346,3590.215414047241,23.015444,79.10191,0.9001626595854759,680.475494127055,135.925,0.17172849,0.17172849,0.0
8,0.0045555634,5660,514301,3597.341288328171,23.016584,78.55335,0.925825446844101,681.4367114926952,135.575,0.16407996,0.16407996,0.0
8,0.0056283637,5668,515239,3604.5182914733887,23.017265,81.367096,0.9096132814884186,676.5381823166314,133.925,0.17255154,0.17255154,0.0
7,0.004753886,5675,516182,3611.668878555298,23.015135,78.54219,0.883585125207901,642.8747561011915,126.775,0.15756822,0.15756822,0.0
8,0.005015587,5683,517243,3618.8219635486603,23.013899,82.44547,0.8651583194732666,644.4580989827635,126.45,0.16237986,0.16237986,0.0
8,0.004811042,5691,518235,3626.0187759399414,23.015806,79.75151,0.9036466479301453,636.1134694244636,125.025,0.15527552,0.15527552,0.0
9,0.0055649206,5700,519349,3633.117640733719,23.017027,80.82008,0.9263550937175751,644.5817845286731,126.2,0.17985713,0.17985713,0.0
8,0.0050706053,5708,520375,3640.146413087845,23.017595,81.462906,0.919000506401062,657.1814398817635,128.4,0.16022405,0.16022405,0.0
7,0.0045953803,5715,521323,3647.1505217552185,23.01776,82.55655,0.9165600165724754,661.7652548003321,128.525,0.1670489,0.1670489,0.0
8,0.0050414777,5723,522286,3654.145270347595,23.015558,79.58109,0.8789529278874397,650.6423103385492,126.075,0.1643362,0.1643362,0.0
7,0.0047301557,5730,523223,3661.34578537941,23.014467,83.28427,0.9147219061851501,667.1654313775173,127.85,0.16406915,0.16406915,0.0
8,0.0047557307,5738,524204,3668.539248228073,23.016762,83.934715,0.8993697911500931,658.2731794063322,126.95,0.16537955,0.16537955,0.0
9,0.005838345,5747,525259,3675.667888402939,23.014471,82.83962,0.8603086918592453,652.7086318707059,126.475,0.22175094,0.22175094,0.0
7,0.005203683,5754,526242,3682.813901901245,23.01278,81.50327,0.9061588943004608,650.1245989355747,126.35,0.18158084,0.18158084,0.0
8,0.00485777,5762,527363,3689.8941695690155,23.010921,82.91401,0.9289980381727219,675.9120137112607,131.15,0.16093688,0.16093688,0.0
8,0.0050948644,5770,528380,3696.9950778484344,23.012453,82.42529,0.9225069656968117,655.5638879509875,128.925,0.16056782,0.16056782,0.0
8,0.0048407684,5778,529357,3704.1137557029724,23.012472,80.67645,0.9396898075938225,657.0314992747778,128.825,0.16811027,0.16811027,0.0
9,0.0050785085,5787,530503,3711.279698371887,23.01489,81.89436,0.8902023658156395,675.8613787604686,131.1,0.16301318,0.16301318,0.0
8,0.0047754943,5795,531516,3718.4104764461517,23.014095,81.11513,0.9305450618267059,654.3028637528644,126.95,0.15989083,0.15989083,0.0
9,0.005000508,5804,532562,3725.6367404460907,23.016178,80.42055,0.9060908481478691,638.5322540405834,123.9,0.19887164,0.19887164,0.0
7,0.0048495578,5811,533489,3732.810751914978,23.01512,80.830185,0.9231930673122406,645.3805161637556,125.45,0.159453,0.159453,0.0
9,0.0058176867,5820,534505,3739.986738920212,23.012857,79.96609,0.9003952741622925,621.4825988889181,120.875,0.22384824,0.22384824,0.0
9,0.0056712357,5829,535504,3747.1555478572845,23.011961,78.64381,0.9112387746572495,605.3585518268168,117.575,0.1805337,0.1805337,0.0
8,0.004758437,5837,536509,3754.2559020519257,23.012678,79.22992,0.9219617173075676,619.9438895419635,120.525,0.16669449,0.16669449,0.0
8,0.0048598414,5845,537506,3761.259747505188,23.013252,76.99556,0.9162754416465759,624.539515978767,120.825,0.1585093,0.1585093,0.0
6,0.0060562,5851,538497,3768.372052669525,23.013918,79.61206,0.887676328420639,647.4231677443915,125.2,0.46721956,0.46721956,0.0
8,0.0056355456,5859,539687,3775.4634346961975,23.011787,82.99156,0.9349603652954102,687.2096463068717,132.625,0.18347332,0.18347332,0.0
9,0.0049254587,5868,540711,3782.508611679077,23.01098,82.38048,0.9119036048650742,683.6421282764452,132.8,0.17394403,0.17394403,0.0
9,0.0047386885,5877,541794,3789.6303350925446,23.011965,85.80823,0.8909331262111664,675.2307129818761,132.125,0.18518938,0.18518938,0.0
7,0.0050741117,5884,542731,3796.7849702835083,23.011883,87.40428,0.9079111590981483,686.3190403071698,134.375,0.16550294,0.16550294,0.0
8,0.0051006367,5892,543736,3803.960769176483,23.01165,82.27982,0.9087569117546082,644.9830569377064,125.975,0.16189706,0.16189706,0.0
9,0.004709717,5901,544695,3811.1293218135834,23.011477,78.723976,0.8990347906947136,611.3084876379071,119.075,0.15733501,0.15733501,0.0
8,0.0043522944,5909,545704,3818.415967464447,23.007732,78.394485,0.9074835404753685,617.2916339365931,120.85,0.17278162,0.17278162,0.0
6,0.0048086424,5915,546568,3825.630358695984,23.006771,78.73309,0.8793945536017418,639.7410974721585,125.2,0.16303216,0.16303216,0.0
8,0.004158874,5923,547486,3832.884415626526,23.009941,78.04094,0.8595301359891891,621.4603225217122,122.55,0.15589854,0.15589854,0.0
8,0.005045361,5931,548632,3840.0726404190063,23.009764,80.4965,0.8897252976894379,635.254836071352,125.5,0.16199823,0.16199823,0.0
8,0.005456416,5939,549486,3847.315355539322,23.011984,81.52637,0.8684303313493729,623.4244536086535,124.275,0.16110629,0.16110629,0.0
7,0.0049514826,5946,550460,3854.531960248947,23.007881,83.54161,0.845468059182167,633.1645880533458,126.825,0.18841034,0.18841034,0.0
8,0.0053291433,5954,551552,3861.69944691658,23.009016,82.90041,0.8664948344230652,640.676535746611,126.9,0.2093525,0.2093525,0.0
7,0.0049473806,5961,552523,3868.9402661323547,23.006184,87.69771,0.8830167278647423,669.4710682536967,131.975,0.18460928,0.18460928,0.0
9,0.004616314,5970,553551,3876.1076431274414,22.997639,83.39717,0.9220586121082306,646.7006241053175,127.9,0.14836511,0.14836511,0.0
8,0.0051808734,5978,554631,3883.2637577056885,22.994465,83.84403,0.9315313994884491,666.7095416716754,132.1,0.1670827,0.1670827,0.0
8,0.004506006,5986,555561,3890.4405493736267,22.99374,81.34719,0.9048083499073982,645.1109512745445,127.525,0.16225712,0.16225712,0.0
8,0.0052389423,5994,556585,3897.5669836997986,22.986818,80.384384,0.8588533103466034,626.0555634197683,125.825,0.17697182,0.17697182,0.0
8,0.0045165075,6002,557753,3904.7190918922424,22.985905,78.92715,0.9047400802373886,639.0730161815079,128.475,0.18755725,0.18755725,0.0
8,0.004922024,6010,558883,3911.8536574840546,22.985676,80.32179,0.8962899520993233,664.9019345403951,133.3,0.15127043,0.15127043,0.0
8,0.004436871,6018,559940,3918.9523100852966,22.985086,79.9969,0.8906854093074799,655.0389724402202,132.725,0.15028712,0.15028712,0.0
9,0.0053582117,6027,560982,3926.097636461258,22.980305,76.85689,0.9230577871203423,641.4312722715974,129.05,0.16731963,0.16731963,0.0
7,0.004587535,6034,561909,3933.28484749794,22.976238,78.27809,0.9009385332465172,660.2373131848605,133.1,0.16583428,0.16583428,0.0
7,0.0049358048,6041,562819,3940.466476917267,22.978998,76.97783,0.8789757639169693,646.1868879098901,129.325,0.17593132,0.17593132,0.0
7,0.0046258736,6048,563706,3947.6404299736023,22.976738,76.52049,0.8702559173107147,639.3894970534495,127.625,0.14974362,0.14974362,0.0
9,0.005008843,6057,564772,3954.809517145157,22.978447,73.940125,0.9118431508541107,623.4278804807063,123.05,0.17068702,0.17068702,0.0
7,0.0043172645,6064,565738,3961.9353947639465,22.976805,75.98389,0.8688893914222717,641.1160721985871,128.275,0.14631096,0.14631096,0.0
7,0.0048977844,6071,566752,3969.06015253067,22.977455,77.27931,0.8806165382266045,669.2375580046388,133.45,0.16993457,0.16993457,0.0
8,0.0050936914,6079,567761,3976.288507938385,22.975166,75.94258,0.9165893569588661,660.52101115861,132.075,0.16037124,0.16037124,0.0
8,0.004728646,6087,568684,3983.373677253723,22.97241,71.87538,0.9092327952384949,628.4730692408126,126.3,0.14276211,0.14276211,0.0
9,0.0043196324,6096,569698,3990.4916377067566,22.966148,70.78542,0.9026174321770668,618.5822336660477,125.425,0.14433415,0.14433415,0.0
8,0.0053610923,6104,570742,3997.587907552719,22.962322,71.69066,0.880040355026722,628.9266260899519,125.1,0.22539574,0.22539574,0.0
8,0.0050381226,6112,571793,4004.758549928665,22.959696,70.37527,0.8972232937812805,617.3412888171991,122.65,0.15214211,0.15214211,0.0
9,0.0045337286,6121,572744,4011.94411110878,22.958513,68.95232,0.9434521272778511,602.1361577311839,119.3,0.15084635,0.15084635,0.0
9,0.004024363,6130,573802,4019.128851413727,22.960932,67.84926,0.8876056894659996,587.1224917995253,117.55,0.134574,0.134574,0.0
9,0.004850024,6139,574870,4026.2820665836334,22.960869,69.00261,0.9089944511651993,592.5178716879084,118.125,0.14994913,0.14994913,0.0
10,0.005350729,6149,575949,4033.382043361664,22.960955,68.41713,0.9189854338765144,581.4266630501163,115.55,0.17611715,0.17611715,0.0
8,0.0049098954,6157,576882,4040.425332069397,22.958502,69.63707,0.9387976303696632,571.2822974258228,112.675,0.154839,0.154839,0.0
8,0.004624371,6165,577898,4047.50594162941,22.958656,71.632095,0.895797036588192,591.5186478166648,116.6,0.16906793,0.16906793,0.0
9,0.0045598317,6174,578908,4054.636799812317,22.951744,73.05873,0.9171299338340759,592.3554629028478,114.85,0.14714345,0.14714345,0.0
8,0.005010551,6182,579868,4061.9497804641724,22.953205,73.97363,0.9050533324480057,603.253432703885,116.775,0.16499221,0.16499221,0.0
8,0.0050761187,6190,580921,4069.066050052643,22.952461,75.02285,0.8730865567922592,616.839226796418,120.725,0.18323304,0.18323304,0.0
8,0.004708396,6198,581923,4076.2294285297394,22.947023,74.33323,0.9114573448896408,625.597609229069,122.375,0.17212921,0.17212921,0.0
7,0.005108225,6205,582859,4083.622779607773,22.945732,76.6298,0.9001304358243942,637.8614376562558,124.025,0.17831725,0.17831725,0.0
8,0.005080687,6213,583883,4091.6524913311005,22.945333,78.53793,0.9031451568007469,654.8092352161253,127.8,0.19231354,0.19231354,0.0
10,0.0050393934,6223,584976,4098.467100858688,22.947105,77.92904,0.9077959656715393,637.0209481442843,124.3,0.17017715,0.17017715,0.0
7,0.0050106533,6230,585985,4105.253309011459,22.94466,79.13185,0.8816447257995605,651.4176151483763,126.6,0.18377408,0.18377408,0.0
7,0.0051727938,6237,587091,4112.091536283493,22.943624,83.92676,0.9010239988565445,685.6069096696898,134.1,0.17083555,0.17083555,0.0
8,0.0051054023,6245,588102,4119.0220539569855,22.945961,82.4438,0.880285233259201,672.6762585923458,131.075,0.19518015,0.19518015,0.0
9,0.0053476663,6254,589254,4125.94757938385,22.939207,83.03255,0.9244232177734375,677.8540537287267,131.7,0.16397247,0.16397247,0.0
9,0.005212466,6263,590314,4132.854301929474,22.94025,83.90757,0.892450250685215,687.2451241178185,133.45,0.17098862,0.17098862,0.0
10,0.005602724,6273,591326,4139.749226331711,22.940609,79.162025,0.917689859867096,634.956970890317,123.875,0.15943944,0.15943944,0.0
8,0.005144975,6281,592423,4146.667989015579,22.938234,77.95766,0.8832763731479645,622.5522404719608,120.875,0.18508913,0.18508913,0.0
9,0.00462742,6290,593423,4153.5499432086945,22.93636,74.81659,0.9228598326444626,610.9094342019714,117.8,0.1603836,0.1603836,0.0
9,0.0047881138,6299,594411,4160.441288471222,22.93465,72.93715,0.9180866032838821,591.3011053704711,113.7,0.16673374,0.16673374,0.0
10,0.0051780296,6309,595499,4167.383851051331,22.935797,74.29336,0.9080237671732903,591.9291240954716,114.2,0.16250083,0.16250083,0.0
7,0.005279788,6316,596506,4174.308180332184,22.93361,77.10841,0.9214940443634987,617.7242740925105,119.275,0.17130731,0.17130731,0.0
9,0.004655606,6325,597526,4181.146452903748,22.935053,76.09308,0.898594431579113,605.6584572245301,116.075,0.16929363,0.16929363,0.0
9,0.00489985,6334,598648,4188.016008853912,22.937092,79.16983,0.9050324708223343,623.8117131853784,119.5,0.18954854,0.18954854,0.0
8,0.004899474,6342,599694,4194.953784942627,22.933186,80.98739,0.8914191722869873,649.9338795162084,123.425,0.16322097,0.16322097,0.0
8,0.005367602,6350,600723,4201.883708715439,22.934568,81.72707,0.9161215052008629,672.7559084742713,127.65,0.18046191,0.18046191,0.0
9,0.0052349735,6359,601732,4208.807442903519,22.934793,77.14226,0.8614863604307175,627.2946725949843,119.775,0.17828837,0.17828837,0.0
10,0.004399579,6369,602690,4215.673574447632,22.934895,75.02321,0.8746611773967743,600.9939378446576,115.475,0.14958465,0.14958465,0.0
8,0.0050934483,6377,603777,4222.599275112152,22.935297,75.57533,0.8989881724119186,604.0282599271532,116.725,0.19713509,0.19713509,0.0
8,0.004403485,6385,604747,4229.480583429337,22.9362,75.94444,0.8958259597420692,604.686255327754,117.15,0.17176773,0.17176773,0.0
8,0.005261645,6393,605935,4236.391002655029,22.938301,77.043564,0.8819940835237503,635.4186432725694,122.35,0.17134935,0.17134935,0.0
7,0.005398047,6400,606864,4243.34565615654,22.936544,77.48476,0.897986501455307,659.422487169604,126.4,0.17248474,0.17248474,0.0
9,0.004757441,6409,607973,4250.308712244034,22.93734,82.30903,0.9344400092959404,683.3289635882022,132.075,0.17101227,0.17101227,0.0
7,0.0051955627,6416,608994,4257.269693851471,22.935568,81.955246,0.9138746559619904,684.781323052043,132.575,0.17727914,0.17727914,0.0
7,0.004848025,6423,610021,4264.224766254425,22.932146,83.75498,0.9208892732858658,704.8608715271106,137.0,0.16317312,0.16317312,0.0
